epic,class,prob,float_x,float_y,temp_dist
201488365,EA,0.98383,30.690686971997348,36.98642748192399,14.195507745848964
201893576,EA,0.714268,32.45283862431504,37.20081931273749,13.845805456628824
201738572,OTHPER,0.994142,36.97372198383789,25.924638410561265,25.535292583139494
201927024,EB,0.923997,31.065711485241003,29.383322347075616,26.217352359601467
201407812,EA,0.7756109999999999,25.24865010924239,9.635575414475944,13.617003008174791
201610811,EB,0.900755,1.9001440654933597,36.8775269294096,27.357558259080715
201531578,EB,0.936976,31.75201312549826,28.68103154324375,26.231845810490448
201271106,OTHPER,0.992301,3.873815657276965,38.563671325543986,24.75789332933912
201902310,OTHPER,0.990096,34.9357998118712,25.090187945018148,23.24080780937407
201762815,EB,0.995939,35.070415021356624,26.8447918515473,23.94218216781079
201592061,EB,0.995666,35.834001043045895,24.404515631023983,26.895000610613252
201789080,OTHPER,0.990724,34.9198377457097,26.474124642792685,25.211199051146192
201325244,OTHPER,0.990063,3.4240282558178388,37.49917800368427,28.69579210633756
201368515,EA,0.748617,26.406377706385488,9.791044797397861,13.467197594187503
201648133,EA,0.972627,31.243583420550564,36.385733141441236,13.506836024285667
201739972,DSCUT,0.958212,2.444001084772051,37.41876846766189,26.339012582728195
201607088,EB,0.982095,21.576652977697343,28.054157684604696,18.130131453906955
201689490,OTHPER,0.991966,34.141634958345065,25.006570670148637,25.8907714726996
201398311,RRab,0.832359,29.781596091837407,35.53832499537051,36.94786086775183
201608319,OTHPER,0.993466,37.04124598155363,27.23987601814528,24.464435024809667
201749821,EB,0.998527,35.57128244540387,30.328061273726433,18.00603936016948
201238932,DSCUT,0.936373,1.6002517481152703,37.62518856472302,26.864084188871722
201273981,OTHPER,0.993277,35.239036677073216,25.65238995948868,24.618867363612623
201780233,RRab,0.716609,29.057880991859033,38.135701255638956,33.27310729931584
201700978,OTHPER,0.994007,3.5589133815918723,36.91570309418284,26.186368608458373
201803365,EB,0.967434,29.922059459187047,27.78339059905532,23.02201673042086
201562530,EA,0.7187640000000001,1.1566692758274446,37.4103614183115,26.8656378737613
201517854,EB,0.911546,30.421851317648777,28.72443588735824,27.095883640003606
201476362,EB,0.983152,18.894461010117876,27.316801885195634,22.203748766377096
201840254,OTHPER,0.996243,35.80200762757333,25.329444182901863,26.74461458975492
201826968,EB,0.997466,30.39332639801382,29.55842515177012,24.900851614382653
201926949,OTHPER,0.997439,36.44891352520068,25.595483433740704,27.24826852836066
201199000,GDOR,0.663535,35.86691641041423,20.19073160572238,24.87318642301517
201698669,EB,0.993093,31.119129947118143,30.625659058039552,22.722997412151575
201903779,GDOR,0.7372890000000001,36.71920649669409,24.890140582980315,25.36093731162521
201940767,EB,0.998529,28.963797145989492,29.614805433414787,24.68234480610978
201266727,EB,0.999572,30.779062740020624,29.338895409584744,23.951644214155078
201182911,EA,0.982395,30.044954414024605,38.87663780756478,14.415603708682582
201356556,OTHPER,0.996229,35.21925528350807,25.954761107146393,27.706765823065464
201809540,OTHPER,0.995873,35.380339825538016,26.622119297058987,27.032189968957233
201754974,OTHPER,0.992121,35.06043493161884,27.229591695535092,23.714718416832063
201501958,OTHPER,0.990697,34.652078843698995,24.539073250765096,20.87834872602656
201681411,EB,0.986243,20.460390650221722,28.39558848126673,23.08283409565323
201257260,OTHPER,0.992557,37.08264420595375,24.550133012611315,25.883236129205677
201180520,OTHPER,0.993422,4.035410177188268,36.83542777425546,24.56373386941179
201129544,OTHPER,0.993138,3.940621206362741,38.4311139037826,27.41455908670688
201561005,OTHPER,0.992238,34.83298129009301,25.035055819195637,25.063900769259813
201473612,EB,0.990385,27.500875558515403,9.198076637282535,15.848317162225175
201493012,OTHPER,0.992187,34.10064683301,26.295342079840893,23.396537709851778
201670373,OTHPER,0.994307,34.028131227467476,23.772478134932,26.693962364011895
201587445,OTHPER,0.993223,33.49547888664436,25.503858050835113,26.557012310743957
201488452,RRab,0.760891,13.573919715529726,29.937916578253695,37.63267848455835
201193666,EB,0.971802,35.874134145895496,32.45101488694702,18.063880485724116
201458798,EB,0.9982,34.036103204468866,28.960706008336842,17.105092642478617
201715393,GDOR,0.749131,3.59940189910713,39.67175771713129,26.172226491760185
201253025,EA,0.998633,32.03973962098662,35.9348009087575,13.758288680062716
201715262,EB,0.900547,26.02665178522081,8.642649227498518,16.42488822783836
201725399,EB,0.990429,27.48465466072205,11.477654821865158,15.102689751582782
201576812,EA,0.7054630000000001,35.487922878833864,25.185461881202375,21.724891449627535
