epic,class,prob,float_x,float_y,temp_dist
201488365,EA,0.98383,31.690686971997348,37.98642748192399,4.117943479247703
201893576,EA,0.714268,32.45283862431504,37.20081931273749,2.7332682709311307
201738572,OTHPER,0.994142,38.97372198383789,23.924638410561265,1.184893557880019
201927024,EB,0.923997,35.065711485241,33.38332234707562,4.538308323953427
201407812,EA,0.7756109999999999,28.24865010924239,36.635575414475944,3.1281418417514693
201610811,EB,0.900755,33.90014406549336,22.8775269294096,1.6884451907551163
201531578,EB,0.936976,35.75201312549826,32.68103154324375,5.369848956511444
201271106,OTHPER,0.992301,35.873815657276964,24.563671325543982,2.093303235930191
201902310,OTHPER,0.990096,34.9357998118712,24.090187945018148,1.041749400436316
201762815,EB,0.995939,35.070415021356624,25.8447918515473,1.3037802244256944
201592061,EB,0.995666,35.834001043045895,23.404515631023983,1.47717274094019
201789080,OTHPER,0.990724,36.9198377457097,24.474124642792685,1.3581797659141095
201325244,OTHPER,0.990063,35.42402825581784,23.499178003684268,3.478181705539863
201368515,EA,0.748617,30.406377706385488,36.79104479739786,2.8876611391259535
201648133,EA,0.972627,30.243583420550564,36.385733141441236,4.206249306743082
201739972,DSCUT,0.958212,33.44400108477205,21.41876846766189,2.2433127820575476
201607088,EB,0.982095,30.576652977697343,35.0541576846047,2.2582513889026705
201689490,OTHPER,0.991966,34.141634958345065,24.006570670148637,1.2957516059386651
201398311,RRab,0.832359,39.78159609183741,22.538324995370505,10.399320231646389
201608319,OTHPER,0.993466,33.04124598155363,26.23987601814528,1.809753135287957
201749821,EB,0.998527,33.57128244540387,35.32806127372643,3.06084809007545
201238932,DSCUT,0.936373,33.60025174811527,23.625188564723018,1.6697912689727705
201273981,OTHPER,0.993277,36.239036677073216,21.65238995948868,1.5841118379968955
201780233,RRab,0.716609,39.05788099185903,25.135701255638956,7.459767574927662
201700978,OTHPER,0.994007,35.55891338159187,22.91570309418284,4.940773196146531
201803365,EB,0.967434,33.92205945918705,31.78339059905532,3.949734751229372
201562530,EA,0.7187640000000001,33.15666927582745,23.410361418311506,2.68747007293817
201517854,EB,0.911546,36.42185131764877,31.72443588735824,5.654134418910802
201476362,EB,0.983152,27.894461010117876,34.31680188519563,4.556252351950192
201840254,OTHPER,0.996243,37.80200762757333,23.329444182901863,1.7856309147181737
201826968,EB,0.997466,34.39332639801382,33.55842515177012,4.9328335257052185
201926949,OTHPER,0.997439,38.44891352520068,23.595483433740704,1.8439079433601377
201199000,GDOR,0.663535,34.86691641041423,27.19073160572238,3.0139805767395482
201698669,EB,0.993093,35.11912994711814,34.62565905803955,2.810878517452638
201903779,GDOR,0.7372890000000001,38.71920649669409,22.890140582980315,1.335377955567506
201940767,EB,0.998529,32.96379714598949,33.61480543341479,4.711034717737878
201266727,EB,0.999572,34.77906274002063,33.338895409584744,4.802159818597129
201182911,EA,0.982395,31.044954414024605,39.87663780756478,3.5108014237218357
201356556,OTHPER,0.996229,35.21925528350807,24.954761107146393,1.8969706898926089
201809540,OTHPER,0.995873,37.380339825538016,24.622119297058987,1.513469061516346
201754974,OTHPER,0.992121,35.06043493161884,28.229591695535092,1.2939918853986354
201501958,OTHPER,0.990697,32.652078843698995,19.539073250765096,2.07434865883307
201681411,EB,0.986243,34.46039065022172,34.39558848126673,4.697328952181097
201257260,OTHPER,0.992557,37.08264420595375,20.550133012611315,1.128275782676523
201180520,OTHPER,0.993422,31.035410177188268,25.835427774255454,1.7720284794693075
201129544,OTHPER,0.993138,36.94062120636274,25.4311139037826,4.787731467238053
201561005,OTHPER,0.992238,36.83298129009301,23.035055819195637,1.2206635148137917
201473612,EB,0.990385,34.5008755585154,34.19807663728253,2.2648052285199416
201493012,OTHPER,0.992187,36.10064683301,24.295342079840893,0.9173555847297397
201670373,OTHPER,0.994307,34.028131227467476,21.772478134932,1.281622314484775
201587445,OTHPER,0.993223,35.49547888664436,23.503858050835113,1.4102626347152896
201488452,RRab,0.760891,34.573919715529726,23.937916578253695,5.183303143531845
201193666,EB,0.971802,29.8741341458955,36.45101488694702,3.864996684638075
201458798,EB,0.9982,32.036103204468866,33.96070600833684,2.6935381225863733
201715393,GDOR,0.749131,35.59940189910713,25.671757717131293,1.7125460931976462
201253025,EA,0.998633,33.03973962098662,36.9348009087575,4.0094023219439325
201715262,EB,0.900547,32.02665178522081,33.64264922749852,2.736586771309894
201725399,EB,0.990429,31.48465466072205,38.47765482186516,2.6525351521912888
201576812,EA,0.7054630000000001,33.487922878833864,22.185461881202375,1.0764753980451476
201814774,GDOR,0.745607,34.85290204553295,22.07493179253222,1.6623328111490907
201511174,OTHPER,0.990191,35.63549740517366,23.587957482826788,1.4861142597940404
201855304,OTHPER,0.992279,36.14946503536695,24.319255038008862,1.4991842688913743
201673708,OTHPER,0.993173,34.079765241509065,25.24490211631859,1.373469839661722
201700247,OTHPER,0.996481,37.58964235872239,24.443959424637395,2.941583809211158
201146397,OTHPER,0.994474,30.191730858728594,24.09340367855189,1.8401909894824608
201664689,OTHPER,0.992039,37.26590421801096,24.351355673212346,2.815197557638747
201193506,EB,0.92425,35.62947988652929,22.83370063609416,1.4963210399949394
201910513,OTHPER,0.990492,30.47725737243428,28.560692269846694,1.4143517034503326
201731218,OTHPER,0.992665,34.16193065760596,30.30669931193443,0.8884702663416608
201184068,EA,0.7918270000000001,30.80231014656497,36.8963094896697,3.0603228142916326
201707257,OTHPER,0.997816,34.82767148645736,24.74195507552227,2.019941492331866
201251164,OTHPER,0.990257,35.17763103770435,24.107401757322705,1.9817098768255796
201870289,OTHPER,0.996384,31.299884351487854,23.747604785923563,1.2428341022245826
201940505,EB,0.988621,35.510937844081,30.938747589923615,5.7458538742623055
201380321,OTHPER,0.993639,32.880845818715585,22.383604009207016,2.2255871779494787
201203630,OTHPER,0.994265,0.6635098423931847,29.195153885983824,2.901329971937259
201642107,OTHPER,0.994665,35.407269286200076,26.12482210344245,1.003773593323823
201810513,EA,0.935575,30.190225307721665,37.44364348196248,3.3634307814290727
201462240,OTHPER,0.994731,35.13110957417264,22.859217594838057,2.7490534093790693
201419249,OTHPER,0.992319,34.05480644513425,24.2376933207632,1.6219393379365639
201152399,OTHPER,0.99153,32.50047615492579,29.156837518732324,1.1057348356958085
201518712,OTHPER,0.992839,34.89933542920817,23.463503120647143,1.6145250643479288
201896663,OTHPER,0.990853,34.068822844639406,23.665820072842266,2.7436360023840187
201723461,EA,0.7306159999999999,30.64471741462113,35.66610024481656,2.9788414831484347
201318538,OTHPER,0.990144,33.35896421105796,24.235441991480656,1.362119393457387
201921381,EB,0.983653,34.8506933229833,34.68221841611131,2.279823239746061
201602854,DSCUT,0.994356,34.396537392107525,24.562047636257763,1.1846031144991949
201246763,EA,0.813033,30.049045238734568,37.02372287291889,2.6329604300247045
201318977,OTHPER,0.993704,35.071785088971254,23.649649476337835,1.3334584020358582
201610136,OTHPER,0.991038,37.20541421000662,22.724644830546378,5.115957414969937
201850413,DSCUT,0.981465,34.69899815608259,24.22419152129571,1.5284689854211653
201379113,EA,0.998176,32.46471359481864,36.67120890463006,2.8764348395784616
201382417,EA,0.997609,33.08644187806386,38.03168924181643,3.14997475499811
201928270,EB,0.90353,34.14770156631265,31.268026558571847,5.829391858981429
201871951,GDOR,0.848618,34.272136206760145,24.099271399822374,1.4766577372645413
201680569,EB,0.967583,28.56387405994535,38.04944325148614,3.4599684757530094
201434469,GDOR,0.941915,34.32758935988404,23.65250258845514,1.483365933185969
201540013,RRab,0.740287,38.273815288956015,24.05698126386901,3.457240875680415
201700240,OTHPER,0.99379,37.960022308115,26.063750845493374,2.5191888593024605
201704541,EB,0.989999,33.94526582640411,32.72306579608377,4.127697454461693
201671506,GDOR,0.8280489999999999,37.136080794616085,23.945584008915716,0.9471916349516183
201499998,OTHPER,0.996354,35.244038241354886,34.71048874073138,4.6708856638465495
201790080,EB,0.997081,36.19507155961227,22.92962958168312,1.3036037918130994
201330013,OTHPER,0.992539,34.275778742942485,22.53670919056713,1.6981758236336455
201656525,OTHPER,0.995386,35.7208680560044,23.556832419927407,1.7958077156197163
