bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,epic_number,Class,Probability
0.0,0.08076929226383428,0.21292038391094745,0.3825989546612453,0.5567725555667519,0.7023596617560459,0.8087002392727304,0.8672836371482351,0.8906763003594415,0.9156432938887166,0.9321896351641346,0.9548048718030572,0.9666862052766926,0.9831524918360286,0.99362251186416,0.9956157392491052,1.0,0.9969935620621776,0.990661638063122,0.9825187716306882,0.9703047239471956,0.9578188299289406,0.9460932506717464,0.933194205611562,0.919356889413994,0.8953139271804755,0.8537934027579689,0.807199813751997,0.7525856785838511,0.7089984612426601,0.6882714438348804,0.6715041457462826,0.6742702814013134,0.686683739599064,0.7047200272790379,0.7470013763362425,0.7961685504156654,0.8398705279486184,0.8819998128679791,0.907756846275247,0.9230017705527878,0.936504753682984,0.948853437963268,0.9659801096018568,0.9739513198320896,0.9887078777756836,0.9918286338293768,0.9998556163420936,0.9961469993007076,0.9915888868446948,0.9837182218820156,0.9689126173739868,0.9553264887809244,0.9351644550208866,0.9148069218133408,0.8973064780181008,0.8685754448996744,0.8171367998985966,0.7107559636814527,0.5661422764128387,0.3984367066813861,0.2275439739089849,0.09086447764872772,0.007408469956359045,206049222,EB,0.948119
0.0,0.3785035792576812,0.9789352089488882,0.9954465496967412,0.9854339815516804,0.9933202713690532,0.9871327272860859,0.9885299570708522,0.9921641747223257,0.9903169861680924,0.9949660171718028,0.9889817568618472,0.9858578211233482,0.990100418254308,0.9921238670101667,0.9918194583061029,0.9898962778688464,0.9908729859257582,0.9905377271910404,0.9940855985515448,0.9857345593433428,0.9957723952666668,0.9916634907457459,0.9971468837051842,0.992755733117474,0.9958010352861668,0.9925970053098936,0.98362069507529,0.9883286707461668,0.9900193132772412,0.9928336087051892,0.9958536999866859,0.9921110551697055,0.9877012948018412,0.9939566233141628,0.9920567680465348,0.9926505135451368,0.9907707829942758,0.9871372047140284,0.9955242194353932,0.9895740624132812,0.9905515123413366,0.9963037883974856,0.9921460355211592,0.9921439727905532,1.0,0.9906024716381376,0.9909560568166591,0.9926401027632278,0.9923478954734436,0.9926522083862068,0.9920483806840881,0.984828624681762,0.9863903602480782,0.9909953372685608,0.992685160274068,0.9897877398522364,0.9856325083743738,0.9854520214498488,0.9881290662249284,0.9923341401396536,0.9921106929340572,0.9825156382404262,0.317372853666171,206038483,EA,0.623023
0.0,0.26560154379010753,0.22868726907439604,0.2602659881301865,0.2735736034261507,0.31676114496621866,0.3614337445037289,0.4812243112295047,0.3482782885022014,0.3756917575311159,0.44203445776567946,0.5429082589612926,0.5965644692220394,0.5198966710367543,0.4852484796691165,0.4470229777785521,0.5570344517136072,0.5529521494511204,0.3660669681125055,0.4702361153587981,0.6061534020543944,0.6202821645002597,0.7914508603966502,0.713512742572351,0.7605818952774019,0.8597213590144679,0.8129628114827857,0.7669708369085673,0.8424028104577109,0.8674827628189279,0.8871951433698991,0.9036470387894504,0.9304353449477716,0.902152632096594,0.9148505528068046,0.669987559292713,0.6702066874723921,1.0,0.938946545063398,0.5948800738900847,0.6857687210910598,0.500319625294109,0.6805730685964816,0.6483462841611005,0.6849062647114036,0.6091871611742702,0.7019084471792832,0.48082156278057,0.1973553739931808,0.3775575845425741,0.4442323040643487,0.454388102880728,0.3803216831355097,0.41233825717498057,0.15236859087443613,0.3172448829928407,0.022163094779475197,0.11886036011585875,0.19003333391032468,0.33594174672812394,0.1606050260948339,0.4234472984683799,0.2161127659073826,0.14050278021785825,206111932,DSCUT,0.61811
0.0,0.039987095890535534,0.0791385901858209,0.10874250490758523,0.14850819743531446,0.19038979207565254,0.2677944517882277,0.2964250952757709,0.3811829169307229,0.477009065108256,0.5791760218026831,0.6473227985098807,0.739292101160111,0.8135350940064914,0.8417680680224333,0.8576727998063287,0.9042228600454486,0.9535623851885108,0.9709685475603232,0.9777854321158364,0.9691222312684278,1.0,0.9917118930927028,0.9788306309894768,0.9632086775378088,0.9611936717640448,0.9271716166445482,0.9081063360567696,0.8891514048834458,0.8622335761009103,0.8272431126255766,0.7772243474236518,0.756767249363029,0.7406967110067991,0.7209094623616235,0.6785480641097367,0.6457535103887796,0.6332829495096186,0.6064666061629623,0.5409705863244793,0.5119678867534531,0.4803267614660672,0.473828288718553,0.4264941044862183,0.3845656673424748,0.3625100041004918,0.3343995936949398,0.287345802938195,0.2563449337977544,0.2420279563181773,0.23211358715245134,0.16798085129814122,0.1653542605460168,0.15705028341054314,0.16778797709720394,0.12914579919171087,0.10532996834723396,0.1421007124056715,0.13031935853800306,0.1116613697613896,0.12301017252111095,0.07634181928695559,0.07089388425782096,0.008851799252469183,206152015,GDOR,0.534708
0.0,0.0007425972202138287,0.014078098891994366,0.05609712175728406,0.13867136377097758,0.2542106496403488,0.3782473360069475,0.4939577674691943,0.5971666636698164,0.6850333926067473,0.7600874829405223,0.8267679339131218,0.8803908404513506,0.9231042605479224,0.9593504827257121,0.9799219703159828,0.984148635782122,0.9832675037177764,0.9645771117474822,0.9346446697764172,0.8990557344020927,0.8500569349957819,0.7970242639042366,0.7380434179301605,0.6725707108014163,0.585935279822299,0.486379690956742,0.3709624399044305,0.2525669497048467,0.14664278534420785,0.08213261150465133,0.052562228871480786,0.04687666410562062,0.0482695078676375,0.052246840618589065,0.078183229033256,0.14572225983514278,0.2516913412364409,0.3745395144855298,0.4886156258866058,0.5934876118217708,0.6814037175265644,0.7471852276165654,0.8100139938982969,0.8670649675550366,0.9111199378920896,0.9484220214080988,0.9824187600512424,0.9974800672778844,1.0,0.9930104150027036,0.9702723269574108,0.9315065635338492,0.89097169054555,0.8317803824657752,0.7625009088473201,0.6872305267500345,0.5990743198874761,0.49201515929214,0.3753281815332553,0.254192576854777,0.13755852145261066,0.052746757086160695,0.014396657895707148,206045448,EB,0.96899
0.0,0.000526720714614492,0.05307326560817642,0.1875558766333401,0.3643896487999537,0.5297302848738437,0.6687972997113165,0.778077846831351,0.8563342120319057,0.9006586653843835,0.9230017234078934,0.9405425630802012,0.9577635664603174,0.9752859174410896,0.9823753347479988,0.9928955409684812,0.9983052464330624,1.0,0.9965430198855424,0.9911831654838724,0.9800084483163064,0.9705083937914202,0.9591471314996866,0.9460810955374462,0.9332946842740936,0.9154875873674742,0.8865991191100816,0.8549879055909564,0.8211247635238341,0.7908988930109988,0.7680116305839462,0.7505045307504931,0.7401607803676996,0.7415508179051058,0.7490472473435259,0.7638551185045119,0.7910731745936532,0.8236497814452628,0.8550692670286489,0.8868969169886184,0.9162190981978374,0.9348700156271138,0.9453863971139046,0.957488775610307,0.9685273088181452,0.9783083868754529,0.9852236038298176,0.9911356512595582,0.9938782577314268,0.9925174491660852,0.9870654924153608,0.9766440490466802,0.9650294323239432,0.94945311739886,0.9318494614466132,0.9117868978403082,0.8907781645139615,0.8480887617401273,0.7666273647817369,0.6609433369676931,0.5248563869931889,0.3556025929516313,0.18213796042695526,0.042629338840640574,205945953,EB,0.997281
0.0,0.16245281188263358,0.8092539433497403,0.9926843525071004,0.9915093906918534,0.9916749378409024,0.9925986921578652,0.9936926947882276,0.9973039640987778,0.9931139827896552,0.9953600072739968,0.9976909189787181,0.9950987992600958,0.9974866642319848,0.9965400448103432,0.9995709494160464,1.0,0.9963946025961308,0.9935567338132127,0.9948900311274714,0.9944205892503188,0.9954384412894304,0.9944558574694912,0.9917994948782439,0.9900726032004478,0.9915506482452491,0.9884978608541644,0.9898962438246166,0.9913697628890648,0.9887089643349788,0.963129338291609,0.6113885686401174,0.1169322596326749,0.2898785031433229,0.7868375476342625,0.9762196474033508,0.9766085421586458,0.9783167130214806,0.9840802222616007,0.9824460390051108,0.9852470688970948,0.9834587217889631,0.9859311167231136,0.98885641118684,0.9903096528827908,0.9882174286793172,0.9893335230885756,0.9885517129645868,0.9894456226764144,0.9913440798259068,0.9938961624828636,0.9956346675406846,0.999174427259437,0.999571696661905,0.9989428932475176,0.9998461008698142,0.9987264154475894,0.9993578040444782,0.9973405101851937,0.9974560077388548,0.9934196686013675,0.9943108682072448,0.9612748918716469,0.5345626916025995,206134477,EB,0.8907700000000001
0.0,0.0007810356643147753,0.019513693624119036,0.033778890937722045,0.06612881686888429,0.14956028926138415,0.2538509409256362,0.4010734645709321,0.6069654914100183,0.7907130682221957,0.9165622999169112,1.0,0.9795103063947316,0.9338785212166152,0.8769402669515981,0.826226738059958,0.7680886797627053,0.7179691940386719,0.6636150365988851,0.6175471820963491,0.5716733112988976,0.5360408679889218,0.4953030883118684,0.458070071455929,0.42428786634522375,0.3963551402620471,0.3679560558043982,0.33673127146178994,0.31154855153637345,0.2924345943788459,0.268522040302169,0.24760645455669736,0.23239145841022515,0.21175494715692375,0.19510543050329587,0.1766865599785476,0.16342646054207965,0.14877330897872584,0.1296572545897219,0.12434306481654706,0.11110488989835487,0.08946168760890988,0.08430426112258024,0.08371651972917374,0.0628281792930831,0.06102307822730956,0.06294041862526997,0.0524317879264143,0.0512879323164051,0.05148787487256597,0.05148242789019849,0.05063177720299265,0.05046237060709991,0.052060923169778915,0.049332040130011516,0.04211676753727129,0.04724138308403314,0.04526447480976331,0.03981829198488511,0.0439824737949206,0.039277934918986616,0.025352824090955,0.018037365696910158,0.012996200186552656,206348448,RRab,0.945751
0.0,0.2126244662601329,0.17706306696039045,0.08732136314461234,0.0869472721706484,0.2567784793934319,0.1288410242843971,0.05812366097486125,0.11681015720353685,0.1933334775340952,0.21664523650590772,0.2169057450056361,0.07190464405129945,0.18061803023433973,0.2596073105141209,0.23238874824066025,0.21824373832797345,0.4257185749441618,0.3148526961975287,0.4156068340598598,0.3003823500193465,0.4055484230622332,0.3431293720735434,0.4624886321234395,0.6346165435710326,0.4474785685667598,0.4445789910456856,0.5608002206701377,0.6259931018255953,0.5992071062435328,0.6365743418838896,0.5952233760477806,0.704430566070818,0.5635205104760939,0.6966037686420059,0.7133080815531513,0.7462964013678053,0.7089541874874757,0.8351647948120171,1.0,0.6754280198569097,0.6456410089420949,0.5937900477316133,0.5565875463889617,0.5758377246770653,0.6518436023882055,0.5331496360755399,0.5003079751165925,0.41489966492401614,0.4151335610092773,0.3091512357532809,0.20679034635267884,0.2115398827139002,0.15911489787647476,0.2342783621092749,0.32623339079680663,0.2453730174949096,0.17911331183749585,0.2462932244152293,0.2991497153950158,0.33144337657859296,0.1624313409572904,0.2667374717248253,0.11395435613017005,206132405,DSCUT,0.513853
0.0,0.08148624172717965,0.016380153144110874,0.0866405858745231,0.004697539174996023,0.10622754877072978,0.04896309254644127,0.14961562839043618,0.10661328272141253,0.20376787565238474,0.14228012321221936,0.294385036670598,0.22273008479281,0.3726792605438784,0.3052628439896611,0.4297783696808694,0.4119059653762261,0.5397056452259618,0.5093948083405645,0.5937760772203359,0.5796427614934326,0.6996182355837207,0.6891445448621119,0.7675110128586744,0.7662599744001409,0.8452328629612499,0.8321007525139784,0.8771116873174555,0.9062753183552632,0.9209280448238898,0.950700680275742,0.958924799958888,1.0,0.9504291473722236,0.9743981424730876,0.9235668601065026,0.9923036530446966,0.8768813262004854,0.9520357914446536,0.8499236372192832,0.9027287678478408,0.7764889493317738,0.8124292217699239,0.6866590325190759,0.7329250021272181,0.6180070914045743,0.6547606060787872,0.5132988929164881,0.5473927585463969,0.4627501926479482,0.4586036031492817,0.3777119285772173,0.3526893830789509,0.2981702846594456,0.27427754346522104,0.21102116964576006,0.2029215135819604,0.15494217689208314,0.13778966652953495,0.1236370822171301,0.07560954929308872,0.09936036757573843,0.03498781064819672,0.07278149410584686,206226502,DSCUT,0.957808
