solution_id,designation,source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist
1635721458409799680,Gaia DR2 4145805869289893376,4145805869289893376,5438410,2015.5,273.0768433847447,0.04995873600510533,-15.567551472217254,0.04845436292340276,0.6680873479580862,0.05585413599947732,11.961287,-0.5710743152067759,0.0959393991353439,-1.8694082056081323,0.0826447893063748,0.25768363,-0.123932585,-0.045236796,-0.39814746,-0.42641056,-0.30138412,-0.2434237,-0.12569126,0.10939371,0.20566347,131,131,128,3,6.2353063,247.94078,0.0,0.0,31,True,181.0032,1.6731393980448763,0.012784094378903797,0.25038382,15,11,0.060736027,0,15,False,129,4671729.154978671,5583.153305735779,836.7546,9.014671,15,2960153.399084491,8047.710664170097,367.82553,9.173102,14,2571681.8519230126,9839.734587120478,261.35684,8.736377,1.1841087,0,0.43672562,0.15843105,0.27829456,,,0,,,,NOT_AVAILABLE,14.657449411859295,1.3349300432513844,272.9918695793322,7.839780090359613,100001,7776.3335,7563.0,8008.0,1.117,0.6859,1.464,0.5663,0.384,0.769,200111,11.296532,10.652383,11.942815,420.42108,373.42032,467.42184,http://geadata.esac.esa.int/data-server/datalink/links?ID=4145805869289893376, ,228282372,273.076852,-15.567537,1444.10060799642,1333.76097671289,1573.88843624089,1480.13555106383,1,1,2MASS J18121844-1534031,9,STAR,1,0,,,,,,,,,,,,,,,,9.259,999999,BV,N/A,N/A,0.031253755437716
1635721458409799680,Gaia DR2 4095582239704326656,4095582239704326656,1146706823,2015.5,272.96650106284017,0.04899647867781416,-18.481160494198082,0.04509828597147308,1.0195126097912455,0.05247485909151774,19.42859,1.601928822744021,0.1006385466387026,-2.871789402738726,0.08860732690300965,0.10329954,-0.115596026,-0.2098507,-0.21340835,-0.2834127,-0.16753781,-0.29642153,-0.09752282,0.11325503,0.054449804,150,150,144,6,16.341032,626.4298,0.1412115411741417,6.006959788242452,31,False,37.37218,1.7262560835066028,0.013922893339495698,0.04022631,17,10,0.061437562,0,19,True,154,2215975.97487283,1182.0352532740994,1874.7123,9.824453,19,1522042.9587187166,2200.7202022513875,691.6113,9.895321,19,1049154.5089523527,2066.567003906308,507.6799,9.709822,1.1603003,0,0.18549919,0.07086754,0.11463165,,,0,,,,NOT_AVAILABLE,12.0513324921696,0.027392000095973937,272.8238520522199,4.929046227695427,100001,8603.5,8257.825,8944.0,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4095582239704326656, ,227305488,272.966495,-18.481138,957.012760569262,910.128739965603,1008.89175686385,1504.73247845752,1,1,2MASS J18115195-1828521,9,STAR,1,0,,,,,,,,,,,,,,,,10.077,999999,gri,N/A,N/A,0.03669942352067338
1635721458409799680,Gaia DR2 4066043619307331072,4066043619307331072,1691659465,2015.5,270.5990145341122,0.14862339255010973,-24.147042741183885,0.1603402540440786,1.2602715411130716,0.19374956873193824,6.504642,1.5634665407167778,0.30869585145376716,-1.5132324463181166,0.2522921207105233,-0.14442086,0.05448964,0.210659,-0.30655617,-0.6383107,-0.31076375,-0.01017772,0.08442097,0.12595998,-0.0097973775,123,9,122,1,17.030315,616.683,0.8178168081864177,26.772400503604427,31,False,1.2177113,1.413787976093073,0.035813227531938344,0.021005038,14,10,0.26789686,0,14,False,122,6874.176873662523,31.75916108178739,216.44705,16.095314,12,2118.8095143115884,47.066465287204224,45.01739,17.036158,14,7933.87748308319,104.32283248422084,76.05121,15.0132065,1.4623841,0,2.0229511,0.9408436,1.0821075,,,0,,,,NOT_AVAILABLE,6.0290674528371815,-0.8065549171109893,270.54665415245046,-0.7088986069521848,102001,3761.785,3562.5,4051.515,,,,,,,200111,1.3619813,1.1741517,1.5186207,0.33466697,0.23655778,0.43277615,http://geadata.esac.esa.int/data-server/datalink/links?ID=4066043619307331072, ,224493585,270.599026,-24.147018,804.938729146962,684.952019173012,975.114738718815,1802.72213087035,1,1,2MASS J18022376-2408492,9,STAR,1,0,,,,,,,,,,,,,,,,14.55,999999,J,N/A,N/A,0.09020303662855952
1635721458409799680,Gaia DR2 4066022934744929152,4066022934744929152,1626742967,2015.5,270.93557998593025,0.030322302590112912,-24.3330267212269,0.02872280875357666,0.6642798561605273,0.03762344638536071,17.656008,1.9662960939512744,0.07879988546752971,-2.1018492336103862,0.05640515249932383,0.06443462,0.035622478,0.24246362,-0.08954098,-0.5396279,-0.26662815,-0.025189973,0.31639186,0.15747744,0.2115123,133,9,133,0,-3.6098926,78.01348,0.0,0.0,31,False,76.56597,1.4723323376517947,0.006470972072649957,0.14873539,15,9,0.079600856,0,16,False,124,61793.12630594848,40.7646490866617,1515.8508,13.711016,13,26757.980511587863,121.9676264588969,219.38593,14.282755,13,61621.250162841876,190.97257244936932,322.6707,12.787594,1.4302437,0,1.495161,0.5717392,0.92342186,,,0,,,,NOT_AVAILABLE,6.018303792077564,-1.1652421352253313,270.8525805666028,-0.8965147669570297,102001,4524.143,4415.0,5582.5,,,,,,,200111,4.316407,2.8348992,4.5324564,7.032097,6.150648,7.9135456,http://geadata.esac.esa.int/data-server/datalink/links?ID=4066022934744929152, ,224389138,270.935578,-24.333025,1447.56109060597,1370.98622251546,1533.01600283341,1813.71820469326,1,1,2MASS J18034454-2419588,9,STAR,1,0,,,,,,,,,,,,,,,,13.886,999999,BV,N/A,N/A,0.03564077595490042
1635721458409799680,Gaia DR2 4066065540815730944,4066065540815730944,421085062,2015.5,271.18432567957024,0.0574881338836492,-24.39930583669509,0.05105485785958447,0.9240902160170793,0.05255037821667934,17.584845,1.4749932107295234,0.11134244401291457,-2.0230614376708855,0.09657469578003967,0.18631373,-0.14631616,-0.49174592,-0.19428211,-0.06220281,-0.18270093,-0.5809878,-0.15075046,0.011871559,0.15085855,131,0,131,0,1.2531052,146.2202,0.06913204993834024,0.2534466934546518,31,False,8.9862175,1.4054839300887587,0.01247506674750597,0.05227903,15,10,0.117285326,0,15,False,131,8625.839233783108,37.48101041997447,230.13892,15.848863,15,3630.6329385047625,79.06773906641088,45.918007,16.451433,13,10115.507278268196,187.03720950869908,54.08286,14.749451,1.5936003,0,1.7019825,0.60257053,1.099412,,,0,,,,NOT_AVAILABLE,6.071720462785926,-1.3952066693715397,271.07870572362964,-0.964459622529435,102001,4401.7603,3928.0,4572.525,,,,,,,200111,1.2563207,1.1642363,1.5776489,0.53382796,0.4675511,0.6001048,http://geadata.esac.esa.int/data-server/datalink/links?ID=4066065540815730944, ,224352275,271.184338,-24.399298,1053.78731987619,997.121937758859,1117.15029137361,1816.67791452827,1,1,2MASS J18044426-2423572,9,STAR,1,0,,,,,,,,,,,,,,,,14.539,999999,J,N/A,N/A,0.0633328237485411
1635721458409799680,Gaia DR2 4063020924445300608,4063020924445300608,440841048,2015.5,271.75182887553706,0.03244152225259847,-27.605404779673457,0.027754992743965878,0.08716940176396408,0.03360152538549931,2.5942097,-3.174742336043529,0.06433810903661633,-5.1635940935447096,0.05402181999620252,0.1343125,-0.23241386,-0.28668746,-0.21479413,-0.110838026,-0.16620211,-0.38323316,-0.115242936,0.23620427,0.21725878,134,0,134,0,0.025437715,128.7421,0.0,0.0,31,False,73.38053,1.398156768036908,0.0076315437790249125,-0.009454242,15,10,0.07165636,0,15,False,134,55620.19886556998,880.4312685667325,63.173813,13.825284,11,16935.068372489506,1107.1995400306698,15.295407,14.779421,11,64312.771123322156,3499.6311114741284,18.377014,12.741177,1.4607614,0,2.0382442,0.95413685,1.0841074,,,0,,,,NOT_AVAILABLE,3.518069340181521,-3.4027115373178813,271.55649472957157,-4.175588670945932,102001,3800.925,3566.0,4326.365,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4063020924445300608, ,222361622,271.751849,-27.605379,7700.66267560023,6135.99699184296,10071.7281168264,2154.33174898621,1,1,2MASS J18070043-2736193,9,STAR,1,0,,,,,,,,,,,,,,,,13.021,999999,JHK,N/A,N/A,0.01969430837979788
1635721458409799680,Gaia DR2 4118346425440452608,4118346425440452608,137892823,2015.5,263.47358558017555,0.03289212637380216,-20.716514006648627,0.029316212648601313,0.14593163168250906,0.03793957996264817,3.846421957015991,0.13516095578065207,0.06672274187437457,-7.4905026861427695,0.05187830754842534,0.06703093647956848,-0.07343563437461853,-0.28012552857398987,-0.13190725445747375,-0.4142776429653168,-0.05636431649327278,-0.4813876748085022,-0.15277129411697388,0.2915462255477905,0.06376851350069046,165,0,164,1,0.15935395658016205,161.18495178222656,0.0,0.0,31,False,27.795635223388672,1.4040137247475812,0.008199503874419268,-0.0036544757895171642,19,11,0.06894941627979279,0,19,False,163,22679.20519377078,8.794182055537886,2578.887451171875,14.799296379089355,18,6792.180515331602,19.433733432727735,349.5046691894531,15.77136516571045,17,24050.285580957232,45.27401210120756,531.2161254882812,13.80911922454834,1.3599447011947632,0,1.9622459411621094,0.9720687866210938,0.9901771545410156,,,0,,,,NOT_AVAILABLE,5.580617413441783,6.604218099702857,263.891005883319,2.584473508482997,100001,3924.183349609375,3737.0,4325.5498046875,1.051200032234192,0.8938999772071838,1.354699969291687,0.5253000259399414,0.4505000114440918,0.7056000232696533,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4118346425440452608, ,226371609,263.473588,-20.716473,5566.5025213697,4553.75397211004,7078.110745644,2150.57434970044,1,1,2MASS J17335366-2042593,9,STAR,1,0,4444.0,182.0,-145.0,1.62,0.77,-0.24,-0.599,0.56,-0.4,23.65,6.82,-12.59,0.94,0.2,-0.06,14.453,999999,JHK,N/A,N/A,0.03314368182810261
1635721458409799680,Gaia DR2 4121557235510544000,4121557235510544000,554822066,2015.5,263.84204951870873,0.04569770206126299,-19.402209996861764,0.03971463932215156,0.10748078104647063,0.056319047352749854,1.9084268808364868,-0.9354750777948257,0.08902109778689123,-3.3051560758365652,0.06724526290521858,0.11344084143638611,0.1972062885761261,-0.30135613679885864,-0.3090381622314453,-0.45100972056388855,-0.2642045021057129,-0.4568558931350708,-0.21425077319145203,0.2659885883331299,0.29904046654701233,127,0,127,0,2.099813461303711,157.0372314453125,0.12878459825876426,1.8380095580760882,31,False,22.715612411499023,1.3596597143865783,0.010869055420976858,0.07624788582324982,15,10,0.09226617962121964,0,15,False,126,29069.082481182704,19.24798901984288,1510.239990234375,14.529787063598633,14,6944.270611154717,60.22805817930877,115.29959106445312,15.747321128845215,14,34713.1307125039,84.4840226274034,410.88397216796875,13.410685539245605,1.4330483675003052,0,2.3366355895996094,1.217534065246582,1.1191015243530273,,,0,,,,NOT_AVAILABLE,6.886606681448535,7.0110927955753395,264.17940026913936,3.912735803495094,100001,4191.2802734375,3441.75,5021.77978515625,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4121557235510544000, ,226926619,263.842042,-19.402203,6402.51945399504,4748.27476837121,9175.83228376923,2155.40063703347,1,1,2MASS J17352208-1924079,9,STAR,1,0,4354.0,175.0,-210.0,1.86,0.46,-0.46,0.042,0.3,-0.78,21.73,8.96,-9.23,1.22,0.51,-0.32,14.238,999999,JHK,N/A,N/A,0.04775510987357673
1635721458409799680,Gaia DR2 4063052844654852992,4063052844654852992,1304270379,2015.5,271.6349355750365,0.049782240157067566,-27.125435619242335,0.045111561537345995,0.19182629377765037,0.051184765346642194,3.7477224,-17.855968215553645,0.09609216445093942,-4.008862287578396,0.07636978551400257,0.3960468,0.00665863,-0.43252516,-0.5009734,-0.24577442,-0.39484894,-0.5360136,-0.33217025,0.14188763,0.37609893,152,0,151,1,3.4405046,212.17932,0.10268137241064798,0.7321436618775081,31,False,14.449192,1.5189828617448493,0.013118166291476063,0.058141775,17,10,0.1086237,0,17,False,142,13253.786309419756,178.28325878994244,74.34117,15.382516,11,5826.293916535141,270.2076652892201,21.562283,15.937907,13,13996.810695105292,639.1609825919338,21.898726,14.396848,1.495656,0,1.5410595,0.5553913,0.9856682,,,0,,,,VARIABLE,3.8880701858594375,-3.0791616360385685,271.4581132184345,-3.694429701618127,102001,4397.6665,3870.25,4777.3335,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4063052844654852992,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4063052844654852992,222691358,271.635025,-27.125419,4496.13033402993,3590.55648097556,5927.58463673181,2106.16885506657,1,1,2MASS J18063241-2707315,9,STAR,1,0,,,,,,,,,,,,,,,,14.868,999999,JHK,N/A,N/A,0.01002318164528207
1635721458409799680,Gaia DR2 4062860670615664384,4062860670615664384,743851517,2015.5,271.90625850118715,0.06640272771411589,-27.923398427527943,0.0654655054566522,0.12514209577525595,0.0802172630582052,1.5600394,-0.7348095326167783,0.1305618910851171,-5.60010536827325,0.1097662320352439,0.13058311,-0.26256528,-0.29401764,0.02005005,-0.55752224,0.21297836,-0.50868917,-0.22355202,0.28597775,-0.1270507,137,0,137,0,4.051873,208.48135,0.20880004272408106,2.2805211998825943,31,False,6.9122415,1.3328065016911996,0.013329665479669682,0.06079791,16,10,0.12786523,0,16,False,135,9336.790564978837,6.609595314678438,1412.6116,15.762872,13,2280.860431503051,24.591370561185876,92.75044,16.95614,11,11460.677362369986,34.55856596984334,331.63058,14.613894,1.4717624,0,2.342246,1.1932688,1.1489773,,,0,,,,NOT_AVAILABLE,3.3054523645631875,-3.6761334733166646,271.68946544864156,-4.495296400874798,100001,3600.0,3425.75,4088.245,1.844,1.7179,2.102,0.909,0.846,1.0335,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4062860670615664384, ,222146591,271.906294,-27.923384,5678.5694387928,3953.06748705737,8799.46162798463,2183.27721018406,1,1,2MASS J18073749-2755242,9,STAR,1,0,,,,,,,,,,,,,,,,15.744,999999,JHK,N/A,N/A,0.10734631435236068
1635721458409799680,Gaia DR2 4069167881581956864,4069167881581956864,638180597,2015.5,270.59774355003316,0.07701863057062365,-23.577083122580348,0.06784280188790942,0.5480820047695819,0.07086696859774257,7.733956,0.4708298435692539,0.1420324385370839,-1.1729519195757485,0.11454069513900408,0.01336511,-0.06159201,-0.55921847,-0.08928725,-0.12525935,-0.04923423,-0.6701582,-0.30668604,0.07239723,-0.006208346,123,123,120,3,14.649658,509.1609,0.15802958688692706,6.903193248096474,31,False,31.56214,1.287645383826899,0.01644934888385466,-0.0850901,14,9,0.08541003,0,16,False,130,1084053.1713878762,2233.8397548079342,485.2869,10.6007395,15,164122.53234387026,516.1721592808839,317.96085,12.313468,15,1476036.3188457459,6299.037718527069,234.32727,9.339177,1.5129875,0,2.9742908,1.7127285,1.2615623,,,0,,,,NOT_AVAILABLE,6.524248390793981,-0.5242700898523384,270.5478597138189,-0.1389390780596531,100001,3420.62,3111.0,3991.3665,,,,,,,200111,54.027824,39.68112,65.31714,360.03857,300.87164,419.2055,http://geadata.esac.esa.int/data-server/datalink/links?ID=4069167881581956864, ,224825377,270.597739,-23.577077,1759.69485618171,1554.31360204538,2025.81715399771,1752.60469980933,1,1,2MASS J18022345-2334375,9,STAR,1,0,,,,,,,,,,,,,,,,11.011,999999,gri,N/A,N/A,0.008626891952418348
1635721458409799680,Gaia DR2 4063304800240423808,4063304800240423808,1564521154,2015.5,271.15407651832925,0.0573550009389319,-26.811303230604082,0.048986916727263075,0.057055626319653656,0.06652032404735278,0.8577172,-0.6377114481832591,0.09979053348163763,-5.689982496882603,0.08161314885931338,0.19613026,-0.33260697,-0.22340684,-0.3000978,-0.3666486,-0.09107642,-0.4939695,-0.32090026,0.287549,0.0715338,133,0,132,1,2.278331,166.08257,0.16547583795825707,1.8902793100610829,31,False,11.056774,1.3414140058444692,0.013050559373790275,-0.0021592565,15,10,0.096722834,0,15,False,131,13183.560547555528,8.405998814994389,1568.3514,15.388284,12,2973.299581307316,26.325167304844292,112.94514,16.668291,10,16894.515939450335,49.42455479812973,341.82434,14.192555,1.5070144,0,2.4757357,1.2800074,1.1957283,,,0,,,,NOT_AVAILABLE,3.953673708441337,-2.551851379995493,271.03180018984966,-3.3761558532637577,100001,3418.0,3315.25,3781.6748,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4063304800240423808, ,222904354,271.154099,-26.811268,7350.37489313392,5270.54440807654,10710.6604097274,2078.12326625691,1,1,2MASS J18043697-2648406,9,STAR,1,0,,,,,,,,,,,,,,,,14.88,999999,JHK,N/A,N/A,0.07334907043792814
1635721458409799680,Gaia DR2 4066065506456679040,4066065506456679040,910621877,2015.5,271.1993657998368,0.1909261996891071,-24.39184923835973,0.17203751442449935,1.848492684427485,0.14624826037888156,12.639417,0.4768589673395705,0.35755285511050816,-1.578570181827788,0.2916598033789204,0.58950126,0.05556545,-0.66047627,-0.5797821,0.07486241,-0.5695029,-0.7341345,-0.3101442,-0.12997462,0.49810022,131,0,129,2,32.10856,1624.6547,0.8957460221848195,76.86433514425765,31,False,1.15415,1.3621859775920355,0.03366814036571251,0.071014635,15,9,0.4104445,0,15,False,130,18803.252370516377,54.45747951084877,345.2832,15.002783,15,7238.630737855331,66.87066843059603,108.24822,15.702247,14,19815.428549154636,144.1185121864713,137.49399,14.019411,1.4387968,1,1.6828356,0.69946384,0.98337173,,,0,,,,NOT_AVAILABLE,6.084933848920658,-1.4034968232067555,271.0924661645819,-0.9571166255857823,102002,4258.0,3934.5,4379.425,,,,,,,200111,1.0259428,0.96984047,1.2015873,0.31171924,0.26169032,0.36174816,http://geadata.esac.esa.int/data-server/datalink/links?ID=4066065506456679040, ,224356395,271.199368,-24.391831,538.247722358527,497.897710799986,585.588419937336,1815.77170348163,1,1,2MASS J18044786-2423304,9,STAR,1,0,,,,,,,,,,,,,,,,14.853,999999,gri,N/A,N/A,0.043702874583333634
1635721458409799680,Gaia DR2 4063052947734067712,4063052947734067712,342768864,2015.5,271.6437702533594,0.07068141534696504,-27.119545752055046,0.06441052172872141,0.18698230939018204,0.07390283198639701,2.5301101,-8.194406190527072,0.14139099737349836,-8.179223291661694,0.1179409396574096,0.26805872,-0.03097029,-0.4016181,-0.3825659,-0.22092725,-0.29896432,-0.5069438,-0.311682,0.16756311,0.32779643,133,0,130,3,3.6521087,191.20683,0.2835193849697594,3.7721460181160857,31,False,5.7952666,1.3412082534913,0.020611083567628165,0.036119465,15,10,0.14944252,0,15,True,128,9116.853073045764,7.925382827450427,1150.3359,15.7887535,11,2229.2514467297688,18.859819857551802,118.2011,16.980991,12,11317.045837994172,34.293553178071924,330.00507,14.627587,1.4858524,0,2.353404,1.1922379,1.1611662,,,0,,,,NOT_AVAILABLE,3.897049831162233,-3.083176459309111,271.46605952274757,-3.688629884606706,100001,3505.0,3418.0,4280.19,2.232,2.016,2.4671,1.1127,1.0116,1.2626,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4063052947734067712, ,222695471,271.643855,-27.119529,4546.64817526921,3329.63078745212,6763.62534218051,2105.44795304114,1,1,2MASS J18063452-2707101,9,STAR,1,0,,,,,,,,,,,,,,,,14.302,999999,J,N/A,N/A,0.159084835386286
1635721458409799680,Gaia DR2 4065972288488181760,4065972288488181760,1628950726,2015.5,270.9510506722561,0.04334884762433631,-24.510883632689684,0.0478803830566934,0.8442509332154575,0.06035107151807513,13.9889965,2.1428106453939253,0.08931617180678718,-3.9686324631898047,0.07093765096567303,-0.0063643674,0.1203886,0.033965502,-0.28968534,-0.67378086,-0.28825969,-0.14396217,0.08946338,0.097471245,0.07527302,128,0,128,0,0.75804603,134.56761,0.07267176920488005,0.450423692427028,31,False,19.12946,1.3885671968170865,0.010816792364227237,0.13112266,15,10,0.087024994,0,15,False,128,17542.183019273045,16.326010786511056,1074.4929,15.078156,13,6191.654368219708,72.90181191107261,84.93142,15.871871,14,19311.677072045026,87.95905129970716,219.55304,14.04737,1.4538288,0,1.824501,0.7937145,1.0307865,,,0,,,,NOT_AVAILABLE,5.870276436191531,-1.264887854362442,270.8655037053227,-1.074460126066064,102001,4040.3333,3871.5,4284.4497,,,,,,,200111,2.567565,2.2833145,2.7963872,1.5827283,1.3401369,1.8253196,http://geadata.esac.esa.int/data-server/datalink/links?ID=4065972288488181760, ,224290871,270.951053,-24.510863,1152.74149249797,1075.87606216952,1241.20062431508,1830.9254945018,1,1,2MASS J18034825-2430391,9,STAR,1,0,,,,,,,,,,,,,,,,14.709,999999,JHK,N/A,N/A,0.04278645784799737
1635721458409799680,Gaia DR2 4121401762035029632,4121401762035029632,1242909776,2015.5,263.43984869752535,0.0452066939822843,-20.196199855577753,0.037236183291664865,0.13627138055645244,0.04866953092539887,2.7999320030212402,-4.313140915868902,0.08633547877612056,-1.9253064484971392,0.061625368912729024,0.21344217658042908,-0.01577073149383068,-0.28741103410720825,-0.48146918416023254,-0.2417343705892563,-0.407802551984787,-0.4298847019672394,-0.2934061586856842,0.15993459522724152,0.24523189663887024,139,0,138,1,2.320930004119873,173.75999450683594,0.12541254436395433,1.7091801662559696,31,False,21.886890411376953,1.377460075977344,0.010316803208461837,0.012198579497635365,16,10,0.09128741174936295,0,16,False,138,28219.34157849411,14.292625570370966,1974.398681640625,14.56199836730957,15,7651.586665284907,36.284916855545795,210.87513732910156,15.642009735107422,15,31243.251233267812,112.38246109334551,278.00823974609375,13.525029182434082,1.3783042430877686,0,2.11698055267334,1.0800113677978516,1.0369691848754883,,,0,,,,NOT_AVAILABLE,6.00651703742912,6.908925659170451,263.83574692839835,3.1028169697927703,100001,3591.5,3548.5,3759.219970703125,1.3029999732971191,1.0937000513076782,1.6856000423431396,0.6377000212669373,0.5339999794960022,0.8709999918937683,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4121401762035029632, ,226603064,263.439877,-20.196174,5739.96072561691,4439.25174240333,7865.66993704037,2159.53817509833,1,1,2MASS J17334557-2011462,9,STAR,1,0,4227.0,200.0,-167.0,1.38,0.35,-0.22,-0.557,0.56,-0.35,31.91,8.92,-10.4,0.97,0.09,-0.07,14.439,999999,JHK,N/A,N/A,0.06947500324235048
1635721458409799680,Gaia DR2 4050931927166791552,4050931927166791552,182819795,2015.5,272.52685534201356,0.05021850316364845,-27.973010686568454,0.04964366283939616,-0.056354688368086575,0.06451152805399055,-0.87355995,-1.110981868930436,0.09637850363744238,-8.17950660194747,0.08061134649449543,0.21651833,-0.16182016,-0.061377414,-0.29158187,-0.5571732,-0.13495465,-0.31438816,-0.159124,0.2702059,0.16989967,151,0,151,0,1.1406752,165.64589,0.12620329982749573,1.0107330730241604,31,False,11.408523,1.3876492471372468,0.013148351307667575,0.071295634,17,11,0.09408371,0,17,False,150,11261.688118855178,9.961999642341999,1130.4646,15.559357,11,3254.7116917431954,36.25016480635071,89.784744,16.570107,11,14793.3218123444,104.68611329123436,141.31122,14.336756,1.6026046,0,2.2333508,1.0107498,1.2226009,,,0,,,,NOT_AVAILABLE,3.526150496234638,-4.180637733283862,272.2385626059963,-4.553363152548826,112001,3586.0,3431.0,3949.5498,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4050931927166791552, ,222113850,272.526898,-27.972944,10489.0094013521,7572.5593282221,14750.8655426291,2180.36559592696,1,1,2MASS J18100645-2758226,9,STAR,1,0,,,,,,,,,,,,,,,,15.247,999999,JHK,N/A,N/A,0.16387394285011708
1635721458409799680,Gaia DR2 4063145542858373760,4063145542858373760,728494259,2015.5,270.80690434752006,0.1759837870667495,-27.356589752068015,0.16945923825103743,0.2059556326869663,0.21558331852375107,0.9553412,-7.639848973844984,0.3333235274942581,-7.208512810722372,0.27353123712287997,0.17822953,-0.14314875,-0.04410525,-0.4148167,-0.45376185,-0.26573572,-0.3063685,-0.22947127,0.3035373,0.15102935,130,0,129,1,16.13783,589.40906,0.9746855076425286,19.538271089438453,31,False,0.7497167,1.226486319928952,0.039262485978716746,0.095622584,15,10,0.30964863,0,17,False,129,3067.3341520118292,5.246236638971268,584.6732,16.971462,9,146.56383620268946,25.92028208330917,5.6544075,19.936321,10,6102.756004764843,40.078828531248135,152.26883,15.298105,2.0373783,1,4.638216,2.964859,1.673357,,,0,,,,NOT_AVAILABLE,3.3262552963366248,-2.5495042898305544,270.71835200984117,-3.9193210205861133,100002,3293.75,3276.0,3481.0,2.897,2.8085,2.9461,1.459,1.4114,1.482,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4063145542858373760, ,222533695,270.806949,-27.356546,4274.31767093017,2413.86720509115,7965.33753373575,2142.55238862122,1,1,2MASS J18031366-2721235,9,STAR,1,0,,,,,,,,,,,,,,,,13.3,999999,J,N/A,N/A,0.05185074728645377
