epic_number,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p
211011224.0,0.023214393433017788,0.003797835687471297,1.5835251499413598e-06,0.003447884071829476,0.33872467064234124,0.20773784631384398,0.004160694753480576,0.003053900562278479,0.17294729249912855,0.001282173527024549
210999052.0,0.02050991630718202,0.00028986212546288286,1.883955223525127e-06,0.005374298207884874,-0.982647538750189,0.29951709593414916,0.009235858928667628,0.006864896843027781,,
210787491.0,0.0013373865863555157,0.0001611464889556391,7.304799686177486e-09,0.0002630007369337693,-0.3321273486166745,-0.37085933405036253,0.0003579127256424508,0.00026191306107628483,0.12001760676247958,0.000869882227092978
210961138.0,0.014019715386612064,0.0029825347319045693,1.397256823222006e-06,0.0018488886901046407,-0.028338640485813915,0.16146513832870238,0.00255511796614738,0.0018994742719664831,0.28920096665216743,0.005412562048833305
210454023.0,0.02062319556157055,0.004359157748220904,-2.595794219826549e-06,0.0020260572498349326,1.392425289604538,-0.07423112869945193,0.0025813487025835302,0.0019061657861194079,,
210942154.0,0.037411108394809545,0.010646643637653514,1.9475789465133793e-06,0.004334346206215171,0.7801022954300958,0.16012302367101733,0.005626714563480295,0.0041923252950323,0.5981080936704286,0.002173970138268584
211137093.0,0.011580044322604843,0.000448622658931375,-5.260443531142305e-07,0.0019567081725599816,0.6461373779185706,-0.5639727417892548,0.0024327821154294105,0.001775187901472795,0.1145065120400092,0.0009390889231762872
211023868.0,0.0034403442111548,0.00042411046085028627,1.2162460456429036e-07,0.0003925654249275941,0.4207669754921812,-0.046387746782427006,0.000528619440541167,0.0003913222114152675,0.4721895818428502,0.0010212358169039216
210892390.0,0.052262818840446035,0.004107242943724739,-5.4099873138292985e-06,0.012588597737100296,-1.160497281421945,0.15463812965069293,0.02222372643486059,0.016244368426096875,0.06039244950502498,0.00020208472620625276
210406057.0,0.0006355246580624918,0.00011162295554062237,-1.034694095007651e-07,0.00010276771981729571,-0.31061694288794683,0.0004886655189213268,0.00014343750994738613,0.0001056728846559687,0.22567922430155674,0.0024663214294015877
