epic_number,RRab_dist,EA_dist,EB_dist,GDOR_DSCUT_dist,template_dist
205703649,18.24828759089466,1.4142135623730951,14.422205101855956,19.235384061671343,1.4988250036641917
202851823,10.770329614269007,13.601470508735444,1.0,24.839484696748443,0.2962750232191771
204787022,10.770329614269007,12.041594578792296,20.024984394500787,16.0312195418814,2.868217572989962
203819777,23.430749027719962,19.026297590440446,15.620499351813308,10.295630140987,0.12120519827096848
204185956,7.211102550927978,18.027756377319946,14.035668847618199,14.866068747318506,2.514901943888839
202683805,9.055385138137417,12.36931687685298,6.082762530298219,26.1725046566048,0.5654661290638034
203026255,20.024984394500787,25.612496949731394,17.4928556845359,10.0,0.05255919787935654
205405404,13.341664064126334,10.63014581273465,3.605551275463989,24.758836806279895,0.25202408589238096
203656237,12.0,24.839484696748443,12.206555615733702,12.041594578792296,0.7234580429233233
205495245,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.5523025915740337
204508330,15.0,8.602325267042627,22.80350850198276,11.40175425099138,2.4315260521425097
204531124,14.866068747318506,10.0,24.20743687382041,10.198039027185569,0.4897123721774971
203783195,12.36931687685298,17.88854381999832,21.400934559032695,10.0,0.6047977918541068
203724283,15.811388300841896,4.123105625617661,18.027756377319946,16.15549442140351,1.5567272206143827
204676841,18.027756377319946,4.242640687119285,10.0,23.021728866442675,1.1036489688257718
205089975,14.560219778561036,18.027756377319946,23.600847442411894,7.810249675906654,0.18582490164792287
202643279,16.492422502470642,5.0,10.816653826391969,21.93171219946131,0.09703187006610345
204470067,23.430749027719962,11.045361017187261,23.323807579381203,10.295630140987,0.3076464484234409
203976840,14.142135623730951,7.810249675906654,16.278820596099706,18.681541692269406,0.8182733744859598
202679718,11.40175425099138,12.206555615733702,2.23606797749979,26.248809496813376,0.12457382518856494
204105782,21.470910553583888,14.0,12.083045973594572,14.142135623730951,2.3884882384255857
204820375,25.0,17.08800749063506,15.811388300841896,16.0,0.1504456243214767
203749720,11.180339887498949,14.212670403551895,0.0,24.20743687382041,0.14327838278282584
203463506,14.035668847618199,7.615773105863909,7.211102550927978,25.495097567963924,0.19649574163865266
203929178,15.811388300841896,19.72308292331602,20.615528128088304,7.0,0.3754848168711
204780832,2.0,19.1049731745428,12.206555615733702,20.12461179749811,0.6594274540160354
203542570,4.242640687119285,19.313207915827967,7.280109889280518,20.808652046684813,1.8619076950013056
202674012,19.235384061671343,1.0,13.601470508735444,19.72308292331602,0.5032024483724988
203964886,9.433981132056603,14.212670403551895,18.0,15.033296378372908,1.3606683118829435
203593664,19.1049731745428,24.041630560342615,18.439088914585774,7.0710678118654755,0.09456759293034907
203692906,1.4142135623730951,20.223748416156685,10.816653826391969,21.470910553583888,0.04218272998765631
204966750,20.0,15.0,19.1049731745428,19.4164878389476,0.18105963832658
205717017,12.36931687685298,7.0710678118654755,19.697715603592208,17.26267650163207,2.57712079585876
204199860,13.892443989449804,13.038404810405298,18.110770276274835,13.341664064126334,1.047807916528214
204230492,10.0,11.180339887498949,21.095023109728988,14.035668847618199,1.274376312436059
205043428,14.7648230602334,16.64331697709324,18.24828759089466,17.46424919657298,0.172320151018505
205123245,23.345235059857504,19.235384061671343,18.439088914585774,7.615773105863909,0.09383860892388765
204951319,13.601470508735444,6.0,19.235384061671343,16.492422502470642,0.5878868344457044
205558024,2.23606797749979,20.09975124224178,11.40175425099138,20.591260281974,0.0531936476905615
202844711,19.235384061671343,1.0,13.601470508735444,19.72308292331602,0.6606896413708043
203942067,20.09975124224178,2.23606797749979,12.206555615733702,21.095023109728988,1.0446254469987712
204778376,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.23410849813366102
204236712,10.04987562112089,10.295630140987,20.396078054371138,19.026297590440446,0.8065453686326972
203596245,1.0,19.235384061671343,11.661903789690601,21.02379604162864,0.12395110561443444
202872758,24.041630560342615,19.1049731745428,17.69180601295413,8.54400374531753,0.25790040512959156
203011840,18.439088914585774,1.0,15.0,18.35755975068582,0.560429360282437
204576757,18.439088914585774,1.0,15.0,18.35755975068582,0.47115248662266446
204556512,20.808652046684813,16.1245154965971,14.7648230602334,11.313708498984761,0.5705262253181377
202963882,16.0312195418814,5.830951894845301,8.48528137423857,24.20743687382041,0.6760335257489773
203911955,7.0710678118654755,20.223748416156685,15.0,16.401219466856727,1.2788493823882014
205463986,18.439088914585774,1.0,15.0,18.35755975068582,0.191806984284365
203636784,20.09975124224178,2.23606797749979,12.206555615733702,21.095023109728988,0.5135027483144872
203907133,21.2602916254693,18.24828759089466,16.64331697709324,9.219544457292887,0.3322124941475355
203031097,8.06225774829855,16.1245154965971,3.1622776601683795,22.627416997969522,1.24080717290007
205131464,17.46424919657298,5.830951894845301,13.416407864998739,19.849433241279208,0.302456940578107
204181806,13.892443989449804,14.422205101855956,24.041630560342615,8.246211251235321,0.5538728283528711
204171214,7.211102550927978,18.027756377319946,14.035668847618199,14.866068747318506,8.528892553715433
204034714,7.0710678118654755,18.24828759089466,16.278820596099706,15.264337522473747,0.7774797025834874
204903894,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.18169166681531965
203538499,16.401219466856727,16.1245154965971,5.830951894845301,20.591260281974,0.4303226189570353
205060983,11.704699910719626,12.806248474865697,1.4142135623730951,25.612496949731394,0.16644969195409196
204604359,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.2629946328806534
205054021,10.198039027185569,19.924858845171276,17.0,14.866068747318506,0.4339379751203104
203594870,10.0,14.866068747318506,18.027756377319946,14.035668847618199,4.439440727874352
205670640,4.242640687119285,18.027756377319946,10.63014581273465,20.808652046684813,0.10973114307872699
202619356,16.76305461424021,20.0,19.6468827043885,14.560219778561036,0.17487493501397555
203656002,10.770329614269007,12.041594578792296,20.024984394500787,16.0312195418814,2.7834621994650997
205062129,13.038404810405298,9.433981132056603,5.0,26.1725046566048,0.11818580188126854
204965815,18.027756377319946,18.384776310850235,24.08318915758459,4.242640687119285,0.21910670410940952
203361171,18.24828759089466,1.4142135623730951,14.422205101855956,19.235384061671343,0.9629216211420778
202688980,18.681541692269406,1.4142135623730951,15.620499351813308,17.4928556845359,0.20732908337024122
205050711,18.24828759089466,1.4142135623730951,14.422205101855956,19.235384061671343,0.730869090035426
204994280,23.323807579381203,16.0312195418814,12.206555615733702,13.601470508735444,1.0361409943646012
204059927,16.1245154965971,3.605551275463989,15.652475842498529,19.313207915827967,0.46928819065512617
205040035,16.278820596099706,11.313708498984761,25.495097567963924,8.246211251235321,0.49469773159861663
203728604,19.6468827043885,1.0,14.866068747318506,18.027756377319946,0.47154603203566114
203485624,12.36931687685298,9.055385138137417,8.246211251235321,25.495097567963924,0.6893249137135355
203596258,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.2769410819638761
205684710,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.08860539034768362
204925198,7.0710678118654755,18.35755975068582,5.0,20.518284528683193,1.153062059076034
202656096,9.486832980505138,12.206555615733702,19.1049731745428,17.0,2.1959855850717034
205114328,2.0,19.1049731745428,12.206555615733702,20.12461179749811,0.5768193737906834
204320514,21.95449840010015,15.0,12.529964086141668,13.45362404707371,1.35763335356919
203294831,20.248456731316587,11.180339887498949,9.219544457292887,17.69180601295413,1.873448060916949
205625849,1.0,18.439088914585774,12.083045973594572,21.540659228538015,0.4175755162677406
204183656,6.4031242374328485,17.4928556845359,14.0,15.811388300841896,9.894616985765694
204748201,18.439088914585774,1.0,15.0,18.35755975068582,0.3995891762654057
205554809,20.0,4.123105625617661,11.180339887498949,22.825424421026653,0.3381612476437106
204959709,7.280109889280518,20.248456731316587,12.165525060596439,14.7648230602334,1.27207563956509
204676803,20.615528128088304,1.4142135623730951,14.142135623730951,18.601075237738275,0.3032837002603106
205020466,19.924858845171276,2.0,15.556349186104045,17.204650534085253,0.3170578024109545
204212045,16.1245154965971,26.248809496813376,16.278820596099706,8.06225774829855,0.1739097550451391
203868608,18.439088914585774,1.0,15.0,18.35755975068582,0.7428024611301094
205485891,19.235384061671343,1.0,13.601470508735444,19.72308292331602,0.9598569693887872
