epic_number,som_index,template_dist
200044216.0,1558.0,3.240744674558404
212813907.0,1015.0,0.6988591592854749
212563433.0,905.0,1.9409463370977516
212787514.0,971.0,0.5362014680027137
212754370.0,1153.0,0.5903715188131426
212361925.0,872.0,0.9500851560031317
200043877.0,866.0,2.4187032735119387
212684369.0,985.0,1.9737829121629376
200053192.0,869.0,2.169334093104247
212317181.0,720.0,0.6669803559170165
200043575.0,1550.0,2.0659811431304176
212527406.0,1013.0,1.6331231076789918
212469434.0,1473.0,1.2237017869976838
212528407.0,1239.0,0.6372820718417811
212710345.0,872.0,1.7940082920930163
212466937.0,9.0,4.179841213300493
212400876.0,868.0,2.6646574516299015
200060519.0,1596.0,0.5055613814372792
212416837.0,1505.0,1.2702034985727662
212709305.0,992.0,0.9855961705007059
212799237.0,870.0,3.974016220738303
200055534.0,906.0,2.0308486060270488
200055836.0,1563.0,1.777487744369536
212742331.0,701.0,2.3766041265887456
212626515.0,755.0,2.339406452871157
212767526.0,1551.0,2.0805377529002502
200052257.0,890.0,0.6101579597459593
212734678.0,1369.0,0.09616488036607265
200044024.0,232.0,4.124704930914092
212732003.0,1386.0,0.4889732555685766
212585295.0,927.0,1.3017523980967751
212659626.0,910.0,2.7540413965619774
212308755.0,972.0,0.8578794396428812
212307754.0,1599.0,0.7817108264388515
200043747.0,923.0,2.3479500530821067
212574585.0,924.0,2.307220049955003
212682720.0,1551.0,2.41473416032768
212710177.0,1525.0,1.8307112095821039
212637005.0,1504.0,2.0063813684743534
212541775.0,1526.0,1.0236454267495554
212308588.0,1529.0,1.5409428828149005
212662712.0,947.0,3.516592823992587
200043898.0,1013.0,1.201128094439142
212433110.0,751.0,2.670977108528758
200055706.0,1533.0,2.2697632047299128
212665071.0,1597.0,3.3001977325457155
200042482.0,931.0,0.9436605611594631
200052065.0,863.0,1.339457350105835
200042980.0,1591.0,4.95897840641004
200042009.0,1563.0,1.8183403296950185
212432981.0,1559.0,2.0644472918878263
212771103.0,1527.0,3.5484251911790565
212505116.0,1379.0,0.17443338924683602
212649497.0,1042.0,0.5844079827594397
212813061.0,1528.0,1.4240851856849002
200061065.0,943.0,1.9851440394727726
212343137.0,1012.0,1.2138759015609657
212325076.0,910.0,1.5825765929749402
212292036.0,900.0,0.8563363233519105
200044672.0,175.0,2.3560210351999706
200054295.0,1506.0,1.9239381804878743
212826291.0,948.0,3.163584252165106
212301779.0,1505.0,1.1355218049179026
200043111.0,948.0,3.234089905746946
200055150.0,866.0,1.4638598943219692
212612299.0,1533.0,1.00546678698655
212557162.0,828.0,2.382291200040276
212584706.0,877.0,1.4893059184379265
212804138.0,781.0,0.6304573807361357
200052633.0,1527.0,2.1748211993461894
212805020.0,1506.0,1.282521661519924
212767142.0,988.0,2.4562072663146197
212636596.0,1534.0,2.793253752195348
212640030.0,987.0,1.3730052389536396
200054048.0,1511.0,1.9289210926422018
212407943.0,1485.0,1.223581189690847
212520831.0,1506.0,2.194829976545161
212595216.0,1509.0,3.409571365507532
200044440.0,949.0,1.8638190105184398
200044942.0,1527.0,2.3469564054752787
200045558.0,946.0,3.3522086830800193
212443474.0,1136.0,0.0778863303291536
200043323.0,948.0,4.601445901253133
200055362.0,912.0,1.7641185253204916
200045785.0,193.0,3.1791863354265995
200060192.0,949.0,3.2668065720180874
212760413.0,993.0,0.5474060224179158
212388439.0,869.0,2.8120140366755026
212604237.0,954.0,3.399081737109933
200053519.0,1508.0,1.6859865870629123
200052903.0,1563.0,3.885666514336322
212386520.0,1384.0,0.6872173387970952
