epic_number,som_index,template_dist
201337584.0,1506.0,2.0431437190485786
201500867.0,13.0,3.051199383698825
228867510.0,739.0,1.6861315419436231
201184210.0,866.0,2.118960226361471
201508906.0,604.0,0.3652155085904222
201231473.0,1013.0,1.1845756941914365
201270467.0,1509.0,4.442303445058501
228819212.0,229.0,1.9355268929085723
201395827.0,822.0,1.4711154964262247
228746734.0,806.0,0.9747991277634573
201116181.0,724.0,2.6085547665476043
201637679.0,819.0,1.516189791768925
228707720.0,1508.0,2.2022795217195816
228848919.0,1505.0,2.140316977005345
201246341.0,1508.0,2.9030477150523266
228855709.0,1532.0,1.8830031239829794
228736843.0,887.0,1.1851124118582343
229085429.0,1387.0,1.211389198725414
201403558.0,912.0,4.085915822641352
228792452.0,1409.0,0.13450580148013225
228840878.0,741.0,1.9610964681142236
228717245.0,895.0,1.9544765754599904
201513078.0,232.0,3.208442956423848
201624633.0,1509.0,2.633144286033152
201156618.0,1506.0,1.4593000490640826
228726580.0,1506.0,3.017535934652835
229062228.0,930.0,1.547346048641371
229179569.0,998.0,3.1478820942838466
201143969.0,1516.0,1.088299894825446
201269132.0,1537.0,1.7053511180211023
201124544.0,955.0,0.7431673020130554
228908663.0,988.0,2.4060600877266034
228946706.0,223.0,5.430380773263726
228732306.0,1506.0,2.0147081552390063
228709989.0,962.0,1.4730010854948148
201497154.0,219.0,5.3010274827896
228726573.0,1564.0,4.789397456941569
201164401.0,922.0,1.8706299581840875
201615105.0,1596.0,0.9501146307351904
201235763.0,830.0,1.613276749996833
228739748.0,740.0,2.539129598008678
201404394.0,916.0,1.1050077398785558
201266816.0,225.0,2.6497917970106917
201435451.0,870.0,2.5024045175854703
228735316.0,1068.0,0.45189569090066445
201317992.0,733.0,3.581167368982097
228936796.0,1575.0,1.6814593358752943
201514729.0,946.0,1.8320307998695637
228796003.0,834.0,0.9851660829263192
229030318.0,948.0,4.4949968581609365
228848877.0,1014.0,1.3154751283492754
201245700.0,1481.0,0.5572820209307193
229029837.0,1155.0,1.7108514498356695
229003050.0,850.0,0.5925418405379277
228831730.0,815.0,1.087538881797174
229087139.0,1596.0,1.6783098551803086
201609150.0,1515.0,2.223655828406568
229027817.0,946.0,4.688579787291417
228718486.0,950.0,2.1216234552003677
228840143.0,1506.0,1.2532647724060233
201267653.0,710.0,4.162515228857871
228961589.0,1565.0,1.0639668695652844
201218855.0,1458.0,0.4220678936368315
229042811.0,924.0,2.1980659619990197
201234926.0,1508.0,2.4264656739368657
201663027.0,1305.0,0.46544867441182036
228962800.0,948.0,1.4045191801296015
201560534.0,907.0,2.3199392804537213
228750451.0,9.0,4.037841526263612
229050770.0,1506.0,2.265628902893294
229108287.0,1514.0,1.9917226179417276
229163252.0,833.0,1.6661893242976737
228794252.0,1531.0,1.0698422722658658
229121769.0,22.0,2.6116931571653454
228723826.0,799.0,0.4870307676789337
201276294.0,913.0,3.3991605154055735
228764980.0,20.0,1.5481656555602947
201157627.0,1230.0,0.22775724617235354
228781585.0,910.0,2.5844825238380302
228715755.0,841.0,0.962334602066657
228724090.0,951.0,1.3473360119038675
201436010.0,1557.0,2.356329814711308
228784118.0,953.0,1.850347870646009
201086199.0,1529.0,3.5233977150598212
201489350.0,1588.0,2.94569830087393
228741065.0,1506.0,1.7497064123965813
201536800.0,832.0,1.3592605460692089
201371232.0,208.0,3.193608984714844
201455157.0,1504.0,1.7167473625991378
201555112.0,1565.0,1.1852590475816889
228752600.0,1508.0,2.2166628398782793
201436845.0,285.0,1.5760611461162903
228782059.0,1528.0,3.0818495498793617
228990925.0,1509.0,3.6598012227255796
228812948.0,871.0,1.1226339021403933
201252275.0,1527.0,1.8038617162254686
229138413.0,9.0,4.323695600233002
228783103.0,1387.0,0.6709367546953291
228863765.0,875.0,1.2173181682846281
201302892.0,808.0,0.7703489011324899
229163259.0,894.0,2.4988154796286777
201103949.0,1563.0,2.5105105746352776
228726416.0,927.0,0.5095726308070139
201229112.0,1223.0,0.42607675693396574
201543312.0,1042.0,0.7828860928679984
201440678.0,1433.0,0.3177757834107949
228777748.0,38.0,1.1705730405234749
228901736.0,723.0,2.6662001894249965
228740999.0,724.0,1.7798704465441166
228952843.0,15.0,2.123751828120029
201499844.0,162.0,3.528563072011772
201399366.0,1482.0,0.49399889317108564
201596983.0,1502.0,1.450688183867038
228865624.0,1506.0,1.4563629034057595
228986370.0,761.0,0.8404314897421579
228766553.0,869.0,2.9449374553697876
229156050.0,878.0,0.8117142166926107
228799756.0,1506.0,1.146487558095465
201124421.0,946.0,5.928553109064546
201281108.0,1508.0,2.5662695275385574
228838124.0,726.0,2.8485185137462268
201299323.0,869.0,2.0265439855821477
228939865.0,992.0,0.7795981787273163
228977900.0,829.0,3.32407607221229
229057798.0,217.0,2.1685973176114683
228772509.0,832.0,2.289209222705632
228730894.0,870.0,1.8585242158234068
228739857.0,948.0,5.573768617880912
228867486.0,902.0,1.7377728502532457
201562141.0,225.0,2.370319644286115
228803522.0,1529.0,1.09249898856148
228777194.0,908.0,2.9542230848367863
228754930.0,303.0,0.12337485779485119
229134669.0,865.0,1.3416245134886868
201269678.0,707.0,1.8611943911705282
229130356.0,1513.0,0.9510466663072632
229149444.0,1509.0,1.6955493092656442
228975304.0,947.0,2.6269949456730286
229050788.0,881.0,1.7171950057641425
228850202.0,1436.0,0.15013234049356505
228715171.0,1268.0,0.48117486220626826
201102662.0,1512.0,2.6851644041809735
228788362.0,740.0,1.073844035765174
228726239.0,691.0,0.6267741252147754
228815729.0,1544.0,2.276473199966337
228909078.0,774.0,1.0500388691127276
201232039.0,988.0,1.9330056564839975
201148238.0,1300.0,0.9862176155386947
228737877.0,1299.0,1.4190884245556332
228779912.0,1274.0,0.3598688928952386
228764702.0,752.0,2.7344650069277443
201212514.0,1509.0,2.717975623896571
201118776.0,1563.0,2.9646890182181362
228738612.0,774.0,0.5291679742649038
