epic_number,RRab_dist,EA_dist,EB_dist,GDOR_DSCUT_dist,template_dist
205703649,17.26267650163207,3.1622776601683795,11.40175425099138,25.495097567963924,1.381994149098948
202851823,10.44030650891055,14.317821063276353,3.605551275463989,18.027756377319946,0.3128787007960102
204787022,20.615528128088304,15.264337522473747,13.601470508735444,13.892443989449804,4.390877448332008
203819777,24.839484696748443,20.615528128088304,19.4164878389476,12.041594578792296,0.15375436713221818
204185956,7.615773105863909,20.248456731316587,11.40175425099138,13.038404810405298,3.0916906746348602
202683805,11.704699910719626,13.601470508735444,4.123105625617661,17.46424919657298,0.5282878025596314
203026255,18.439088914585774,21.633307652783937,24.08318915758459,8.246211251235321,0.05537305833137266
205405404,13.038404810405298,11.045361017187261,1.4142135623730951,21.02379604162864,0.26871258003916443
203656237,13.0,22.47220505424423,13.892443989449804,8.06225774829855,0.7594937768138528
205495245,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.5208673268837786
204508330,16.278820596099706,13.0,20.808652046684813,17.0,2.5995238056932775
204531124,16.278820596099706,11.704699910719626,19.4164878389476,18.35755975068582,0.44136252967170586
203783195,11.180339887498949,17.804493814764857,17.804493814764857,10.816653826391969,1.0296140986529485
203724283,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.5102425799511743
204676841,20.09975124224178,4.47213595499958,8.246211251235321,24.08318915758459,1.0296576898428826
205089975,14.0,21.2602916254693,18.439088914585774,7.211102550927978,0.17980850395580794
202643279,19.4164878389476,6.4031242374328485,8.06225774829855,21.93171219946131,0.09193482482985475
204470067,24.20743687382041,15.811388300841896,16.55294535724685,15.811388300841896,0.2751561679584372
203976840,22.825424421026653,11.704699910719626,13.601470508735444,18.35755975068582,1.0894556818650396
202679718,12.165525060596439,12.165525060596439,2.0,19.697715603592208,0.12090557111798178
204105782,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.48048761936360984
204820375,24.758836806279895,18.027756377319946,21.095023109728988,19.1049731745428,0.32932540541854893
203749720,10.44030650891055,14.317821063276353,3.605551275463989,18.027756377319946,0.16901736470723366
203463506,16.0312195418814,8.06225774829855,4.123105625617661,22.47220505424423,0.19244302664434787
203929178,18.027756377319946,20.518284528683193,15.132745950421556,7.810249675906654,0.46041649394203915
204780832,1.0,16.0312195418814,12.041594578792296,19.4164878389476,0.628473094163916
203542570,5.830951894845301,19.235384061671343,7.615773105863909,17.029386365926403,1.760821914071091
202674012,17.26267650163207,3.1622776601683795,11.40175425099138,25.495097567963924,0.5129314815930716
203964886,12.041594578792296,18.35755975068582,9.848857801796104,11.704699910719626,1.7584458782176318
203593664,17.0,23.345235059857504,20.808652046684813,5.0,0.09688371450184763
203692906,2.0,14.0,14.0,20.8806130178211,0.04040127028917244
204966750,20.518284528683193,15.132745950421556,20.518284528683193,18.681541692269406,0.33674223031378314
205717017,9.219544457292887,7.280109889280518,19.1049731745428,22.20360331117452,1.9369829893670554
204199860,21.93171219946131,17.0,15.524174696260024,13.0,1.2142404131909958
204230492,8.602325267042627,10.295630140987,19.6468827043885,18.601075237738275,1.1822984043174116
205043428,14.422205101855956,14.422205101855956,23.323807579381203,14.422205101855956,0.28354038493617867
205123245,23.323807579381203,23.323807579381203,20.0,8.0,0.13352431192958011
204951319,11.40175425099138,5.830951894845301,17.26267650163207,22.67156809750927,0.5499474735648373
205558024,3.1622776601683795,13.038404810405298,15.033296378372908,20.248456731316587,0.04206915790610287
202844711,17.26267650163207,3.1622776601683795,11.40175425099138,25.495097567963924,0.6016265560814242
203942067,19.235384061671343,4.242640687119285,9.486832980505138,24.041630560342615,0.9988398573030554
204778376,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.2104434830722484
204236712,14.317821063276353,3.605551275463989,14.317821063276353,24.758836806279895,0.4196764061771062
203596245,2.23606797749979,14.035668847618199,14.035668847618199,19.924858845171276,0.11558437294772822
202872758,22.47220505424423,22.47220505424423,19.0,8.06225774829855,0.3350314460288751
203011840,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.3522888930842979
204576757,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.2938994521028221
204556512,23.430749027719962,20.12461179749811,18.24828759089466,11.180339887498949,0.8578917249112185
202963882,18.027756377319946,6.082762530298219,6.082762530298219,23.600847442411894,0.6581585885573493
203911955,9.055385138137417,7.0710678118654755,19.026297590440446,23.021728866442675,0.7363757768934182
205463986,16.0,0.0,12.0,28.284271247461902,0.17054204215917218
203636784,19.1049731745428,3.605551275463989,9.219544457292887,24.758836806279895,0.5052841992997585
203907133,24.413111231467404,22.360679774997898,20.09975124224178,10.0,0.3842016884862247
203031097,9.219544457292887,15.132745950421556,3.605551275463989,18.681541692269406,1.2824665284994654
205131464,19.4164878389476,6.4031242374328485,8.06225774829855,21.93171219946131,0.3898453083785648
204181806,13.892443989449804,8.06225774829855,17.46424919657298,20.615528128088304,3.452885717554279
204171214,5.830951894845301,19.6468827043885,10.295630140987,15.033296378372908,10.295416130717886
204034714,5.830951894845301,11.40175425099138,17.26267650163207,19.235384061671343,2.6259897991437544
204903894,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.15743231628023696
203538499,14.866068747318506,16.401219466856727,10.04987562112089,12.206555615733702,0.6121035278542463
205060983,11.180339887498949,13.152946437965905,2.23606797749979,19.313207915827967,0.18264869700001063
204604359,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.25544482010980973
205054021,9.848857801796104,15.0,18.35755975068582,13.601470508735444,0.41608954898620437
203594870,20.518284528683193,16.64331697709324,14.317821063276353,12.529964086141668,6.338986587564682
205670640,4.123105625617661,12.041594578792296,16.0312195418814,20.615528128088304,0.11767777510401096
202619356,15.231546211727817,17.204650534085253,22.80350850198276,11.661903789690601,0.16615852811877943
203656002,21.2602916254693,16.1245154965971,14.560219778561036,13.416407864998739,3.8904661309300557
205062129,14.035668847618199,10.04987562112089,2.23606797749979,21.470910553583888,0.10040606312446566
204965815,17.0,23.345235059857504,20.808652046684813,5.0,0.22479464255208437
203361171,16.278820596099706,3.0,12.36931687685298,26.248809496813376,0.7551092717250091
202688980,15.033296378372908,1.4142135623730951,13.038404810405298,26.870057685088806,0.23824127124786676
205050711,14.142135623730951,2.8284271247461903,14.142135623730951,25.45584412271571,1.104085713092532
204994280,19.1049731745428,17.804493814764857,14.035668847618199,10.816653826391969,1.1197272168109933
204059927,12.649110640673518,5.656854249492381,16.492422502470642,22.627416997969522,0.3178831637540954
205040035,18.027756377319946,16.15549442140351,23.430749027719962,14.866068747318506,0.5399396351394927
203728604,16.0312195418814,1.0,12.041594578792296,27.586228448267445,0.5986050914789772
203485624,15.524174696260024,9.848857801796104,5.0,19.4164878389476,0.6449976249744339
203596258,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.253412079259985
205684710,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.06726357671711802
204925198,8.246211251235321,16.1245154965971,4.47213595499958,18.439088914585774,1.1885810613846544
202656096,12.083045973594572,15.556349186104045,20.248456731316587,12.727922061357855,2.384168825988865
205114328,1.0,16.0312195418814,12.041594578792296,19.4164878389476,0.5414806914575604
204320514,22.67156809750927,19.235384061671343,17.26267650163207,11.40175425099138,2.1355722147752054
203294831,18.601075237738275,14.212670403551895,11.40175425099138,14.212670403551895,2.463460694672396
205625849,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.38784512959235984
204183656,5.830951894845301,19.6468827043885,10.295630140987,15.033296378372908,10.173915595080281
204748201,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.22887162831924862
205554809,11.0,5.0,17.0,25.0,0.26664021677247873
204959709,21.213203435596427,17.4928556845359,15.297058540778355,12.083045973594572,2.8304127507791654
204676803,17.029386365926403,1.4142135623730951,11.045361017187261,26.870057685088806,0.34035541495720933
205020466,16.0312195418814,1.0,12.041594578792296,27.586228448267445,0.36034092255723965
204212045,16.1245154965971,24.08318915758459,18.867962264113206,4.47213595499958,0.18084323208654957
203868608,15.0,1.0,13.0,27.586228448267445,0.7697043994651478
205485891,17.26267650163207,3.1622776601683795,11.40175425099138,25.495097567963924,0.8202665128142141
204574155,18.027756377319946,24.758836806279895,18.027756377319946,3.605551275463989,0.1992895315554693
204933419,6.4031242374328485,11.704699910719626,17.46424919657298,18.35755975068582,0.3799298384202924
204938521,13.038404810405298,19.849433241279208,18.384776310850235,8.602325267042627,0.3875567871376896
205670261,17.69180601295413,17.69180601295413,13.0,10.63014581273465,0.7361648760594524
204760247,11.180339887498949,7.810249675906654,18.681541692269406,20.518284528683193,2.120508086411368
203610780,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.3557169522233151
205112883,13.038404810405298,14.212670403551895,21.95449840010015,14.212670403551895,0.2024189114157216
204019947,20.12461179749811,10.816653826391969,10.816653826391969,17.804493814764857,1.0619558270370981
205057908,18.788294228055936,23.345235059857504,17.46424919657298,5.0,0.20720750433684967
204353555,19.4164878389476,6.4031242374328485,8.06225774829855,21.93171219946131,0.11977518577556209
202863081,24.08318915758459,17.08800749063506,17.08800749063506,14.560219778561036,0.9850483250359306
204376704,14.866068747318506,17.804493814764857,22.02271554554524,10.816653826391969,0.6286327726605834
205225995,12.727922061357855,17.4928556845359,9.486832980505138,12.083045973594572,1.7531731647353
203824391,8.54400374531753,15.264337522473747,17.0,13.892443989449804,0.5461292930745278
205149790,13.152946437965905,11.180339887498949,2.23606797749979,20.12461179749811,0.1323604840653829
204091956,4.47213595499958,12.165525060596439,16.1245154965971,19.697715603592208,0.21380622587098416
204673472,18.027756377319946,19.72308292331602,24.758836806279895,10.44030650891055,0.16332949129880667
203579600,14.866068747318506,23.600847442411894,15.652475842498529,6.082762530298219,0.3425359752387822
204817435,18.0,24.08318915758459,21.633307652783937,4.47213595499958,0.1598487796382208
204225046,18.439088914585774,26.90724809414742,19.697715603592208,2.0,0.15418063250337272
204676375,13.92838827718412,5.830951894845301,15.811388300841896,22.67156809750927,0.7285324232097319
204558724,13.152946437965905,11.180339887498949,2.23606797749979,20.12461179749811,0.14847129264540904
202929357,19.1049731745428,17.804493814764857,14.035668847618199,10.816653826391969,0.2700704816052278
203606075,15.811388300841896,18.601075237738275,22.67156809750927,10.295630140987,0.293345571722165
202652559,9.899494936611665,11.40175425099138,20.248456731316587,17.029386365926403,0.6223784841320243
204649811,14.142135623730951,2.8284271247461903,14.142135623730951,25.45584412271571,0.5076990990972086
204018323,21.213203435596427,17.4928556845359,15.297058540778355,12.083045973594572,3.5953238834583146
202843085,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,1.573810862335059
202984824,20.615528128088304,22.825424421026653,26.248809496813376,9.0,0.08829356267716316
204815607,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.6639108207783398
203902287,20.615528128088304,22.825424421026653,26.248809496813376,9.0,0.26742499512912804
203829123,14.142135623730951,19.79898987322333,19.79898987322333,8.48528137423857,0.25987750148927824
205557744,16.0312195418814,8.06225774829855,4.123105625617661,22.47220505424423,0.7780739846779012
204234138,10.816653826391969,9.219544457292887,19.924858845171276,19.1049731745428,1.7137096746330727
204666545,21.2602916254693,16.1245154965971,14.560219778561036,13.416407864998739,1.6728054601446543
204561424,19.4164878389476,5.0,9.848857801796104,23.345235059857504,0.33145444014996955
204090458,11.313708498984761,11.313708498984761,21.540659228538015,16.97056274847714,0.7319154764566954
205432585,23.430749027719962,20.12461179749811,18.24828759089466,11.180339887498949,0.6115667148580761
205019682,27.586228448267445,20.615528128088304,21.18962010041709,15.0,0.6379237195523124
205019541,21.93171219946131,18.35755975068582,16.278820596099706,11.704699910719626,2.3667180583817413
203710621,13.0,16.278820596099706,20.808652046684813,12.041594578792296,0.30897757960553573
205510377,13.92838827718412,17.029386365926403,21.400934559032695,11.40175425099138,0.28895917770991986
204819511,11.313708498984761,11.313708498984761,21.540659228538015,16.97056274847714,0.5655842292422435
204876991,2.23606797749979,15.132745950421556,13.152946437965905,18.681541692269406,0.2866766140356532
204073447,15.132745950421556,2.23606797749979,13.152946437965905,26.1725046566048,0.2855186998351385
204600767,19.235384061671343,23.021728866442675,24.20743687382041,7.0710678118654755,0.08279460455342738
202774129,12.165525060596439,12.165525060596439,2.0,19.697715603592208,0.23178692185323138
204405530,12.206555615733702,13.45362404707371,21.470910553583888,14.866068747318506,0.44300197015932186
204629934,22.02271554554524,14.035668847618199,17.804493814764857,19.924858845171276,0.6107532473134011
204138967,10.44030650891055,14.317821063276353,3.605551275463989,18.027756377319946,0.3029173997596151
204561871,19.235384061671343,4.242640687119285,9.486832980505138,24.041630560342615,0.4556950693042103
205275157,7.615773105863909,17.26267650163207,5.830951894845301,17.26267650163207,1.4260473969508765
203764177,17.0,12.041594578792296,8.54400374531753,16.278820596099706,1.946886265659756
204907195,11.40175425099138,13.341664064126334,3.1622776601683795,18.384776310850235,0.15857582543945348
203534141,12.806248474865697,18.867962264113206,10.770329614269007,10.770329614269007,1.1785897263002407
205007882,3.1622776601683795,13.038404810405298,15.033296378372908,20.248456731316587,0.06851456331309773
203637372,21.633307652783937,21.633307652783937,18.0,8.246211251235321,0.16398963037366454
202554180,18.110770276274835,22.80350850198276,22.80350850198276,6.324555320336759,0.2373085103516974
204494002,19.1049731745428,17.804493814764857,14.035668847618199,10.816653826391969,0.6024049761545224
205152526,6.082762530298219,18.027756377319946,12.529964086141668,14.317821063276353,1.9995201446450006
205694298,20.8806130178211,26.90724809414742,20.8806130178211,2.0,0.14706683605853046
205247045,15.297058540778355,24.20743687382041,17.4928556845359,5.0990195135927845,0.22754923315204473
205388726,20.248456731316587,17.72004514666935,24.041630560342615,15.297058540778355,0.41022036968941145
203075848,19.1049731745428,26.1725046566048,21.470910553583888,2.23606797749979,0.061272141369724906
203630276,4.123105625617661,12.041594578792296,16.0312195418814,20.615528128088304,0.13484244743614884
205136799,12.649110640673518,16.97056274847714,20.0,11.313708498984761,1.1168696214420064
205527197,10.44030650891055,14.317821063276353,3.605551275463989,18.027756377319946,0.12736104441740448
204807478,11.704699910719626,16.278820596099706,19.4164878389476,12.041594578792296,0.17142642082268122
205363642,23.021728866442675,21.95449840010015,19.026297590440446,9.055385138137417,0.3039977729554688
203531786,18.439088914585774,18.439088914585774,14.0,10.0,0.1320735403506697
203735843,7.615773105863909,20.248456731316587,11.40175425099138,13.038404810405298,7.8734010753435975
203162555,15.524174696260024,25.0,17.0,5.0,0.17267303592511515
205550411,10.816653826391969,20.12461179749811,10.816653826391969,11.180339887498949,1.5647128264888155
204115101,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.056290859650296565
204491082,17.804493814764857,19.1049731745428,14.035668847618199,9.219544457292887,0.4352532514544779
204880394,2.0,16.1245154965971,12.165525060596439,18.439088914585774,0.8272284216363011
205225132,20.0,20.0,16.0,8.94427190999916,0.2287147634968627
203185007,9.219544457292887,19.313207915827967,9.219544457292887,13.152946437965905,5.343996454023256
203127694,13.341664064126334,18.384776310850235,19.849433241279208,9.899494936611665,0.2999000880360999
204275121,19.026297590440446,5.0990195135927845,7.0710678118654755,24.20743687382041,1.037086790007845
203654939,23.600847442411894,21.470910553583888,19.1049731745428,10.04987562112089,0.5048735098345047
