epic_number,Period_1,Period_2,amp_ratio_21,abs_magnitude,bp_rp,bp_g,g_rp,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,class,probability
205703649,8.114579151000001,0.676164918,0.08332717019793599,3.5708413215135053,1.2957553999999998,0.5748491,0.72090626,0.31405002607232946,0.04011390789239507,-3.0284815592340937e-06,0.04199102971614835,24.778108895612572,-4.998254201550519,0.0029157492133260465,0.0021670971680364526,0.9239119867938336,0.015441350121177397,0.0,0.13593589669957135,0.9869664153010476,0.9893418139802836,0.988424884037436,0.9846875677110992,0.9870017559166272,0.9879671115000894,0.9837963033651126,0.9830607067713104,0.987399120223195,0.9903836730157768,0.9841266331865746,0.9835974162949888,0.9858011503075929,0.9882497786307948,0.9910932003219904,0.9836587619392182,0.9865555159932126,0.990765855176723,0.9845400511850506,0.9920475452126384,0.987050667129962,0.9882381410243372,0.9880191146582592,0.9882277100495588,0.9803501198453036,0.9807185206262404,0.9858807479865648,0.9864742002875524,0.9837872325055844,0.9942899937937312,0.07037800699989752,0.10705156282204202,0.9938002204933502,0.9876001737712454,0.9907006419437928,0.9897214633700064,0.9943567731183738,0.9927919723012204,0.9964257270359158,0.9898879985478334,0.9887708042197074,0.9897896146452506,0.998159151041231,0.9899301539577232,0.9932263011649428,1.0,0.9974606014952656,0.9894985592816944,0.9904212983106488,0.9929288800370292,0.9908393454877462,0.9916627442675328,0.9961771237289072,0.9910693132604632,0.9849342884745816,0.9823721863063452,0.9855222797120864,0.9856126032738874,0.9843668269600576,0.9840991573319176,0.98374773197753,0.9728050576341759,EA,0.9877870000000001
202851823,0.9614508270000001,0.044661165,0.046451845217456975,2.303627228693154,0.93537045,0.37260532,0.5627651,0.6973514530829994,0.2157463213789966,-0.00017963303487369435,0.22264117676640108,-1.4048720778906938,-0.22128338468001796,0.4308035666033532,0.3036529785355137,0.11869280231790247,0.00020849975841221572,0.0,0.00728207641240058,0.031262745754170436,0.08792143073383832,0.17075825328156582,0.27883852960171746,0.3975313319196199,0.4983935921587267,0.5834476101599545,0.6830010643701864,0.7646496073054811,0.8259501084947236,0.8868102315353834,0.9327972696719636,0.9708566369536492,0.9988992416628564,1.0,0.9922279438845982,0.9732187881772676,0.938494977558992,0.8947149490713349,0.828878612962487,0.7702218957744447,0.7025609889012598,0.6254126905192594,0.5451166693217139,0.4504191560526805,0.3591671806722801,0.2492309486396273,0.17255806501251084,0.10366981372034216,0.07345429516471555,0.05382853863829152,0.05743830857335047,0.08041998997040961,0.12774160111633295,0.19521747839011214,0.2895900879015705,0.3947953222798799,0.4997841440278898,0.5763957306481441,0.6590865599973651,0.7260493616452297,0.7910410804137049,0.8475520286147177,0.9029818497014293,0.9441586137542674,0.9678001298344922,0.9897660372668688,0.9906180955269422,0.9730455345604848,0.9437783406586642,0.909369891273312,0.8495896280012458,0.7823279395313574,0.7140297351962143,0.6329629068328014,0.5464696824974956,0.44391670309612014,0.33366015776303576,0.22868928100662425,0.1354785212815788,0.05607279369386888,0.013135484779969588,EB,0.983295
204787022,20.0,14.5536205,0.727681025,4.320161796856336,1.2263098,0.5345459,0.6917639,0.02427514771464201,0.00267065990307949,-3.2475547803900416e-06,0.0017539018367283452,8.314166488163227,0.8257100756161191,0.0017514153966400323,0.0013002616930037425,0.5548882639797257,0.0032377550711774573,0.0,0.38864832154964535,0.7274737601871615,0.5444619782774065,0.4597457792888725,0.3759172158425728,0.4562715180329169,0.4560842216705785,0.3465672396387793,0.4295319234706708,0.3910951504899867,0.3714579533754386,0.3023611486959742,0.3947358997104185,0.3565163001599537,0.25882502986150857,0.31241583641225584,0.12508512238229855,0.3479231940812281,0.4358830559907316,0.310610768401205,0.43608715033212986,0.3104723279341263,0.5222202144001831,0.3070779498165615,0.265526104797278,0.6696814054255469,0.471814437905628,0.5299218305191917,0.4028907465437668,0.3901724171377204,0.945060681117446,0.8786613540481372,0.5157458650255552,0.503249129496994,0.4656756470036902,0.3784576568220475,0.4355468224727804,0.5510963117164075,0.5294563990039638,0.3996248876048468,0.6555284178719811,0.5710939384241475,0.5418645148092931,0.3386762998529345,0.4524525879029005,0.5120327739046856,0.8374008362655303,0.6467982205665324,0.4582688725951992,0.3636184294948033,0.4758310745025766,0.5721501440321476,0.3900283312550521,0.5366153989940611,0.6186280725692498,0.6800372344438229,0.8076904480316554,0.7678488383227506,1.0,0.5755899967861899,0.4754912014840669,0.4283575347048357,0.20397856948417994,Noise,0.983627
203819777,7.592636532999999,7.216704097999999,0.9504872341292674,,1.5132027,0.6448183000000001,0.86838436,0.03397911946054477,0.002183110610824197,7.0862858488111236e-06,0.007947582747560656,-0.9441325729711472,-0.08962031666201856,0.0132702678119061,0.00983477797653365,0.11217269231885398,0.0007381563865028548,0.0,0.07710329697162446,0.03342388038140569,0.14559657270025966,0.13053264080696395,0.15451983744479636,0.1679016028973916,0.1708068476577356,0.18477037667045607,0.19067149763220426,0.19663792819010587,0.19151769642892924,0.17980827473820385,0.2395651931929253,0.2610591981304549,0.3637616256113904,0.34309377226422444,0.4163208338172813,0.44396501244244607,0.4592655364690426,0.5190229811279677,0.5692712744394988,0.5841662667615912,0.5966656417852468,0.6286483986024437,0.6869131360252624,0.7053540592066351,0.7738540563198945,0.7552907216326399,0.7269221821930166,0.7252437008795382,0.7673326670767819,0.7804235208644944,0.8346988519094098,0.8525738441305933,0.8761232627249239,0.9138315541578031,0.9137687760199614,0.9447794563005528,1.0,0.9689293529493498,0.9095121746544972,0.9419545962940078,0.9128893891154948,0.8974141040324025,0.8201688306695243,0.8407186385972875,0.7875466492895381,0.7594653196020487,0.7135260440030989,0.6789040219422461,0.6070720077563818,0.5095380622148346,0.5007264864120914,0.4820000726070397,0.4210366138813446,0.393911471585534,0.3401940302056206,0.2527161578307244,0.2501189265812013,0.16159160159055289,0.13455448345445986,0.09223424156608878,0.0465038523496798,OTHPER,0.991135
204185956,15.39192304,16.33270241,1.0611216264241403,1.0667767468194924,1.4064988999999999,0.6578417,0.7486571999999999,5.840950686033634,0.011404800509539544,-1.262308367568875e-05,0.2897102960115708,136.54329520229635,10.276962492704973,0.0455302293141977,0.031858902130116114,0.7484773014507751,0.0002284937433352837,0.0,0.2037094272787746,0.21342349834115368,0.2054396641777499,0.21254308775169398,0.22011573593892966,0.2178041257942266,0.2332766561306093,0.22981629120208125,0.2313527937468693,0.23644017251817026,0.2326288331615731,0.22444889751381908,0.2350368473681743,0.2324913106837355,0.23564398097627304,0.2247132778797485,0.22439968346138706,0.2195345536249773,0.2242353882488024,0.21646061020945886,0.2414190381945338,0.2392803836417373,0.2361270335005843,0.23625514545694096,0.247855801118823,0.2386829087386959,0.28909743130429993,0.2968745118773778,0.2515226985492249,1.0,0.8509055893353741,0.5910729589117956,0.4669535280707111,0.3142809301435861,0.23722998043533505,0.22229430364889646,0.2276697484588353,0.21557454113206995,0.22365101700862888,0.22048819621378526,0.21507466270144296,0.21046447459598971,0.22227149640244528,0.21525628680253764,0.21911638051956306,0.2237637363908468,0.218585786566387,0.21772227658568444,0.2169918165717092,0.21195261841663515,0.21279250030668145,0.20299891729206893,0.20884333099219124,0.21658908725300524,0.2178389650082721,0.21183601496434154,0.2151332027563115,0.2182355376673692,0.1978382477051156,0.019239116010412317,0.06439125618217993,0.023041379416639515,0.014395105830122969,EA,0.938837
202683805,16.68669267,8.801356911000001,0.5274476545507086,-1.267377082984332,2.0875816,1.0669775,1.0206041,0.0250009749723773,0.0015691026707416974,-6.703770587622735e-06,0.005148881186264405,-0.2078615885379027,-0.4099892457071903,0.006643521844976853,0.004934480622958815,0.3061307413254241,0.0011148821108484897,0.0,0.027978443441435626,0.09171687745724458,0.11473364393306552,0.242329093836298,0.3723289949141808,0.5342461218915598,0.482705058018427,0.3330037280478385,0.468071372500609,0.4905630107673948,0.7246329398030843,0.8036848187929765,0.8246293219403834,0.9299505115342979,0.9453196944723582,0.998019835861602,1.0,0.9802313601497726,0.9982903434285384,0.9571694564807668,0.8932112878312201,0.7278409990583675,0.6933000625193184,0.5587170205920132,0.5600589376635229,0.5079150884474641,0.5129472530558045,0.5241159324354366,0.5243768240124618,0.4701749613948852,0.4218916934133857,0.2645314058984042,0.3467679441982185,0.3851920136565124,0.34424511543159525,0.44455947430852794,0.5601410001324881,0.5708624342305811,0.5435063732404417,0.5480883317657316,0.4529518790910128,0.7590826204164369,0.6430557457928963,0.7772248186672325,0.6849102029930476,0.7381840247294619,0.7645211726553061,0.7561119005718417,0.7575249652864028,0.7533374787062593,0.7665819306669014,0.7352889520909534,0.8078886965175378,0.7772002542643722,0.6909871352730153,0.6581299412048526,0.6062357364128544,0.5237418641641652,0.4307816822047702,0.3330184080659075,0.22180940398491664,0.11574575947742667,0.07023757298345495,OTHPER,0.996007
203026255,0.043156077,0.046643902,1.0808188612695264,2.3023509920194805,0.9111414000000001,0.3644352,0.5467062,0.03903290329982445,0.02846069571310875,3.246302616944214e-06,0.008122033771300113,-0.8145387873246746,-0.009037954901703848,0.011634900526991787,0.008619824442400708,0.10460901550612167,0.0007329243625241961,0.0,0.02810519508175792,0.06317533802591953,0.060730046470121465,0.08021839522944353,0.12747414126205095,0.1648522345784472,0.1917289968263622,0.2709724176033065,0.20457823604165304,0.30179207084735504,0.3611855128991633,0.3905682158441736,0.4288310509247634,0.4754322672447725,0.5378394425576878,0.5473103225017114,0.6217153913177978,0.645096447814708,0.7488555639971037,0.7426373027090822,0.7653056485419709,0.8139782033089471,0.8441037320003387,0.8642031185479218,0.883327482592213,0.9445109102864891,0.9340305122064746,0.9226003381563048,0.956209082269201,0.9647167385529758,0.9461571265169978,0.930327307300792,1.0,0.9311407718752308,0.9066936123484992,0.8774791908427818,0.8973402000535449,0.7927311845474232,0.8352206062808599,0.8187877729274374,0.7214390982358101,0.6826092651865551,0.6506515201234947,0.5769891329043229,0.5531310940366755,0.5248852026361582,0.44897964179022654,0.4084416431080442,0.31625257372428145,0.3236781626957819,0.2783711333002481,0.2339306630939512,0.20095545501388606,0.1959763105617674,0.10991946344425334,0.0903165157353948,0.11373874686912253,0.054384851148219504,0.08250003892258463,0.014545727935991924,0.029505547870760707,0.001242724201335679,0.04617423483902438,DSCUT,0.931984
205405404,0.643356936,0.214425996,0.3332924291345481,2.9652703216476564,0.7750807,0.2949171,0.48016357,0.5405258741415104,0.18920265227680705,-5.217368347140446e-05,0.15600341786844862,-0.6723631876325453,-0.7122509456491704,0.2470068835136202,0.1627559771846526,0.13904684908071752,7.123846054935222e-05,0.0,0.01839125157022702,0.06710755500274905,0.15991811963131106,0.2768959284739033,0.4069378033538942,0.5264355370370853,0.6365696355337884,0.724689415354913,0.7949188772698821,0.8486245920958664,0.8972201156855301,0.9337485054737628,0.9668011885231552,0.9917993723041708,1.0,0.9970162567472448,0.9864715179596504,0.96234596759295,0.932286222934933,0.8985902936205673,0.8570245667250403,0.8106236956794151,0.7570947637835036,0.6934272071466041,0.6164108844788014,0.5432556897470453,0.4760035610159218,0.4061034106969073,0.3678870933608179,0.3833605563518248,0.3774918829439875,0.3716232095361502,0.3657545361283129,0.3684828697243444,0.4158200995323389,0.4783377526595321,0.5469924305796393,0.6203981652487273,0.6896597594448721,0.7493254601645559,0.8060460379129429,0.8509555241987127,0.890709092136488,0.9269824289706016,0.9594520202305836,0.9802293456688196,0.9963919625907204,0.9988714152616652,0.9869753301670646,0.9654056018560114,0.9348043575952544,0.896096709023391,0.8500472093473163,0.7972044070747566,0.7241791107945226,0.6317849284820028,0.5212299143789983,0.4058697078261499,0.2668228587454324,0.15254723418223987,0.057610740384952376,0.015912180724698032,0.0044880230146092,EB,0.9995430000000001
203656237,0.115518372,0.081637816,0.7067085052064273,2.6172590684601857,0.8564606,0.35127926,0.5051813,0.030718729192931612,0.016338131678642582,1.0182642999101704e-05,0.005551829973177882,-0.2746862740489022,0.09739739478695376,0.0074450867258031295,0.005554413107598658,0.35380486390131805,0.0023854248003649173,0.0,0.14462074867817354,0.2231090903248102,0.28631602598137323,0.015907047019209804,0.1877612107050922,0.19571299792486607,0.2353763683719569,0.1738927016017276,0.369982170730134,0.3528048308272511,0.4498891794057758,0.22469823040751005,0.3561150861820334,0.4992175521934792,0.4859927639721322,0.4420437309014789,0.3622057783734308,0.582164806121629,0.5178876268945782,0.5181926049253521,0.6175337931534499,0.9614809899052744,0.7033561143427988,0.7083717887257059,0.6733339909783878,0.7498619821776275,0.8833910991861915,0.5962795928472766,0.7721828684122466,0.8998183193627629,0.9602392223178932,0.641912634936318,0.8169981347008289,0.8030795363189246,1.0,0.6931498428833088,0.6293492757824617,0.7959562326461228,0.7863848173595943,0.4978906312158328,0.6045584213856834,0.8719543691426409,0.5181495052413229,0.5331347896757178,0.4270977325090309,0.5724671278354228,0.4656735080911087,0.3437871080247916,0.27192252895789104,0.6219191405007009,0.3212306700058361,0.18169250316576604,0.3155569927877616,0.2660527813235029,0.2296583986107996,0.017817355488491688,0.16536792327623925,0.3081988063702537,0.1529683457429527,0.10694320131295673,0.15744961259752469,0.13915638211046033,0.1502817624229897,DSCUT,0.981323
205495245,0.468915239,0.078174735,0.16671399967020478,3.8970921398441725,0.6326618,0.12249565,0.51016617,2.9507618196580525,1.7131094014816588,-0.0003911013135450183,0.7739231256316469,0.2675729765480765,1.1831773776632233,0.9546242042568088,0.4174152794162221,0.2268585497008958,6.797197108015192e-05,0.0,0.008486024504870354,0.04205864781142417,0.11990058012954735,0.2668523740755397,0.4733201723554305,0.6943791993910556,0.9212377490919514,1.0,0.9968629854114488,0.9767739065589792,0.8959612355555866,0.8257212478841439,0.7721872144894493,0.7134527016768958,0.6549659779858443,0.608556330380254,0.5584365126174855,0.5266230342966075,0.4932316890480651,0.4430450621661868,0.4298394753937089,0.39197249426123976,0.3621518567017745,0.3451150114127149,0.3323799253172217,0.33176009297905873,0.3081802357906739,0.2830043021822121,0.2511390213479416,0.22776606662670704,0.205987549319642,0.19348250949543566,0.1843498043445896,0.17121354260686994,0.15300907208728706,0.13821340455822378,0.12534079639259846,0.11472708700793954,0.10204752540736924,0.09641653660085968,0.08591088117708942,0.07551497144703907,0.07163541353734286,0.06363369588646453,0.06583293619710759,0.0598326441856754,0.05891819718117024,0.060228955114245024,0.05653659592246375,0.06275636195617047,0.06185773863227295,0.0583182627105974,0.05970020730338546,0.0585396793802621,0.053226746805634224,0.0548030486638464,0.060814891116485366,0.05764022381977345,0.05142593858304152,0.03985066609041932,0.0204861432557832,0.008267279178707928,0.004282234178049557,RRab,0.9910200000000001
