bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,epic_number
0.0,0.13593589669957137,0.9869664153010475,0.9893418139802836,0.9884248840374361,0.9846875677110992,0.9870017559166271,0.9879671115000894,0.9837963033651126,0.9830607067713103,0.987399120223195,0.9903836730157769,0.9841266331865746,0.9835974162949888,0.9858011503075927,0.9882497786307948,0.9910932003219903,0.9836587619392182,0.9865555159932126,0.990765855176723,0.9845400511850506,0.9920475452126384,0.9870506671299619,0.9882381410243372,0.9880191146582591,0.9882277100495588,0.9803501198453036,0.9807185206262405,0.9858807479865649,0.9864742002875524,0.9837872325055845,0.9942899937937313,0.07037800699989753,0.10705156282204202,0.9938002204933502,0.9876001737712454,0.9907006419437928,0.9897214633700064,0.9943567731183738,0.9927919723012204,0.9964257270359161,0.9898879985478334,0.9887708042197074,0.9897896146452506,0.998159151041231,0.989930153957723,0.9932263011649429,1.0,0.9974606014952655,0.9894985592816943,0.9904212983106488,0.9929288800370292,0.9908393454877462,0.9916627442675328,0.9961771237289073,0.9910693132604632,0.9849342884745816,0.9823721863063453,0.9855222797120863,0.9856126032738874,0.9843668269600576,0.9840991573319177,0.9837477319775301,0.9728050576341759,205703649
0.0,0.007282076412400579,0.031262745754170436,0.08792143073383832,0.17075825328156582,0.27883852960171746,0.3975313319196199,0.4983935921587267,0.5834476101599545,0.6830010643701864,0.7646496073054811,0.8259501084947236,0.8868102315353834,0.9327972696719635,0.970856636953649,0.9988992416628563,1.0,0.9922279438845982,0.9732187881772675,0.938494977558992,0.894714949071335,0.828878612962487,0.7702218957744447,0.7025609889012598,0.6254126905192594,0.5451166693217139,0.4504191560526805,0.3591671806722801,0.24923094863962733,0.17255806501251084,0.10366981372034216,0.07345429516471555,0.05382853863829152,0.05743830857335048,0.08041998997040961,0.12774160111633295,0.19521747839011216,0.2895900879015705,0.39479532227987985,0.4997841440278898,0.576395730648144,0.6590865599973651,0.7260493616452297,0.791041080413705,0.8475520286147177,0.9029818497014293,0.9441586137542674,0.9678001298344922,0.9897660372668688,0.9906180955269422,0.9730455345604849,0.9437783406586642,0.909369891273312,0.8495896280012458,0.7823279395313574,0.7140297351962143,0.6329629068328014,0.5464696824974956,0.44391670309612014,0.33366015776303576,0.22868928100662425,0.1354785212815788,0.056072793693868875,0.013135484779969588,202851823
0.0,0.38864832154964535,0.7274737601871615,0.5444619782774065,0.45974577928887245,0.37591721584257276,0.45627151803291693,0.4560842216705785,0.3465672396387793,0.42953192347067076,0.3910951504899867,0.3714579533754386,0.3023611486959742,0.3947358997104185,0.3565163001599537,0.25882502986150857,0.31241583641225584,0.12508512238229855,0.3479231940812281,0.43588305599073157,0.310610768401205,0.43608715033212986,0.3104723279341263,0.5222202144001831,0.3070779498165615,0.265526104797278,0.6696814054255469,0.471814437905628,0.5299218305191917,0.40289074654376683,0.3901724171377204,0.945060681117446,0.8786613540481372,0.5157458650255552,0.503249129496994,0.46567564700369024,0.3784576568220475,0.4355468224727804,0.5510963117164075,0.5294563990039638,0.39962488760484677,0.6555284178719811,0.5710939384241475,0.5418645148092931,0.33867629985293446,0.45245258790290044,0.5120327739046856,0.8374008362655303,0.6467982205665324,0.45826887259519916,0.36361842949480344,0.4758310745025766,0.5721501440321476,0.3900283312550521,0.536615398994061,0.6186280725692498,0.680037234443823,0.8076904480316554,0.7678488383227506,1.0,0.5755899967861899,0.4754912014840669,0.42835753470483573,0.20397856948417994,204787022
0.0,0.07710329697162446,0.03342388038140569,0.14559657270025966,0.13053264080696397,0.15451983744479636,0.1679016028973916,0.1708068476577356,0.18477037667045607,0.19067149763220426,0.19663792819010587,0.19151769642892924,0.17980827473820385,0.23956519319292538,0.2610591981304549,0.3637616256113904,0.34309377226422444,0.41632083381728124,0.44396501244244596,0.45926553646904256,0.5190229811279677,0.5692712744394988,0.5841662667615912,0.5966656417852468,0.6286483986024437,0.6869131360252624,0.7053540592066351,0.7738540563198945,0.7552907216326399,0.7269221821930166,0.7252437008795382,0.767332667076782,0.7804235208644944,0.8346988519094098,0.8525738441305933,0.8761232627249239,0.9138315541578031,0.9137687760199614,0.944779456300553,1.0,0.9689293529493498,0.9095121746544971,0.9419545962940078,0.912889389115495,0.8974141040324025,0.8201688306695243,0.8407186385972875,0.7875466492895381,0.7594653196020487,0.7135260440030989,0.6789040219422461,0.6070720077563818,0.5095380622148346,0.5007264864120914,0.4820000726070397,0.4210366138813446,0.393911471585534,0.3401940302056206,0.2527161578307244,0.25011892658120133,0.16159160159055289,0.13455448345445983,0.09223424156608878,0.0465038523496798,203819777
0.0,0.2037094272787746,0.21342349834115368,0.2054396641777499,0.21254308775169398,0.22011573593892966,0.2178041257942266,0.23327665613060933,0.22981629120208125,0.23135279374686935,0.23644017251817026,0.23262883316157307,0.22444889751381908,0.2350368473681743,0.2324913106837355,0.23564398097627304,0.2247132778797485,0.22439968346138706,0.21953455362497737,0.2242353882488024,0.21646061020945886,0.2414190381945338,0.23928038364173737,0.23612703350058428,0.23625514545694098,0.247855801118823,0.23868290873869588,0.28909743130429993,0.2968745118773778,0.25152269854922493,1.0,0.8509055893353741,0.5910729589117956,0.46695352807071105,0.3142809301435861,0.23722998043533505,0.22229430364889655,0.2276697484588353,0.21557454113206995,0.22365101700862888,0.22048819621378535,0.21507466270144296,0.21046447459598977,0.22227149640244523,0.21525628680253764,0.21911638051956303,0.22376373639084673,0.218585786566387,0.21772227658568444,0.21699181657170913,0.21195261841663515,0.21279250030668143,0.20299891729206893,0.20884333099219124,0.21658908725300524,0.2178389650082721,0.21183601496434154,0.2151332027563115,0.21823553766736922,0.19783824770511557,0.01923911601041232,0.06439125618217992,0.023041379416639515,0.014395105830122967,204185956
0.0,0.027978443441435626,0.09171687745724458,0.11473364393306551,0.242329093836298,0.37232899491418076,0.5342461218915598,0.482705058018427,0.3330037280478385,0.46807137250060904,0.4905630107673948,0.7246329398030843,0.8036848187929765,0.8246293219403834,0.9299505115342979,0.9453196944723582,0.998019835861602,1.0,0.9802313601497726,0.9982903434285383,0.9571694564807668,0.8932112878312201,0.7278409990583675,0.6933000625193184,0.5587170205920132,0.5600589376635229,0.5079150884474641,0.5129472530558045,0.5241159324354366,0.5243768240124618,0.4701749613948852,0.42189169341338567,0.2645314058984042,0.34676794419821855,0.3851920136565124,0.34424511543159525,0.44455947430852794,0.5601410001324881,0.5708624342305811,0.5435063732404417,0.5480883317657316,0.4529518790910128,0.7590826204164369,0.6430557457928963,0.7772248186672325,0.6849102029930476,0.7381840247294619,0.7645211726553061,0.7561119005718417,0.7575249652864028,0.7533374787062593,0.7665819306669014,0.7352889520909534,0.8078886965175378,0.7772002542643722,0.6909871352730153,0.6581299412048526,0.6062357364128544,0.5237418641641652,0.4307816822047702,0.3330184080659075,0.22180940398491666,0.11574575947742667,0.07023757298345495,202683805
0.0,0.028105195081757916,0.06317533802591953,0.060730046470121465,0.08021839522944353,0.12747414126205095,0.1648522345784472,0.1917289968263622,0.2709724176033065,0.20457823604165304,0.30179207084735504,0.3611855128991633,0.3905682158441736,0.4288310509247634,0.4754322672447725,0.5378394425576878,0.5473103225017114,0.6217153913177978,0.645096447814708,0.7488555639971037,0.7426373027090822,0.7653056485419709,0.8139782033089471,0.8441037320003387,0.8642031185479218,0.883327482592213,0.9445109102864891,0.9340305122064746,0.9226003381563048,0.956209082269201,0.9647167385529758,0.9461571265169978,0.9303273073007919,1.0,0.931140771875231,0.9066936123484993,0.8774791908427818,0.8973402000535449,0.7927311845474232,0.8352206062808599,0.8187877729274374,0.72143909823581,0.6826092651865551,0.6506515201234947,0.5769891329043229,0.5531310940366755,0.5248852026361582,0.44897964179022654,0.4084416431080442,0.31625257372428145,0.3236781626957819,0.27837113330024815,0.23393066309395122,0.20095545501388615,0.1959763105617674,0.10991946344425334,0.09031651573539481,0.11373874686912251,0.054384851148219504,0.08250003892258463,0.014545727935991926,0.029505547870760707,0.001242724201335679,0.04617423483902438,203026255
0.0,0.01839125157022702,0.06710755500274905,0.15991811963131103,0.2768959284739033,0.4069378033538942,0.5264355370370853,0.6365696355337884,0.724689415354913,0.794918877269882,0.8486245920958664,0.89722011568553,0.9337485054737629,0.9668011885231551,0.9917993723041707,1.0,0.9970162567472449,0.9864715179596505,0.9623459675929501,0.932286222934933,0.8985902936205673,0.8570245667250403,0.810623695679415,0.7570947637835036,0.693427207146604,0.6164108844788014,0.5432556897470453,0.47600356101592184,0.40610341069690725,0.3678870933608179,0.3833605563518248,,,0.3657545361283129,0.3684828697243444,0.4158200995323389,0.478337752659532,0.5469924305796393,0.6203981652487273,0.689659759444872,0.7493254601645559,0.8060460379129429,0.8509555241987127,0.890709092136488,0.9269824289706017,0.9594520202305835,0.9802293456688197,0.9963919625907204,0.9988714152616652,0.9869753301670646,0.9654056018560114,0.9348043575952543,0.896096709023391,0.8500472093473163,0.7972044070747566,0.7241791107945226,0.6317849284820028,0.5212299143789983,0.4058697078261499,0.2668228587454324,0.15254723418223987,0.05761074038495238,0.015912180724698032,0.0044880230146092,205405404
0.0,0.14462074867817354,0.2231090903248102,0.28631602598137323,0.015907047019209804,0.1877612107050922,0.19571299792486607,0.23537636837195688,0.1738927016017276,0.369982170730134,0.3528048308272511,0.4498891794057758,0.22469823040751005,0.3561150861820334,0.4992175521934792,0.4859927639721322,0.4420437309014789,0.36220577837343076,0.582164806121629,0.5178876268945782,0.5181926049253521,0.61753379315345,0.9614809899052744,0.7033561143427988,0.708371788725706,0.6733339909783878,0.7498619821776275,0.8833910991861915,0.5962795928472766,0.7721828684122466,0.8998183193627629,0.9602392223178932,0.641912634936318,0.8169981347008289,0.8030795363189246,1.0,0.6931498428833088,0.6293492757824617,0.7959562326461228,0.7863848173595943,0.49789063121583277,0.6045584213856834,0.8719543691426409,0.5181495052413229,0.5331347896757178,0.4270977325090309,0.5724671278354228,0.4656735080911087,0.3437871080247916,0.27192252895789104,0.6219191405007009,0.3212306700058361,0.18169250316576604,0.31555699278776156,0.2660527813235029,0.22965839861079962,0.017817355488491688,0.16536792327623925,0.3081988063702537,0.1529683457429527,0.10694320131295673,0.15744961259752469,0.13915638211046033,0.1502817624229897,203656237
0.0,0.008486024504870354,0.04205864781142417,0.11990058012954735,0.26685237407553974,0.4733201723554305,0.6943791993910556,0.9212377490919514,1.0,0.9968629854114488,0.9767739065589791,0.8959612355555866,0.8257212478841439,0.7721872144894493,0.7134527016768958,0.6549659779858443,0.608556330380254,0.5584365126174855,0.5266230342966075,0.49323168904806514,0.4430450621661868,0.42983947539370904,0.39197249426123976,0.36215185670177447,0.3451150114127149,0.3323799253172217,0.33176009297905873,0.3081802357906739,0.2830043021822121,0.2511390213479416,0.22776606662670706,0.20598754931964197,0.19348250949543574,0.18434980434458956,0.17121354260686997,0.15300907208728703,0.13821340455822378,0.12534079639259846,0.11472708700793958,0.10204752540736925,0.09641653660085968,0.08591088117708942,0.07551497144703907,0.07163541353734286,0.06363369588646452,0.06583293619710759,0.059832644185675396,0.058918197181170244,0.06022895511424502,0.056536595922463746,0.06275636195617047,0.061857738632272945,0.0583182627105974,0.05970020730338546,0.058539679380262104,0.053226746805634224,0.0548030486638464,0.06081489111648536,0.05764022381977345,0.051425938583041515,0.03985066609041932,0.0204861432557832,0.008267279178707928,0.004282234178049557,205495245
