bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,epic_number
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201590024
0.0,,0.15155144361892675,0.40151929798401176,0.25436511441525744,0.010513393508555962,0.3714605801191645,0.27984529537583064,0.13678672309885626,0.03819168837059936,,0.4140954138841581,0.4022795204828082,0.17416292263433136,0.2109311060495053,,,0.37763349355540754,0.3791328425951649,0.25634928638613397,0.23055427686593533,,0.4284075018136644,0.4329418849593676,0.3031927717644463,0.3062795442945115,,,0.46772224576050614,0.43817606986026836,0.4565037869547915,0.5214093767780217,,0.4883557371048082,0.47416840452826636,0.45500549383295436,0.6448466737536283,,,0.5498638694615678,0.4157825960914414,0.7503845534269121,0.5927703742660722,,0.5509435762499196,0.6054760600106115,0.5714244177826439,0.8905658543002937,,,0.5391419246466435,0.5595854538167353,0.9801199599288031,0.8297741569037955,,0.4027189557498662,0.7141964992345586,0.6875490052955743,1.0,,,0.3338547047535038,0.3507119426714213,0.0796025525137256,201543049
0.0,0.00069186130901952,0.007130926695507098,0.020331000173189326,0.03408247368473488,0.05162621055936708,0.0790957292260086,0.10567566005902831,0.13464584813567868,0.1716210282896028,0.21341197128025574,0.24804302399411823,0.2920992096775835,0.3441129892871427,0.3838209554249692,0.43368654637423765,0.48051695667706573,0.5352277997142301,0.5797671214530454,0.6304318133269604,0.6784932948125207,0.7261521540774935,0.7596394025942043,0.8008215179310468,0.8485774505487774,0.8790655963008998,0.9066196209419671,0.9369647671795426,0.9596144104896717,0.9671088857272384,0.9895905587508645,0.9968682591252274,1.0,0.9969209670552392,0.9947040698313734,0.9779045735721732,0.9628005129861693,0.944493069375703,0.919150799857292,0.8899872224086439,0.8573029406971262,0.8220656634542547,0.7820995350037369,0.7370535891093815,0.6937437774533385,0.6482773629693228,0.5996462227303196,0.5538022731880954,0.5034155949072888,0.4535569482056354,0.4045371569761381,0.35795196303541166,0.3102056882720523,0.2676562910400955,0.22523461699781874,0.1876294243697823,0.15057562827633608,0.11839137931955093,0.08989320663374256,0.06040989602940711,0.0412533050704872,0.02340642148340268,0.007876228900550357,0.0049180456539916866,201610811
0.0,0.17222428041832727,0.1235369610370142,0.25640070221312544,0.2670997868335394,0.576441152829543,0.031406080932951545,0.3624435832979722,0.21827892120314188,0.18673483115897913,0.3881896624093102,0.16762765721198342,0.466228307166624,0.10597403122845889,0.11902538034999893,0.2262085014978086,0.18722048086507695,0.3089198293562178,0.23167276762367717,0.35170340504981135,0.47267735490708546,0.5497685790673904,0.47155573384725863,0.35008769764147296,0.38770734851455674,0.4324036215680384,0.6658495553576962,0.4488364325026948,0.6307655822294571,0.5855674181212756,0.6042101604074501,0.7555550704813208,0.4211371331546832,0.41237556764948013,0.211359698708287,0.5103594035591309,0.5810824005791673,0.6188971230941649,0.83543941337515,0.6441202523047938,0.5499728789646837,0.5588383399255944,0.6009122930968417,0.6058168325657663,0.6945979145349191,0.5326816851978285,0.6323391307113299,1.0,0.733228314168473,0.5649666463252476,0.48261296920597796,0.54528577912412,0.5446874568922936,0.22959872649245616,0.4315739641787616,0.5759593131201303,0.2873167166270826,0.1914434550438683,0.25407488424265634,0.4323833195813942,0.3274587129964244,0.29914654091644355,0.18671689527262175,0.07883186764177266,201479538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201910662
0.0,0.017538622342463246,0.056129217064093885,0.10869527512317861,0.17433580211799138,0.25572852611677493,0.33822256079118934,0.43632163818239944,0.5271268346224937,0.6175318025584218,0.7052934982420682,0.774970312995053,0.8416050094061475,0.8968992571164373,0.9320052155065369,0.945146448998689,0.9501542367879331,0.9344393541747964,0.897546446401025,0.8561885358920651,0.7992815469984131,0.7306501836916772,0.649855422095206,0.5720972151281026,0.48585917981063315,0.40857311807744984,0.3342212186805026,0.2650352460604005,0.20392203739066628,0.15843315933941376,0.12099787230351614,0.10454578310766817,0.10701272473718099,0.12278928292626508,0.1604548039414365,0.21106232794210902,0.2746543947804827,0.34583389300815803,0.43303756795177006,0.508220984895693,0.5964245156503426,0.6841235679066249,0.7613598880399194,0.8346968478732119,0.8983796503377057,0.9470226071984675,0.9749557319128037,0.9989966551752191,1.0,0.9782246850443276,0.9493062918815849,0.8952256274649192,0.8282000156219576,0.7506563636135084,0.6672560429444692,0.5740271483317216,0.47876622090919824,0.3855433243642705,0.2908796583892386,0.20464569862520784,0.1385649205866118,0.07315673646404595,0.02992203313329711,0.005362813921832934,201531578
0.0,0.008997007810714676,0.003678576136369576,0.04017967136329566,0.03537202349036257,0.05173334935884205,0.06989385636659468,0.10694232078947044,0.1523100403736657,0.17773777309101801,0.19608401840920595,0.24569480665082272,0.29007814636380813,0.31783413598468485,0.37172980193819233,0.42614808020993594,0.4512355587017637,0.5447487353666334,0.5814539327345715,0.5973090465501968,0.6769111052615223,0.6985141155709809,0.7938242049047212,0.8211535802078624,0.880880352156159,0.9520942113085206,0.913909838858161,0.9319548973201921,0.9381213298822172,0.989991732896506,0.9942766048757532,1.0,0.9838354304638893,0.9840744519250759,0.9815259063338934,0.9540827817689527,0.9321997787263689,0.9244798672916196,0.9120385170778851,0.91893330261269,0.914572737163067,0.8954117742320803,0.8739658587065698,0.8810042063629603,0.8935944053216881,0.8608878460868054,0.8303053719418283,0.786890086513651,0.7389144037253699,0.70151911192916,0.6767482346324832,0.616808004730048,0.5541244996782189,0.4895356256324301,0.4212109028369668,0.36783438735103446,0.26384688711815746,0.22732130560582087,0.18819964913156795,0.13805009308633526,0.07815537335090916,0.07759288809258122,0.05923570868789269,0.016481307218447504,201271106
0.0,0.22367619342653156,0.10604948106477308,0.1619708246855354,0.21123581504125907,0.17115932068532935,0.34465738297569826,0.3354415025209021,0.21045224090331285,0.42204239877492167,0.4026753286523557,0.4677401436047167,0.32650140063465255,0.2965516716571691,0.43231388584993974,0.453531779005994,0.5247167458555485,0.34150413144800923,0.37004376762855923,0.4406456181271952,0.559041338644446,0.642193624016273,0.683964855048048,0.5147983405532959,0.6692702345948742,0.6394197998828167,0.8676912377671255,0.8217731073300553,0.8930465166042773,0.9421843188351925,0.8138483432846549,0.8256413956419943,0.857949037233773,0.8608233505656876,1.0,0.7013097870173304,0.8280995339151327,0.7573366711580447,0.7229272576915382,0.47107763189848634,0.5486498039486302,0.5837887014803111,0.6018101114023612,0.77550919802502,0.5272438879957354,0.5917866297798634,0.3192782207823784,0.47728787131132516,0.4725353611604521,0.1470989635021116,0.44639165125742547,0.44725969016490064,0.28519867278371597,0.32353713245123933,0.2696686294441796,0.115222907694852,0.07027962222871609,0.03288122148038373,0.04479172567498732,0.0875721832643877,0.21450034700412016,0.034473447055792056,0.02706838781400379,0.03174128659502143,201676716
0.0,0.005536240444286321,0.05433924934670621,0.09386276295777195,0.14007949274897608,0.17764967376829346,0.24267534480109187,0.3093629339989429,0.38445368519715434,0.42931595674759643,0.4641569351587161,0.559643739438083,0.6130603200068221,0.6558191101701772,0.6851745826855545,0.7354448538230918,0.7710662116981101,0.7743104208109689,0.7792511003887695,0.8402945356939981,0.876440155196212,0.8607801534532727,0.9120675370079844,0.9184003932286002,0.9927515257380346,1.0,0.9827944640587762,0.9602260433306884,0.9856593105419976,0.9432548277747829,0.973788429786387,0.962777617852221,0.9540374638224093,0.8798128332796898,0.9145042319053146,0.8589504910213948,0.8895125557671824,0.8333801699887485,0.8191321390675118,0.8460924793646062,0.8103199279440971,0.781463832020942,0.7415139614314629,0.7416192369944634,0.7258736069895336,0.7151759601037069,0.6923953454543543,0.6611859341594192,0.6598644428374085,0.6142084585236495,0.5545240020098369,0.525825011586709,0.46092996859002294,0.37604487996460806,0.34064318144104183,0.28601904809672407,0.25141231519851387,0.16863619244676523,0.11200934385427218,0.07586673319552055,0.0259676686729257,0.024502699328551442,0.010501292763555945,0.01600608589309263,201902310
0.0,0.006203966154257232,0.02419048163536462,0.04950045137784386,0.08071116216092543,0.12090590862536045,0.16596830980965133,0.21491949209116828,0.27335372135458075,0.3243381092069765,0.37802847816464663,0.43158561437632437,0.4794959860572962,0.5300978465408048,0.5759004210230367,0.6177778001446229,0.6601277125268276,0.6942360494948244,0.7315519310645927,0.7660140706943724,0.7962621279643292,0.8280179689034939,0.8547135776314629,0.8802134513671697,0.9052841540808949,0.928980936535575,0.9481658500443659,0.9629254314516815,0.9772732264699907,0.9898488743367158,0.9956139565886487,0.9999228288423794,1.0,0.998409048013484,0.9897096351503138,0.982942035537357,0.9689336531341636,0.9553633690117772,0.9364879304648527,0.9122377360655929,0.8913667147929124,0.8662089750554283,0.8366973150032828,0.8061913204198456,0.7759030867837825,0.7437773469816402,0.7116173254254369,0.6744592831740645,0.6373796412346573,0.5952170087184087,0.5523144241451311,0.5051580547590406,0.45570514956678254,0.40523655143929754,0.3513509556137974,0.2991916851006275,0.24818310845083663,0.19320433618842564,0.14682394254762599,0.10380963692797925,0.06587804095933687,0.03555771375374455,0.014736802000083947,0.0009676229317619775,201762815
0.0,0.004873250134445891,0.016972494861452383,0.029717296648032687,0.051719568665624584,0.07471395458718955,0.10285371690493422,0.13560194090310967,0.17160440491416007,0.21053193882772242,0.24793905902770746,0.2924285332407787,0.3363283195681044,0.38229913130873855,0.4290591146529679,0.47387232351694314,0.5226886499260366,0.5750344309626068,0.6134603448115059,0.6585927206126994,0.7033041003973087,0.7463598968631314,0.7900477643077667,0.8274740810187035,0.8615925296315055,0.8927976597710069,0.9206089255747414,0.9425906118786516,0.9667802027188386,0.982458564572667,0.9923470336090936,0.9956106651316108,1.0,0.9948432917272233,0.986095663661377,0.9731473345817847,0.9572586740876213,0.9334517770195164,0.9086008475267966,0.8789196559212519,0.8452910707484207,0.8084773841745659,0.7731317729631886,0.7329339713018163,0.6846399247787909,0.6419071296482082,0.5985184845209617,0.5510921371057954,0.5023695111184043,0.45541644629287137,0.40706870900043785,0.36098241317931823,0.3135253632381585,0.27369029348253376,0.22933052619266295,0.1898001919360414,0.1520935566511284,0.11880384230495661,0.08854600906493504,0.06175618542287553,0.038021145578381564,0.02043211155774041,0.01038204602680189,0.003027585794025804,201592061
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201933700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201571821
0.0,0.42978818895984,0.48088503036105584,0.2798472394370311,0.32204265458894027,0.8452740895136883,0.3286490115464814,0.26147069360129155,0.38302412482215914,0.17000047137075366,0.2755300692776453,0.19271736052648525,0.15738157777288123,0.02765253134092467,0.18311800594597277,0.347911094076178,0.2944123103175965,0.48293373707283316,0.5022381793389512,0.8291164924139887,0.8558954704695915,0.7573903016564385,0.4866808759672024,0.6763470743579898,0.6327683442720348,0.6654825563779041,0.870780992602463,0.8804910290225109,0.7877546103814009,0.7914199635352758,1.0,0.6945761468669454,0.8324160425362863,0.7355519115006793,0.8111425453247112,0.7448204119320342,0.7358354864191373,0.7730449510132262,0.8260056153773125,0.7721792236738999,0.5492575575158397,0.8371707834607319,0.5999954917578586,0.334912388624479,0.4237664583328032,0.6348144404683547,0.3775278449193883,0.7474088027728417,0.3944718063818174,0.3311773349322346,0.8904047399179378,0.5626792260013173,0.5244836856679248,0.30046898560315005,0.33797983942140714,0.3112197706013637,0.5783634142147469,0.38328944129485215,0.3419683965208795,0.18948888329544014,0.4604598067142838,0.5188688206451293,0.11122355574751833,0.25228822749644847,201549223
0.0,0.0029730236836164156,0.04209856223834319,0.18188891085401793,0.09177618111731797,0.21988349481973618,0.2627907451139769,0.324888624489814,0.4091699273249534,0.4013054098037626,0.4274524978660215,0.4844900372912241,0.5011108923895199,0.4512576723923944,0.607186188175563,0.7307132583936917,0.7527490640834562,0.8366596816933453,0.9203790067568823,0.9058823786692206,0.951386867965365,0.927896897906526,0.8963929247386656,0.9470080657835521,0.8075630692987246,0.9241479486557617,0.9080580258562073,0.995757982494576,0.9038303113501361,0.9143214426906671,0.9735330342418783,1.0,0.9867670632808923,0.9261926384794205,0.9310834503035946,0.8786005499230679,0.8868596862390434,0.8374086784348328,0.8489532074247353,0.7954200673847088,0.5969969494038992,0.6765759753717442,0.6396661766506457,0.5954855749678394,0.4874869382343708,0.4482656058104898,0.4526906643476053,0.39657911996573236,0.3172426694339004,0.31756526224096043,0.2706739457742373,0.21953197740619645,0.19566241701562956,0.23422825392263827,0.2316675878073832,0.20476759093517952,0.06689763493179424,0.03745775673294198,0.07640578232926831,0.11928608536104097,0.05791191742958733,0.13215526093627505,0.12272224103087799,0.10015275864540558,201789080
0.0,0.3194788573054461,0.21079294623814424,0.3515678158882139,0.4970625606031064,0.45499033403079525,0.5420160717176954,0.4730432893124747,0.5170087909679022,0.4616962401889237,0.48515371791381356,0.42376300090286545,0.6029183356264446,0.631157909183004,0.8301624649608418,0.8715861824738639,0.48997534896543277,0.926675999465275,1.0,0.7753918793907101,0.5641167795464023,0.6496118620009527,0.9460581166690148,0.5755704535797712,0.5072344708357839,0.7128128286316602,0.3116420409506413,0.3384346398483833,0.527849195168735,0.5593176531265384,0.6017674440392686,0.35283408232722363,0.3944559874294254,0.383481455476028,0.37649925768924963,0.14747120015177087,0.2899427029529981,0.22336794038774754,0.30787043966653194,0.301602020855842,0.36218354089130683,0.46079638144592605,0.24983081637372961,0.6326362344841555,0.7223119608242881,0.7499800068928598,0.5438541452208526,0.3688948157225203,0.26643967216707487,0.27793640299821026,0.8264058206547105,0.3651490565367372,0.3644976688549461,0.5931286559847382,0.44474865412356435,0.3225570422550082,0.5478884163064303,0.16004304116736381,0.013971314835675798,0.5762998541354726,0.205183328888238,0.51622723932712,0.05272155623422731,0.39503774462064073,201600674
0.0,0.056744353473794126,0.044283520478203366,0.03990401762920363,0.06621382402144714,0.029622640973318758,0.054646790131384924,0.07358783279575239,0.06396671264629193,0.1234367373481794,0.121817023220005,0.12162100709639613,0.16841655096858738,0.19473456196178626,0.2116659883676972,0.23137732189872376,0.26818474323538355,0.28551501041275873,0.3160304491840496,0.34261669881086854,0.40341371558516004,0.4231955697250284,0.45255305179868194,0.4806908088432356,0.4622278693430585,0.45892827111949913,0.5074175579046329,0.49142689934149,0.550833889673987,0.5401824137117252,0.564402417245592,0.6294814710431269,0.6695069370153564,0.7196587540079987,0.7457230274450329,0.823301730767004,0.8337867272330812,0.890248191504137,0.9170557853852024,0.971115333182748,0.9973822392477576,1.0,0.999889634587271,0.9922113162082246,0.9452857498583851,0.8841216526755578,0.8564670598701033,0.7624699754631352,0.7055371003485278,0.6343428121729,0.567359770562034,0.46160169601972206,0.3914236636110121,0.36770686960285137,0.28606962528720886,0.25404496690728073,0.19375363956282005,0.1674971384421109,0.12425104107644189,0.10372271342890235,0.07702452129120427,0.06075246451869085,0.04112348281156667,0.050898786987818,201325244
