epic_number,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p
211011224.0,164.17122383191054,26.858135861659612,0.011198623929966511,24.383292603542696,0.33872467066809175,0.2077378463118084,29.424260068488366,21.59705761347187,0.17294729249912855,0.001282173527024549
210999052.0,3076.1670502843335,43.47479053320826,0.28256385327474187,806.0607765014825,-0.982647538765085,0.29951709592545134,1385.2345609206532,1029.6272863932204,,
210787491.0,900.7601240715012,108.53580623774789,0.0049199478567383565,177.13694667524936,-0.332127348618084,-0.3708593340496647,241.06231842492707,176.40437236710636,0.12001760676247958,0.000869882227092978
210961138.0,80.68589478031572,17.16500491564002,0.008041455472436922,10.64067523473251,-0.028338640457579167,0.16146513833964385,14.705147263364779,10.931804032637539,0.2297549826476485,0.005412562048833305
210454023.0,60.23622673302725,12.732227345799338,-0.007581795396884319,5.917707734031055,1.392425289604776,-0.07423112869945027,7.539602932128673,5.56752876344142,,
210942154.0,42.91067031780494,12.211736961280092,0.002233879766702257,4.971510042814899,0.7801022954224766,0.16012302366055053,6.45386100478504,4.808611567249676,0.5981080936704286,0.002173970138268584
200007188.0,527.7595516912072,13.994025602929575,-0.004009768102337924,12.370671235594967,882.1501940732461,23.12657154575526,8.945487470450223,6.6436772590075845,0.5784434915394749,0.0023228638483639204
211137093.0,1271.9542350871488,49.276796796557065,-0.05778081017178333,214.92519178490033,0.6461373779226465,-0.5639727417904945,267.2172427434416,194.98697124516033,0.1145065120400092,0.0009390889231762872
200007355.0,44.06019562021844,14.964137564819366,-0.003399238856034664,5.712566683133471,0.40168714212959333,0.2678799535740832,7.607841271673202,5.65285169813066,0.5830714483985011,0.003149604621518194
211023868.0,1089.123875608202,134.262387842005,0.03850319984856493,124.27604646174785,0.42076697548411746,-0.04638774677979275,167.34722414426506,123.88247719770041,0.4721895818428502,0.0010212358169039216
210892390.0,1298.5415163447396,102.05009217770306,-0.13441856535432795,312.7810010419526,-1.1604972814219072,0.1546381296506583,552.179007252791,403.61364496014573,0.05597367535021569,0.00020208472620625276
210406057.0,2503.083504429087,439.6392415823045,-0.4075256071299365,404.76192541028985,-0.31061694285233044,0.00048866554286387,564.9443503189832,416.20423550264934,0.2091279222498835,0.0024663214294015877
210723496.0,3964.75569663872,49.253709766715744,1.108776817153383,654.7873764823361,0.2784510492138099,0.7140860545993207,798.4471336017596,602.5613471339971,0.27738749449588096,0.009316182466265348
210945907.0,90.73044297865272,13.397208820700191,0.009638605819655819,10.918835468681767,2.898312992322243,-0.3968811542069514,11.265871159623657,8.42433778980759,0.2141901284120572,0.001156511801139542
210487475.0,965.8646758396062,98.65578241069801,-0.0007360765639674447,169.1904554937843,-0.2912677370366459,-0.08072784688782143,238.16302023886237,171.36530522976867,0.11455285205671822,0.0005294111201193382
210998378.0,2882.1829726267893,170.00787075524622,-0.1719316155752766,279.8961570811038,16.83029067440254,3.148119939707974,238.90672211527635,172.85929905246783,0.3739270169668886,0.00014997041455184053
211182886.0,2443.158135412945,77.76136964676785,-0.11094341970211481,240.69362104859698,1.2692807232404038,-0.5029127890822371,278.22287977853557,205.74489644778112,0.1437812640895082,0.0003209844218537146
210859443.0,130.64513511222322,30.07105051100343,0.00041532122735314035,13.242650383179535,0.4541328772244584,0.027005489614324488,17.566553319360537,13.02333733808627,0.4521554214542579,0.0016171270634753267
210768690.0,217.51409365111613,51.6627013196121,0.008163245201637831,25.971542296665422,0.5810160797391215,0.07599780931381063,33.46617291851726,24.83852783225851,0.5287567652585975,0.002435303594839223
200007167.0,38.543517326937355,13.911974983873112,-0.0010360415333658054,5.340038610694027,0.274505377660915,0.1256842180527735,6.931159959581786,5.127004999628042,,
210981338.0,1149.0715842935606,52.39319819211731,-0.10528427350649995,202.21354208754275,0.3325506481501903,-0.6091711048434129,252.9502002653462,180.8791191885347,0.07586027062501868,0.0004924036820323264
210334087.0,4075.995942639187,801.6947025811655,-0.05201317344148417,610.089723599021,0.0818428189344762,0.10134724882588572,823.5906319674104,608.4033992447552,0.2171824529311985,0.002056713118339147
210335514.0,578.4436295913689,16.731372514223988,-0.003364068448520725,14.653022186148284,570.6701809786294,-15.86086203574957,15.71231800019848,11.515798987343949,0.8005623069947837,0.011509329920984085
200007731.0,44.15505299636757,14.946070244630285,-0.000615257690562348,5.351237893260598,0.8269421989171057,0.3079727051017253,6.990102140883522,5.157835281979024,0.6500718684133471,0.007379115998830061
210398369.0,1872.8821177222999,87.40852392642753,-0.11097258312022702,332.19324492909,-0.15021507785333066,0.07403887668054002,421.8486733082682,313.55644694282904,0.43451523883325205,0.002540148359181579
200006629.0,44.432447286698334,14.64649524196344,0.002894331756334115,5.743190511591692,0.5693513347073162,0.133861088449343,7.430581415178324,5.512429845904611,0.3852812945148063,0.004714497793107545
210479700.0,130.2027900578687,35.899040897858704,0.007009230464273496,18.102334581277333,0.07125056956425846,-0.05373090528037846,24.247335552296136,17.98203301360248,,
210442634.0,103.33598192927639,14.842837171464048,0.014344791220277507,9.162935339378262,10.037789914344101,-1.8768125690535649,9.536826534515967,7.062045013336633,0.2496415368267937,0.01212883437612269
200007503.0,42.144043480124765,14.174422973178322,-0.00047111193301219953,5.555225533779043,0.4372678901475311,0.2504649500835434,7.105004679930744,5.280185157286731,0.3705889006952179,0.00299095001746074
210821498.0,1123.439482759335,54.51654186387542,-0.034157557156457664,210.4266687042441,-0.37138869558757115,0.23625601902806637,265.69444418173225,196.884983054413,0.1290740879595188,0.0009135249537760128
