epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,Class
206065360,20.0,18.82580772,0.941290386,3901.0,0.35,0.41,,OTHPER
206328716,15.84836353,14.96103795,0.944011532905568,4117.0,0.52,0.58,6.988668896581313,OTHPER
206041480,14.83403031,14.04370486,0.946722135961444,5671.0,0.92,0.91,4.297797177785798, Noise
206532487,15.69323825,20.0,1.2744342296593885,5086.0,2.62,1.23,4.684863845724099,OTHPER
205956055,15.84836353,16.847578100000003,1.0630484382888208,,,,, Noise
206415728,0.779751915,0.741867739,0.951415090785638,5640.0,0.94,0.87,4.596497933343938,OTHPER
206196127,16.67238347,15.84836353,0.9505757565207922,5562.0,0.89,0.9,5.33388453157999, Noise
206331756,20.0,12.60802469,0.6304012345000001,,,,, Noise
206065152,18.18521939,17.20925021,0.94633173463188,3497.0,0.23,0.23,10.25357704210588, Noise
206326593,12.41280103,11.77468071,0.9485917547169448,4365.0,21.92,0.94,0.4948433593560324,OTHPER
206465769,16.50079498,17.39597255,1.0542505722351567,6204.0,1.51,1.23,2.558670766890975, Noise
205926014,15.10196055,14.29411655,0.946507342717168,,,,, Noise
206245609,16.00658621,15.10196055,0.943484160324277,3972.0,0.43,0.49,8.215363129867164, Noise
205965742,16.33270241,10.46779162,0.6409099582681982,4806.0,3.96,1.26,1.9034278505801296, Noise
206094833,20.0,15.84836353,0.7924181765,5673.0,1.33,0.93,3.685039041790887, Noise
206414841,12.31743893,19.51317428,1.5841908688074982,4963.0,8.93,0.91,2.261160207756774,OTHPER
206029576,20.0,13.45444989,0.6727224945,3837.0,0.34,0.38,9.359136786507722, Noise
206252860,12.42073087,17.20925021,1.3855263744234079,,,,, Noise
205964468,13.232365,14.04370486,1.06131480351396,4699.0,11.11,1.17,0.8278400000240751, Noise
206083468,17.58679124,14.04370486,0.7985370763973428,5749.0,0.93,0.88,4.112407114019341, Noise
206152569,17.39597255,18.393849399999997,1.0573625215337557,3832.0,0.35,0.39,, Noise
206327464,14.1678043,14.96103795,1.0559884674578686,,,,,
206168313,6.805678636000001,2.323065801,0.34134227095468156,4563.0,11.74,1.33,0.7789307606827247,OTHPER
206132405,18.60732198,17.58679124,0.9451543461709906,4258.0,0.55,0.61,7.762083787974467, DSCUT
206154544,16.67238347,17.58679124,1.0548456536910495,4150.0,0.47,0.53,8.268541094898561, Noise
206188321,15.84836353,16.847578100000003,1.0630484382888208,,,,,
206030360,15.84836353,12.70795757,0.8018466730615182,3964.0,0.43,0.48,9.107750473578951, Noise
206058338,11.52085209,12.13104396,1.0529641267185126,5532.0,8.59,0.88,3.9113221116973715, Noise
206429958,14.82272104,14.04370486,0.9474444551781163,5883.0,1.12,1.02,3.9437569515117765, Noise
206456769,16.50079498,17.39597255,1.0542505722351567,4845.0,0.71,0.77,6.436515912612533, Noise
206142737,20.0,18.82580772,0.941290386,3755.0,0.32,0.33,, Noise
206252106,19.0494853,17.98126902,0.9439241395146776,,,,,
206472066,19.75358815,18.60732198,0.9419717490667638,4809.0,4.65,1.29,2.8571040265301075,OTHPER
206181769,19.51317428,18.393849399999997,0.9426374784574515,5120.0,0.8,0.86,5.941750622701612,OTHPER
206118021,20.0,12.80948727,0.6404743635,,,,3.7501663030218104, Noise
205983882,0.22877579999999997,20.0,87.42183395271704,5606.0,9.64,0.81,13.053230685985628,OTHPER
206449152,19.0494853,17.98126902,0.9439241395146776,,,,,
206064580,1.3649944459999999,0.45533185,0.33357780416932187,6506.0,2.17,1.55,1.2682440121470009, Noise
206397015,18.393849399999997,19.51317428,1.0608532154231949,6381.0,1.48,1.27,3.383012781934072,OTHPER
212235319,12.91265237,10.39989167,0.8054032101229719,,,,10.997335175943196,
206220055,20.0,12.22353091,0.6111765455,6245.0,1.29,1.08,3.7954120812757193,OTHPER
206479492,20.0,18.82580772,0.941290386,,,,, Noise
206498765,12.41280103,11.77468071,0.9485917547169448,,,,,
206033019,13.92176057,13.232365,0.9504807192643738,5517.0,1.36,1.0,4.725487889410646,OTHPER
205998593,12.60802469,13.34248336,1.0582532702828962,5002.0,9.59,0.89,2.449461429872681, Noise
205971106,16.847578100000003,13.34248336,0.791952604748572,4991.0,4.14,0.94,5.910781599979629,OTHPER
206148006,20.0,13.12404942,0.6562024710000001,4771.0,11.61,1.9,-0.47455330260104844, Noise
206121146,19.0494853,17.98126902,0.9439241395146776,4940.0,4.12,0.97,3.5662572691129686, Noise
206316605,20.0,18.82580772,0.941290386,,,,,
206001757,8.9487299,15.10196055,1.687609383539445,6154.0,1.59,1.26,3.87363963715484, Noise
206453059,19.51317428,18.393849399999997,0.9426374784574515,5667.0,1.0,1.02,5.3392791292913735,OTHPER
205996967,18.393849399999997,19.51317428,1.0608532154231949,4560.0,11.21,0.97,-0.6892285541736101,OTHPER
206164084,20.0,14.5536205,0.727681025,5991.0,1.85,1.19,3.821315348217807,OTHPER
205924423,20.0,18.82580772,0.941290386,,,,-0.09916195648812831,OTHPER
206407464,17.58679124,18.60732198,1.058028251207012,,,,,
206497556,16.33270241,17.20925021,1.053668264932282,4937.0,3.97,0.94,1.919825118075952, Noise
205976955,14.04370486,14.82272104,1.055470845319374,7396.0,1.66,1.62,3.097823657395409, Noise
206378214,18.84405403,17.58679124,0.9332806630675958,3688.0,0.29,0.3,9.714604001288828, Noise
206236226,20.0,18.82580772,0.941290386,6226.0,1.32,1.04,3.7292067708953756, Noise
205945955,12.60802469,13.34248336,1.0582532702828962,,,,, Noise
206150838,11.91313116,3.609691899,0.3030011044552287,6436.0,1.55,1.3,3.6451308556410176,OTHPER
206007795,14.42270132,19.27854202,1.3366803896345265,5887.0,1.23,1.0,4.19815230537165,OTHPER
206089359,19.75358815,18.60732198,0.9419717490667638,6264.0,1.42,1.23,4.0257737823386535, Noise
206202545,12.60802469,13.34248336,1.0582532702828962,5842.0,1.08,0.98,4.827028924681649, Noise
206292975,19.27854202,18.18521939,0.9432881060784699,3710.0,0.28,0.29,, Noise
206491879,20.0,18.82580772,0.941290386,,,,,
200004668,20.0,7.026928109,0.35134640545,,,,,
206370320,17.98126902,19.0494853,1.0594071685825877,,,,,
206149878,12.80948727,16.50079498,1.2881698253953608,6178.0,1.41,1.14,4.1846504720099595, Noise
205953416,16.50079498,17.39597255,1.0542505722351567,4238.0,0.54,0.61,8.151869808842125, Noise
206008549,17.60271382,8.343346334,0.47398068384889525,6330.0,1.22,0.87,3.981297109749274,OTHPER
206249743,20.0,18.82580772,0.941290386,3731.0,0.33,0.36,8.408585589060177, Noise
206054616,14.29411655,9.766389013,0.6832453743354988,5885.0,0.98,0.89,4.081872336804812, Noise
200004687,19.27854202,18.18521939,0.9432881060784699,,,,,
206137751,15.54112028,16.50079498,1.0617506770882543,5373.0,0.81,0.86,5.231409879352093, Noise
206202777,16.33270241,10.82103958,0.6625382198462527,4152.0,0.5,0.57,7.94641790847931, Noise
205981158,20.0,10.53658403,0.5268292015,6187.0,1.3,1.05,3.8533389972215506, Noise
206066158,20.0,15.69323825,0.7846619125000001,5084.0,4.13,0.9,0.41684619061128814, Noise
206342983,13.92176057,13.232365,0.9504807192643738,3956.0,0.37,0.43,, Noise
206103664,20.0,13.12404942,0.6562024710000001,6095.0,1.19,0.96,3.9312362691234846,OTHPER
206275114,18.51758976,11.12128014,0.6005792483870211,,,,,
206032888,13.45444989,9.534083997,0.708619384289074,3461.0,0.24,0.23,9.351668342658877, Noise
206389021,18.18521939,19.27854202,1.0601214979348126,,,,,
200004819,14.29411655,15.10196055,1.056515839728479,,,,,
206006723,20.0,18.82580772,0.941290386,3815.0,0.37,0.42,8.30381477472443, Noise
205981019,14.29411655,15.10196055,1.056515839728479,4394.0,0.58,0.63,7.662349179629349, Noise
206422889,13.45444989,19.75358815,1.4681825203928869,4162.0,0.49,0.56,7.677277036915802, Noise
206411100,19.51317428,18.393849399999997,0.9426374784574515,5594.0,0.99,0.97,5.0381621866302595,OTHPER
206481032,20.0,16.50079498,0.8250397489999999,4106.0,0.48,0.55,8.116874079036567, Noise
206069018,17.98126902,17.02649374,0.94690167424012,,,,,
206042716,20.0,15.69323825,0.7846619125000001,,,,, Noise
205969594,13.232365,16.847578100000003,1.2732098986084501,5599.0,0.97,0.96,4.950006768838941,OTHPER
206112007,10.07841156,10.67691752,1.0593849493481093,,,,, Noise
206369013,20.0,18.82580772,0.941290386,,,,9.700217052380415,
206035175,20.0,18.82580772,0.941290386,5356.0,0.84,0.89,5.692203085005714, Noise
200004729,17.20925021,18.18521939,1.0567118943643972,,,,,
205945516,12.31743893,11.68883748,0.9489665462461522,6213.0,1.47,1.2,2.688454493944775, Noise
206159201,9.422027015,9.948185186,1.0558434156644159,4043.0,0.43,0.48,, Noise
206461232,17.02649374,17.98126902,1.0560758600437485,,,,, Noise
206079912,16.00658621,12.31743893,0.7695231680509595,6066.0,1.43,1.14,3.566926842065886, Noise
206468448,18.18521939,15.24556319,0.8383491484509388,,,,,
206076913,17.7818426,18.82580772,1.0587096142668588,5563.0,0.91,0.93,5.4562521795831, Noise
205918335,18.60732198,19.75358815,1.0616029631363428,7433.0,1.66,1.61,3.4312718255442984, Noise
206102259,20.0,12.50965125,0.6254825625,3633.0,0.27,0.28,, Noise
206389947,12.60802469,13.34248336,1.0582532702828962,,,,7.841421883177954,
206195408,18.18521939,17.20925021,0.94633173463188,,,,,
206322941,20.0,18.82580772,0.941290386,4443.0,0.58,0.63,7.426743973553593, Noise
206344800,1.696316159,1.90378213,1.122303834635581,6393.0,2.39,1.53,2.1199143671294216,OTHPER
205909417,2.099705815,1.113274257,0.5302048739623079,4388.0,25.62,0.92,-0.3828006299454234,OTHPER
205945340,12.80948727,13.56831151,1.0592392360447693,5602.0,2.14,1.23,4.8544403270131795, Noise
206080234,16.00658621,17.02649374,1.063717991870298,,,,, Noise
206182853,18.60732198,17.58679124,0.9451543461709906,,,,,
206366499,1.829904952,1.957235333,1.0695830572297398,3785.0,0.36,0.39,9.02349937554117,OTHPER
206452000,6.4346878929999995,3.0356020569999997,0.4717559122490294,4567.0,11.73,1.08,0.1915224727597895,OTHPER
205955748,20.0,18.82580772,0.941290386,5199.0,4.46,0.91,5.779914215140774, Noise
206032040,13.46376697,4.273583226,0.31741363583627147,4781.0,9.78,1.13,0.09469635645066887, Noise
206098383,10.67691752,20.0,1.8731998221898787,4798.0,5.89,1.36,1.9075441895167256, Noise
206241736,18.41126761,19.75358815,1.0729075568523552,6242.0,1.43,1.12,3.3036022486468593,OTHPER
206212487,1.553335612,12.91265237,8.312854138053458,6213.0,2.65,1.59,2.7765054322238267,OTHPER
206151107,13.56831151,12.91265237,0.9516771751948081,6406.0,1.36,1.17,2.981942126308409, Noise
206325112,11.43865711,12.13104396,1.0605304314432764,,,,,
206360060,19.27854202,18.18521939,0.9432881060784699,4255.0,42.37,0.88,9.283587977864652,OTHPER
206367703,20.0,13.80191578,0.690095789,5836.0,1.04,0.98,3.950959017566589,OTHPER
206022625,19.75358815,18.60732198,0.9419717490667638,5689.0,0.98,1.0,5.008216668117246, Noise
206000751,13.34248336,12.60802469,0.9449533756060837,4076.0,0.47,0.53,, Noise
206231669,19.27854202,18.18521939,0.9432881060784699,4822.0,0.7,0.76,6.512148695290765,OTHPER
206407897,20.0,12.13104396,0.6065521979999999,,,,,
206076218,16.33270241,17.20925021,1.053668264932282,3845.0,0.39,0.43,8.679993658407456,OTHPER
206226502,0.130698376,0.137667511,1.0533222769347952,6716.0,1.68,1.44,2.1615882120297005, DSCUT
206077300,20.0,18.82580772,0.941290386,5839.0,1.12,1.03,4.78734947697845, Noise
206332226,19.27854202,18.18521939,0.9432881060784699,3997.0,0.46,0.52,8.044800548664217,OTHPER
206105565,11.60423687,12.22353091,1.0533679247448866,,,,, Noise
206453375,15.10196055,14.29411655,0.946507342717168,,,,7.6540870237594,
206128410,15.39192304,14.5536205,0.9455362050718777,4252.0,0.56,0.63,7.400642475687974, Noise
206136565,17.02649374,16.168,0.9495789471919778,3696.0,0.28,0.29,10.893543007032255,OTHPER
206173695,11.60423687,11.0446688,0.9517789858765612,3996.0,0.4,0.45,, Noise
206520083,17.98126902,17.02649374,0.94690167424012,,,,,
200004776,19.51317428,18.393849399999997,0.9426374784574515,,,,,
206379444,14.42270132,15.24556319,1.0570532420898806,,,,,
206251537,16.168,15.39192304,0.9519991984166255,,,,,
206212261,20.0,18.82580772,0.941290386,5500.0,0.88,0.92,3.6957276278963427,    EA
206360636,20.0,18.82580772,0.941290386,,,,,
206148891,12.13104396,11.52085209,0.9496999704220015,5790.0,0.77,0.72,3.8647126011428625, Noise
200004799,18.82580772,17.7818426,0.9445460648739697,,,,,
206105101,10.01029732,10.606286599999999,1.0595376202072686,5392.0,0.68,0.7,5.955062107066006, Noise
206195033,18.73396107,16.847578100000003,0.8993067743147608,5840.0,1.49,1.13,3.5637151438266876,OTHPER
200004544,20.0,14.96103795,0.7480518975,,,,,
200004846,19.51317428,15.10196055,0.773936640615091,,,,,
206066046,16.847578100000003,8.899060244,0.5282100602934732,4193.0,0.51,0.58,8.134744744461052, Noise
206137990,14.5536205,17.98126902,1.2355186133924545,5891.0,1.3,0.99,3.833874764549069, Noise
206259126,17.02649374,16.168,0.9495789471919778,4616.0,15.31,0.91,1.8836362680532464,OTHPER
200004907,14.42270132,15.24556319,1.0570532420898806,,,,,
206128135,13.01749271,10.07318993,0.773819517660402,5355.0,0.81,0.85,3.9259114233161085,OTHPER
206212112,16.168,17.02649374,1.0530983263236022,3716.0,0.31,0.33,7.762062219497695, Noise
206025651,16.50079498,15.69323825,0.9510595258604929,6092.0,1.34,1.12,3.181013587829213, Noise
206248604,13.92176057,13.232365,0.9504807192643738,3688.0,0.3,0.32,9.794910651441574, Noise
206422648,16.43019126,10.13687781,0.6169665130240243,4157.0,0.51,0.58,8.344802154691825, DSCUT
206016007,10.33286691,10.894569599999999,1.0543607785615037,5820.0,1.02,0.93,3.7803795197398244, Noise
206424033,14.1678043,14.96103795,1.0559884674578686,5101.0,0.76,0.82,, Noise
206467765,16.50079498,10.82103958,0.6557889842953495,,,,,
206032708,20.0,18.82580772,0.941290386,5574.0,0.89,0.91,5.159477687390801, Noise
205955232,13.12404942,17.02649374,1.297350626709237,6064.0,1.28,1.07,4.148713173641337, Noise
206471814,16.33270241,17.20925021,1.053668264932282,4426.0,11.54,1.03,7.168715877897604, Noise
205952853,1.848896892,1.976538291,1.0690365155311214,4327.0,0.56,0.62,6.67932794917192,OTHPER
200004637,20.0,9.312573514,0.4656286757,,,,,
206248436,16.33270241,12.80948727,0.7842846179672724,5900.0,1.34,1.11,4.052392800877897,OTHPER
206229214,20.0,10.606286599999999,0.53031433,4080.0,0.43,0.48,7.515783123197325,OTHPER
206259840,14.29411655,13.56831151,0.9492235118231214,6054.0,1.5,1.13,3.3840247533984016,OTHPER
205986200,17.39597255,16.50079498,0.9485411024059128,6159.0,1.4,1.11,3.8185714075082196,OTHPER
206476423,2.575238836,14.68693823,5.703136355621503,3750.0,0.34,0.37,8.829738761287828,OTHPER
206053793,18.60732198,17.58679124,0.9451543461709906,5823.0,0.95,0.89,4.495255753396963,OTHPER
206076184,0.675310515,0.720854159,1.067441040807724,2719.0,0.12,0.09,12.779484076553917,OTHPER
206076359,20.0,12.50965125,0.6254825625,,,,, Noise
206010218,20.0,10.53658403,0.5268292015,4308.0,0.58,0.64,7.531257401466567,OTHPER
205998821,17.39597255,16.50079498,0.9485411024059128,4046.0,0.4,0.44,9.44606101299379, Noise
206033274,19.51317428,18.393849399999997,0.9426374784574515,5339.0,0.82,0.86,3.378818331958236,OTHPER
205935183,20.0,18.82580772,0.941290386,5678.0,0.96,0.94,5.008944628874223, Noise
206460462,16.168,15.39192304,0.9519991984166255,3994.0,0.43,0.49,7.918730826553288, Noise
206071938,14.97255934,7.120551857000001,0.4755734604422012,5982.0,1.26,1.06,4.076558005767552, Noise
206097041,20.0,13.232365,0.66161825,5365.0,0.83,0.87,5.641083628219889,OTHPER
206215027,19.27854202,18.18521939,0.9432881060784699,,,,,
206113988,15.84836353,20.0,1.2619599469775666,5338.0,2.11,0.88,3.6572235541721643,OTHPER
206000610,19.27854202,18.18521939,0.9432881060784699,5101.0,0.75,0.78,6.131579197545655, Noise
206127762,20.0,18.82580772,0.941290386,5611.0,0.99,1.0,4.865013895173945,OTHPER
205952135,14.1678043,13.45444989,0.9496496143724966,5314.0,1.99,0.9,3.1245867384326793, Noise
206411997,19.51317428,18.393849399999997,0.9426374784574515,,,,,
205954593,14.36873223,0.887189938,0.06174448265850939,4428.0,17.29,0.97,0.41079846483313176,OTHPER
206080118,13.232365,20.0,1.5114456108186254,4921.0,8.51,0.94,2.7214787246848466,OTHPER
212235346,0.5685123320000001,0.431439016,0.7588912178601606,,,,5.513689125725065,
206067494,14.1678043,14.96103795,1.0559884674578686,5882.0,1.36,1.03,3.2113877918373923, Noise
206265127,16.00658621,17.02649374,1.063717991870298,3744.0,150.24,0.9,-1.4981024470517283,OTHPER
206542441,15.24556319,9.707257881,0.6367267486298747,3873.0,0.39,0.42,8.790502929977118, Noise
206031446,8.903135307000001,10.82103958,1.2154189739756136,6029.0,1.12,0.95,4.657194776221949,OTHPER
206206305,18.82580772,17.7818426,0.9445460648739697,4168.0,0.5,0.55,7.9563457537012, Noise
206030783,17.58679124,16.67238347,0.9480059916831082,3650.0,0.3,0.31,, Noise
206003308,19.0494853,11.0446688,0.5797883053564707,3714.0,0.27,0.29,, Noise
205973559,20.0,18.82580772,0.941290386,3758.0,0.32,0.35,9.251530365435945, Noise
206100877,13.45444989,20.0,1.4864970447335026,3554.0,0.23,0.24,, Noise
206475309,15.54112028,14.68693823,0.945037292382374,3920.0,0.4,0.44,7.8749348923265625, Noise
205939977,20.0,18.82580772,0.941290386,5532.0,0.88,0.92,5.035854154294594,OTHPER
206145458,20.0,18.82580772,0.941290386,6115.0,1.1,0.91,, Noise
206426057,4.553758579,0.200558602,0.04404243187701936,4716.0,8.64,0.97,1.6509024712750815, Noise
206232002,4.151849189,3.642494984,0.8773187122621182,6671.0,1.67,1.38,3.0669861797425195,OTHPER
206412162,20.0,18.82580772,0.941290386,6015.0,1.52,1.13,4.286953876314058,OTHPER
205947483,20.0,18.82580772,0.941290386,4083.0,0.46,0.52,9.163045363702015, Noise
205962294,16.33270241,12.80948727,0.7842846179672724,3945.0,0.4,0.44,, Noise
206092110,14.42270132,13.68411675,0.9487901362156198,4049.0,0.46,0.51,7.528009042302047, Noise
206143011,10.82103958,10.26670053,0.9487721077164749,6130.0,1.41,1.11,3.5316000594712946, Noise
206415601,19.75358815,18.60732198,0.9419717490667638,3779.0,0.31,0.34,10.436523231874464, Noise
206036741,20.0,12.91265237,0.6456326185,4873.0,4.66,1.05,1.719691675860787, Noise
205941673,17.20925021,11.86179414,0.6892685035811331,6136.0,1.48,1.2,3.928982022475374, Noise
206101009,17.98126902,19.0494853,1.0594071685825877,4129.0,0.5,0.57,8.76426568587913,OTHPER
206118294,6.212349794,9.4777243,1.525626311183211,4246.0,56.17,0.88,-0.7796230769603945,OTHPER
206169051,16.34643423,13.56831151,0.83004717231227,5836.0,1.05,0.94,4.929225893765416,OTHPER
206243993,0.196022278,0.978716192,4.992882451860906,6284.0,1.45,1.17,3.530997233381928, DSCUT
206072844,9.534083997,10.07318993,1.056545120975401,,,,, Noise
206072546,20.0,16.67238347,0.8336191735,3854.0,0.37,0.4,9.163437258271156,OTHPER
206269268,13.45444989,12.80948727,0.9520632485703212,,,,,
206181831,6.411079435,13.34248336,2.081160200130947,4837.0,5.58,1.15,1.1582428491132486,OTHPER
206428828,11.68883748,11.12128014,0.9514445007066691,4169.0,0.46,0.53,7.448097164567837, Noise
206458928,13.92176057,14.68693823,1.054962707924232,3231.0,0.17,0.14,10.435314228335375,OTHPER
206122257,17.20925021,13.68411675,0.7951605434877339,4872.0,25.8,0.81,1.320105399347991, Noise
206197572,19.75358815,18.60732198,0.9419717490667638,6117.0,1.31,1.04,3.3695244486411298, Noise
205936222,17.02649374,13.56831151,0.7968940474294034,5581.0,2.0,0.93,3.4385435129087707,    EA
206143475,20.0,15.69323825,0.7846619125000001,6247.0,1.39,1.12,2.6107438057156642,OTHPER
205956518,13.68411675,18.18521939,1.3289289854969997,3514.0,0.23,0.23,, Noise
206278909,11.68883748,15.10196055,1.2919985050557825,,,,,
206254466,12.70795757,12.03994607,0.9474336063588226,4662.0,0.68,0.75,6.6070004083230245,OTHPER
206002507,20.0,18.82580772,0.941290386,4100.0,0.36,0.4,8.460410712212076,OTHPER
206314790,11.60423687,12.22353091,1.0533679247448866,5721.0,0.98,1.0,4.151656177329288, Noise
206189310,20.0,18.82580772,0.941290386,3738.0,0.35,0.39,8.813073967058177,OTHPER
206321560,20.0,18.82580772,0.941290386,,,,,
205973093,7.486279671,7.891610835,1.0541432035420948,4290.0,0.54,0.6,5.6289163156600175,OTHPER
206429573,20.0,16.168,0.8084,,,,,
206050573,20.0,18.82580772,0.941290386,7423.0,1.66,1.62,4.468133653104706,OTHPER
206359130,11.68883748,12.31743893,1.0537779271099934,4859.0,7.4,0.91,5.4714984897996235,OTHPER
206051986,8.368712405,2.9248469939999997,0.3494978501414997,4727.0,11.0,1.48,0.5463861132772525, Noise
206021886,14.68693823,20.0,1.3617542122664732,6983.0,1.78,1.54,4.175591342642942, Noise
206304145,20.0,18.82580772,0.941290386,,,,,
206051659,7.776776402,7.382861318,0.9493472534585545,5321.0,8.91,0.9,, Noise
206177633,13.45444989,12.80948727,0.9520632485703212,5764.0,1.09,1.03,3.5625671861833172, Noise
206427658,18.393849399999997,19.51317428,1.0608532154231949,,,,,
206063741,20.0,18.82580772,0.941290386,5492.0,2.73,1.32,5.971652200077463,OTHPER
205914673,13.01749271,13.80191578,1.060259151856287,4182.0,0.52,0.58,8.201409524251194, Noise
206266893,10.13687781,9.648838466,0.9518550629545371,,,,,
206280105,16.00658621,17.02649374,1.063717991870298,6114.0,1.41,1.18,3.9482752214611327, Noise
206037393,13.92176057,14.68693823,1.054962707924232,5212.0,0.79,0.85,5.7018151213145245, Noise
206027774,11.86179414,19.0494853,1.6059531193314065,4180.0,0.51,0.57,7.39147386171633,OTHPER
205939706,17.98126902,14.1678043,0.7879201564829267,7324.0,4.57,0.81,9.95846184984361, Noise
206501064,20.0,18.82580772,0.941290386,,,,,
206395739,20.0,18.82580772,0.941290386,4264.0,0.57,0.63,7.661493239836828, Noise
206093394,10.33286691,19.51317428,1.8884569451983777,3922.0,0.38,0.4,, Noise
206144401,12.80948727,13.56831151,1.0592392360447693,,,,, Noise
206510876,20.0,18.82580772,0.941290386,,,,,
206312560,20.0,15.69323825,0.7846619125000001,,,,,
206028547,11.19896174,16.67238347,1.4887436761615367,4467.0,0.61,0.68,7.162539930529601, Noise
205936535,20.0,12.80948727,0.6404743635,3723.0,0.28,0.31,, Noise
206485440,17.7818426,18.82580772,1.0587096142668588,5600.0,2.07,1.15,3.319936939602467,OTHPER
205950976,20.0,15.24556319,0.7622781595,3873.0,0.37,0.42,8.121329090109048,OTHPER
205965684,19.77367818,14.68693823,0.7427519602728763,4899.0,2.84,1.19,3.830922629453527, Noise
206524943,15.24556319,16.168,1.0605052629741518,,,,,
206106092,19.0494853,14.42270132,0.7571176382387612,4864.0,0.69,0.74,6.57058166999432, Noise
206075532,10.74849545,20.0,1.860725539963828,3594.0,0.25,0.25,, Noise
206242271,12.70795757,15.84836353,1.2471212185515663,6380.0,1.41,1.1,3.6537565931677207, Noise
206039265,12.91265237,13.68411675,1.059744842337144,6499.0,1.46,1.28,3.44978131578606, Noise
205993475,18.82580772,20.0,1.0623714157428992,4492.0,12.06,1.02,1.3077245564397906,OTHPER
206286811,17.02649374,17.98126902,1.0560758600437485,6165.0,1.19,0.89,4.310625167605526,OTHPER
206145844,4.067582956,3.8711596139999997,0.9517100587437902,3549.0,0.22,0.22,11.348108450197685,OTHPER
206094447,20.0,9.4777243,0.473886215,6392.0,1.12,0.81,2.513571905165417,OTHPER
206161249,18.82580772,17.7818426,0.9445460648739697,5685.0,0.8,0.76,4.700900426629094,OTHPER
205937472,20.0,18.82580772,0.941290386,5878.0,1.21,1.08,4.929287440135713, Noise
206073124,18.60732198,17.58679124,0.9451543461709906,,,,4.294999145540604, Noise
206015065,19.27854202,18.18521939,0.9432881060784699,4907.0,8.69,0.89,-0.1799609068549266,OTHPER
206492774,18.82580772,10.20137616,0.5418825216812531,6065.0,1.3,1.11,3.912372802044368,  GDOR
206290760,20.0,7.891610835,0.39458054175,5760.0,1.02,0.96,3.92021452874452, Noise
206506887,20.0,11.95020618,0.597510309,4324.0,0.57,0.64,7.897977771248893, Noise
206040772,11.52085209,10.96910574,0.9521088938830391,3741.0,0.3,0.31,, Noise
205948117,20.0,18.82580772,0.941290386,5483.0,2.03,0.99,3.257062385186007, Noise
206232895,13.68411675,14.42270132,1.0539738576843114,5512.0,2.1,1.19,5.246415074077939,OTHPER
206216298,19.0494853,17.98126902,0.9439241395146776,,,,, Noise
206143886,20.0,18.82580772,0.941290386,3985.0,0.44,0.5,,OTHPER
206160735,16.67238347,15.84836353,0.9505757565207922,6527.0,1.42,1.24,3.332184722823774, Noise
206125618,13.34248336,8.30015347,0.6220846034467155,5312.0,0.73,0.74,5.420210158421993,OTHPER
206475673,3.972666515,13.01749271,3.276764526005023,,,,,
206235029,11.65336409,6.648141415,0.5704911786550042,6319.0,1.43,1.25,2.5042577368742265,OTHPER
206474784,19.75358815,14.96103795,0.7573833086117067,3824.0,0.38,0.42,9.265082958998905, Noise
206298964,17.20925021,18.18521939,1.0567118943643972,,,,, Noise
206494869,20.0,14.29411655,0.7147058275,5543.0,0.89,0.9,2.356430044668759, Noise
206495971,15.69323825,10.33286691,0.6584279640309417,5243.0,0.71,0.75,6.192302999140949, Noise
206270336,17.2244962,3.388456006,0.19672308360461654,6168.0,1.17,1.11,3.9083037754643772, Noise
206048976,14.82272104,15.69323825,1.0587285699873092,,,,,
206160507,15.9401399,6.996264918,0.4389086270190138,3559.0,0.24,0.24,, Noise
205959905,16.847578100000003,16.00658621,0.9500823272634062,3631.0,0.27,0.28,, Noise
206450256,20.0,14.5536205,0.727681025,6476.0,1.34,1.19,3.163194483692614, Noise
206350825,20.0,15.69323825,0.7846619125000001,5013.0,0.66,0.71,5.967454730733596,OTHPER
206178682,20.0,18.82580772,0.941290386,6132.0,1.27,1.11,4.0176559408212835, Noise
205972309,8.13176341,9.707257881,1.19374573405106,4971.0,6.68,0.93,2.80509029815088, Noise
206277455,10.13687781,15.84836353,1.5634363782471203,5632.0,0.84,0.83,5.532777024173612, Noise
206457837,19.75358815,18.60732198,0.9419717490667638,6090.0,1.32,1.13,4.057161645187929, Noise
206358304,18.09950272,17.20925021,0.9508134270995043,4745.0,10.86,0.91,0.9106687920634648,OTHPER
206094350,19.75358815,18.60732198,0.9419717490667638,,,,, Noise
206261788,20.0,14.04370486,0.702185243,5557.0,0.75,0.75,5.040570066203012,OTHPER
206495830,16.67238347,17.58679124,1.0548456536910495,,,,, Noise
206302412,13.80191578,13.12404942,0.9508860674992469,5356.0,8.79,0.89,5.164848133027277, Noise
206415008,19.75358815,18.60732198,0.9419717490667638,5733.0,1.94,0.96,3.4140239215070167, Noise
206181583,16.33270241,17.20925021,1.053668264932282,,,,,
206167117,18.18521939,17.20925021,0.94633173463188,3805.0,0.34,0.36,, Noise
206234070,1.198132238,12.60802469,10.523066060759815,4760.0,6.02,1.05,0.7399940620191892, Noise
206508156,16.168,15.39192304,0.9519991984166255,,,,,
206270298,12.80948727,12.13104396,0.9470358730447452,,,,,
206270613,16.847578100000003,17.7818426,1.0554539349486676,,,,12.559440925669167, Noise
206216752,19.75358815,18.60732198,0.9419717490667638,,,,,
