epic_number,som_index,template_dist
201488365,574.0,0.547771799598016
201893576,562.0,0.29899008421310325
201828402,1109.0,0.5838534879598727
201738572,1461.0,0.279652371462741
201387169,1593.0,0.9015408363575259
201720109,949.0,0.7153489925647565
201552857,31.0,1.1148510966791583
201927024,296.0,0.20550471392042668
201882460,840.0,0.6360665177906428
201407812,544.0,0.38986001493526334
201590024,901.0,1.5840014220953087
201543049,914.0,2.52169701328511
201610811,1183.0,0.03455625335405514
201479538,914.0,1.8316555444427283
201910662,910.0,1.730830093448382
201531578,327.0,0.16509569175877536
201271106,1249.0,0.2795380728778911
201676716,1424.0,1.0988553982161353
201902310,1303.0,0.16795703814049875
201762815,1284.0,0.021002656656751866
201592061,1187.0,0.041231746728605564
201933700,915.0,1.3442575457993233
201571821,910.0,2.0554549802426907
201549223,896.0,2.804170393168849
201789080,1474.0,0.33264250423753894
201600674,241.0,1.911937651357115
201325244,967.0,0.3246116377459034
201368515,543.0,0.22733288647544317
201448202,1362.0,0.8112909340003713
201648133,600.0,0.30223319995690323
201739972,986.0,0.6466519210336013
201607088,454.0,0.29992165204810284
201689490,1351.0,0.15736539902086796
201398311,161.0,0.30150616508811917
201608319,1541.0,0.6365483020564788
201749821,453.0,0.5039381651527799
201709153,911.0,1.4844381373423559
201377900,1122.0,1.7245928767068743
201674807,922.0,6.007015865505197
201728074,913.0,1.5612305908235204
201592815,836.0,1.2680859814208716
201238932,1186.0,0.04427545448022355
201381586,916.0,3.957383489844986
201273981,1475.0,0.35012791102589175
201907820,912.0,1.7667272558366576
201766747,831.0,1.0597503824252739
201780233,155.0,0.03923616175615321
201735172,914.0,2.1234985024062505
201919351,911.0,1.0279093692253176
201700978,953.0,0.42827309305423433
201803365,366.0,0.06505348109894532
201562530,934.0,1.0658324893952833
201505569,929.0,1.7998427139196567
201769424,892.0,1.5984291560652897
201517854,325.0,0.3650980300083644
201222038,715.0,1.955017699409236
201410584,894.0,1.0340570765611552
201725951,241.0,3.7244049219618747
201476362,376.0,0.22902914652071107
201840254,1566.0,0.1983295394466102
201753654,914.0,3.733040978374328
201721222,25.0,1.103604306464087
201826968,340.0,0.11000057160141713
201592476,17.0,1.7820730818810129
201926949,1484.0,0.12553561174733824
201774941,733.0,1.8587840571354228
201199000,914.0,1.9374175871488442
201698669,308.0,0.27351699862948786
201903779,1346.0,0.12766603557471465
201940767,340.0,0.05031848189601772
201751439,1494.0,1.144849136427517
201644790,913.0,1.4377982443090045
201427257,913.0,2.947092120642867
201266727,350.0,0.0827922530740594
201330992,1546.0,1.2757963834159298
201182911,574.0,0.4310067369390017
201356556,1453.0,0.23079356312182353
201809540,1460.0,0.18242092600993728
201754974,1302.0,0.45228174872273463
201753254,749.0,1.0305101149322127
201786731,15.0,1.8438642906858955
201501958,774.0,0.9595457332449282
201681411,369.0,0.16596912469270908
201585232,1423.0,1.4544286385841492
201423623,52.0,2.29971561767357
201257260,1354.0,0.06979594699087224
201593658,914.0,1.393140006013279
201892629,891.0,1.5601465679879127
201180520,846.0,0.1856659042393901
201430034,1120.0,0.6874464921905382
201129544,952.0,0.4174741308001924
201546971,896.0,1.9655546233981132
201583400,985.0,3.8229142029337253
201561005,1516.0,0.2644415637533138
201473612,497.0,0.21254764483378574
201833284,224.0,2.5792520112016346
201493012,1320.0,0.15985277265083886
201670373,1188.0,0.09304083560731778
201587445,1378.0,0.14827550559376373
201375034,968.0,0.9762166140739055
201691034,1548.0,1.0899970803175505
201534061,710.0,2.5693314365407893
201646800,1362.0,0.5798545570641909
201488452,1596.0,1.873247151720581
201193666,437.0,0.9729479382168953
201460186,931.0,1.8770876987062586
201458798,455.0,0.4204024484855967
201933752,196.0,4.528549252839297
201715393,1105.0,0.33059423387010933
201253025,574.0,0.5885811917856546
201438515,929.0,3.9317156810697274
201715262,500.0,1.4000728587692421
201725399,510.0,0.13675846297789213
201748885,717.0,1.434975721372559
201576812,1537.0,1.4295177092209097
201814774,1402.0,0.05901415720165995
201511174,1102.0,0.17475124333089173
201855304,1328.0,0.17611006135001733
201937413,730.0,2.1170602301066577
201484494,1541.0,1.9069737940660567
201843069,573.0,0.33043032546270723
201673708,1167.0,0.16772120776331417
201700247,1594.0,0.636024386073679
201146397,1542.0,1.518561952411943
201683910,1594.0,1.0939990039314063
201664689,1013.0,0.15193060037190276
201417392,1338.0,2.326617430393317
201193506,1224.0,0.04026712100287002
201910513,836.0,0.39894634840596627
201731218,768.0,0.5680036794060658
201184068,563.0,0.36813966934514375
201582850,987.0,0.8102206202623714
201707257,1068.0,0.19587558715669975
201571675,195.0,3.168668251422878
201251164,1139.0,0.11363900811155585
201630905,926.0,1.5082143014404388
201870289,1060.0,0.23748849601554978
201940505,325.0,0.6360683630642459
201380321,1039.0,0.32792884826905105
201203630,277.0,1.196622555460027
201642107,1468.0,0.19215587442681736
201871270,986.0,2.1075322403601042
201810513,573.0,0.3687820860398502
201462240,1028.0,0.18989420169649596
201552908,1545.0,1.3768935227690196
201415414,18.0,2.2289431082877424
201617930,897.0,1.8524887299146038
201419249,1222.0,0.1485028876460311
201751532,687.0,2.2723270862810105
201634844,195.0,3.2907289839169978
201545555,732.0,3.526515146374191
201152399,1298.0,0.32278948713290967
201518712,1224.0,0.08326362605695967
201896663,999.0,0.3561782090432816
201723461,640.0,1.151071893720559
201318538,1351.0,0.09546090037568941
201921381,414.0,0.12831859407725665
201634054,40.0,1.4945933436521923
201602854,1377.0,0.10003361673520177
201246763,556.0,0.14798610211477403
201626606,11.0,0.600762485162698
201318977,1203.0,0.04449459526797887
201537170,913.0,5.843686470648541
201193591,655.0,1.2661197648571192
201507195,908.0,2.4829223233315867
201610136,0.0,1.4917132825934742
