epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,Class
206548569,20.0,18.82580772,0.941290386,4934.0,0.76,0.83,5.924710091635241, Noise
206407941,18.60732198,17.58679124,0.9451543461709906,5843.0,1.17,1.01,4.924306409961648, Noise
206055190,0.401209301,9.707257881,24.194997116978602,,,,8.030414118710791,OTHPER
205971313,16.50079498,17.39597255,1.0542505722351567,4207.0,0.54,0.61,8.433042918184052, Noise
206371449,17.98126902,19.0494853,1.0594071685825877,5012.0,6.28,0.94,3.4897092729271506,OTHPER
205986297,20.0,13.12404942,0.6562024710000001,5384.0,1.85,0.93,0.5520759792721464,OTHPER
206468397,16.67238347,17.58679124,1.0548456536910495,5374.0,0.86,0.9,5.9512571472553475,OTHPER
206126602,0.071741843,9.258794879,129.0571093775776,5946.0,0.84,0.76,4.923627876707581, DSCUT
206250172,18.82580772,20.0,1.0623714157428992,5836.0,1.17,0.96,4.042159682446805,OTHPER
206034580,16.847578100000003,17.7818426,1.0554539349486676,3638.0,0.29,0.29,, Noise
206018166,20.0,12.41280103,0.6206400515,5686.0,0.92,0.91,4.56048690813836, Noise
206162061,20.0,18.82580772,0.941290386,4845.0,0.74,0.81,5.742639084471854,OTHPER
205910155,19.75358815,14.42270132,0.7301307089365433,,,,, Noise
206311717,9.258794879,9.766389013,1.0548229160094345,5965.0,1.31,1.07,3.907479534700661, Noise
206115430,1.143104652,0.42970454799999996,0.37591006846851666,4344.0,0.51,0.58,5.644186125233002,OTHPER
206163196,1.553335612,1.3086389459999999,0.8424701885995258,4899.0,5.48,0.97,2.347912835863392, Noise
206466437,17.98126902,19.0494853,1.0594071685825877,,,,,  RRab
206435786,6.069308887,2.439720187,0.4019766059733252,4850.0,6.96,0.98,0.9668673190911967,OTHPER
206053360,18.60732198,17.58679124,0.9451543461709906,3900.0,0.37,0.44,6.763223053923255,OTHPER
206079576,0.35509191,3.71852727,10.472013485184723,4389.0,25.02,0.95,0.4686782117498929, Noise
200004492,20.0,11.27773617,0.5638868085000001,,,,,
206148445,8.612248102,9.101122263999999,1.0567649882132946,3844.0,0.37,0.42,9.77710978234203,OTHPER
206461189,20.0,15.54112028,0.777056014,,,,,
206333953,20.0,18.82580772,0.941290386,4137.0,0.5,0.57,8.133066725980438, Noise
206044239,16.168,20.0,1.2370113805047007,4451.0,0.58,0.63,6.67993379223115, Noise
206058794,18.393849399999997,13.56831151,0.7376548113958137,5730.0,0.86,0.83,5.044264829582897,OTHPER
206289941,3.538002267,4.184356203,1.182688954732657,4797.0,5.25,1.22,0.6799750963076221,OTHPER
206524792,17.98126902,19.0494853,1.0594071685825877,5809.0,1.15,0.97,4.572468373695337, Noise
206041509,13.232365,14.04370486,1.06131480351396,5215.0,0.83,0.87,5.622419839985252, Noise
206101920,11.43865711,12.13104396,1.0605304314432764,4100.0,0.46,0.51,7.254270950332726, Noise
206108258,12.31743893,11.68883748,0.9489665462461522,5684.0,0.94,0.92,5.306144337571983,OTHPER
205937523,18.393849399999997,19.51317428,1.0608532154231949,6348.0,1.41,1.18,3.2931249206930246,OTHPER
205938820,12.70795757,7.382861318,0.580963642452577,5868.0,1.03,0.94,5.1197367579725785, Noise
206327443,20.0,18.82580772,0.941290386,4096.0,0.47,0.53,9.989827700404593, Noise
206286670,11.12128014,10.53658403,0.9474254669750636,4127.0,0.51,0.57,7.981128035984719,OTHPER
206106173,13.01749271,13.80191578,1.060259151856287,4727.0,10.87,1.13,0.6003089915596451, Noise
205959132,13.45444989,12.80948727,0.9520632485703212,5766.0,1.03,1.02,3.6158245068295454,OTHPER
206326769,1.11949295,12.22353091,10.918810082725399,10634.0,5.48,3.77,-1.8140220648508638,
206225114,16.67238347,17.58679124,1.0548456536910495,4133.0,0.5,0.57,7.892685023041119,OTHPER
205930624,17.39597255,18.393849399999997,1.0573625215337557,3803.0,0.36,0.39,7.852964047582589, Noise
206331066,19.51317428,18.393849399999997,0.9426374784574515,,,,,
206084897,17.39597255,18.393849399999997,1.0573625215337557,,,,, Noise
206358126,19.0494853,17.98126902,0.9439241395146776,,,,,
206029135,20.0,18.82580772,0.941290386,5238.0,5.6,2.03,3.1603139392024477, Noise
206167107,16.50079498,17.39597255,1.0542505722351567,4106.0,0.48,0.54,7.919093713755963,OTHPER
206142710,20.0,14.82272104,0.741136052,4800.0,0.68,0.73,6.495649204220012, Noise
206132610,20.0,10.53658403,0.5268292015,3681.0,0.27,0.29,, Noise
206075058,17.58679124,18.60732198,1.058028251207012,4196.0,0.53,0.58,8.359076669607717, Noise
206312238,11.27773617,11.95020618,1.0596281026496117,3705.0,0.27,0.31,, Noise
205937375,19.0494853,17.98126902,0.9439241395146776,,,,, Noise
206297834,16.847578100000003,17.7818426,1.0554539349486676,6085.0,1.35,1.12,3.397671981785088, Noise
206211698,20.0,18.82580772,0.941290386,6120.0,1.47,1.09,2.649263851030783,OTHPER
206051565,10.53658403,10.01029732,0.950051486468333,3840.0,0.38,0.41,8.376904502086983, Noise
206085523,17.58679124,18.60732198,1.058028251207012,4188.0,0.52,0.59,8.066523140040454,OTHPER
206132563,12.60802469,11.95020618,0.9478254107067425,3810.0,0.33,0.36,, Noise
205930855,13.80191578,19.51317428,1.4138018657001254,4920.0,5.35,0.98,1.912489171900134, Noise
206021524,12.70795757,12.03994607,0.9474336063588226,5380.0,0.77,0.79,5.685721824016264, Noise
206219266,13.56831151,14.29411655,1.0534926574662642,4100.0,0.45,0.52,7.337371928002483, Noise
206305012,12.70795757,13.45444989,1.0587421161809876,3447.0,0.2,0.18,11.817728782299326, Noise
205994762,14.63097733,13.45444989,0.9195865448039758,6010.0,1.11,0.97,5.018949417284404,OTHPER
206269154,10.606286599999999,11.19896174,1.0558796082315935,3741.0,0.31,0.35,, Noise
206135032,10.46779162,9.948185186,0.9503614083215768,6057.0,1.35,1.07,4.760723239678679, Noise
206327166,13.34248336,15.84836353,1.1878121263027006,,,,,
205963609,16.33270241,15.54112028,0.9515339158132619,3646.0,0.3,0.32,8.456935962709416,OTHPER
206092648,14.42270132,15.24556319,1.0570532420898806,3620.0,0.28,0.3,8.605443154152189, Noise
206357066,20.0,12.70795757,0.6353978785,,,,7.3385483212521585, Noise
206331127,15.69323825,16.67238347,1.0623928092087687,3471.0,0.22,0.2,10.205334845085856, Noise
206124710,13.01749271,13.80191578,1.060259151856287,5946.0,1.08,1.0,4.36625172970593,OTHPER
206428040,8.801356911000001,13.12404942,1.4911393268914555,,,,,
206495007,17.7818426,18.82580772,1.0587096142668588,4771.0,8.87,0.94,5.951961753537873,OTHPER
206110073,20.0,10.606286599999999,0.53031433,5896.0,0.95,0.85,4.805428077824331,OTHPER
206170896,9.826244946000001,14.96103795,1.5225590276059864,3499.0,0.24,0.22,,OTHPER
206357630,20.0,18.82580772,0.941290386,3825.0,0.36,0.38,8.146186792921515, Noise
206106032,6.069308887,5.1525682999999995,0.8489546991151514,4370.0,0.51,0.57,6.68318527573596, Noise
206314166,14.5536205,10.606286599999999,0.7287730637197802,5106.0,3.25,0.9,3.2390925919957603, Noise
206093106,1.094278541,16.50079498,15.07915431195502,5026.0,0.71,0.74,6.796783560655346,OTHPER
206201587,20.0,11.86179414,0.5930897070000001,3782.0,0.32,0.34,5.4526455910509135, Noise
206383737,17.39597255,16.50079498,0.9485411024059128,5255.0,1.7,0.9,5.193123264260064,OTHPER
206291958,20.0,18.82580772,0.941290386,,,,,
205962375,14.29411655,15.10196055,1.056515839728479,,,,, Noise
205921423,8.9487299,9.422027015,1.0528898648511003,3713.0,0.29,0.3,, Noise
206111359,15.39192304,14.5536205,0.9455362050718777,6073.0,1.29,1.02,4.53306222449878, Noise
206329919,20.0,9.4777243,0.473886215,,,,,
206085375,18.82580772,20.0,1.0623714157428992,5147.0,2.47,0.98,3.483011888777739,OTHPER
206207313,9.049751361,15.54112028,1.7172980405820455,5972.0,1.47,1.11,3.5825168904688596,OTHPER
205983082,14.68693823,13.92176057,0.9479008049181398,6225.0,1.43,1.16,4.0177770928429055, Noise
206119939,1.3879390740000002,3.617837155,2.6066253359187432,4445.0,24.95,0.92,-0.3062889713839816,OTHPER
206031795,13.56831151,12.91265237,0.9516771751948081,3698.0,0.32,0.34,9.07844166686548, Noise
205973457,17.39597255,16.50079498,0.9485411024059128,,,,, Noise
206029410,20.0,18.82580772,0.941290386,3620.0,0.25,0.27,, Noise
205982347,0.10162790199999999,18.60732198,183.09265087456,4910.0,6.16,1.0,1.8596323631931764,OTHPER
206287919,17.7818426,18.82580772,1.0587096142668588,4078.0,0.48,0.54,8.307770655216386,OTHPER
205957307,17.02649374,16.168,0.9495789471919778,6121.0,1.52,1.21,3.1986418170322626, Noise
206254220,19.75358815,18.60732198,0.9419717490667638,3719.0,0.33,0.35,9.582038996099394,OTHPER
206394403,16.50079498,15.69323825,0.9510595258604929,4346.0,0.57,0.63,, Noise
206224320,10.39989167,10.96910574,1.0547326922300528,4878.0,4.05,0.93,1.5143804139385857,OTHPER
206050335,14.1678043,13.45444989,0.9496496143724966,,,,,
205902410,11.68883748,12.31743893,1.0537779271099934,5555.0,0.92,0.95,5.315529498369333,OTHPER
206373160,16.67238347,13.232365,0.7936696647968834,,,,,
206296389,17.98126902,17.02649374,0.94690167424012,,,,,
206143140,16.00658621,15.10196055,0.943484160324277,6192.0,1.26,1.04,3.9067802137537377,OTHPER
206232705,11.68883748,11.12128014,0.9514445007066691,,,,,
206356121,11.35762667,14.1678043,1.2474264836880748,5211.0,0.78,0.81,3.566264675929638, Noise
205931622,20.0,13.01749271,0.6508746355,5159.0,2.21,0.92,2.5625328226303026,OTHPER
205947384,20.0,18.82580772,0.941290386,3993.0,0.42,0.47,7.98160244694874,OTHPER
206280743,12.41280103,16.00658621,1.2895224994998569,,,,,
206004383,13.68411675,13.01749271,0.9512848324682703,4188.0,0.52,0.59,7.684502721514921, Noise
206458594,20.0,12.80948727,0.6404743635,4986.0,9.23,0.93,2.307098769568235,  GDOR
206268013,20.0,18.82580772,0.941290386,,,,, Noise
206315947,10.96910574,9.205633803,0.8392328436976121,,,,,
206028301,19.0494853,17.98126902,0.9439241395146776,4197.0,0.53,0.6,8.253205314014801, Noise
206456462,12.13104396,12.80948727,1.0559262098329747,5073.0,3.06,0.97,3.127987199739131, Noise
206501912,5.847934513999999,4.296487754,0.7347017555880928,4541.0,13.66,0.97,1.5116865731143179,OTHPER
206269339,19.75358815,18.60732198,0.9419717490667638,4204.0,0.52,0.59,7.2938483948022075, Noise
206267220,13.12404942,1.922040219,0.14645176633295548,,,,,OTHPER
206123182,20.0,13.12404942,0.6562024710000001,4201.0,0.51,0.57,7.762099378382995, Noise
206451240,13.12404942,13.92176057,1.0607823945545611,6101.0,1.33,1.11,3.1814127446155673, Noise
206210800,14.68693823,2.544252259,0.17323231153808696,4729.0,5.63,1.23,0.6762681180778038,OTHPER
206082183,16.168,17.02649374,1.0530983263236022,4969.0,2.85,0.92,2.6399377420852836, Noise
206253254,10.894569599999999,7.282261352999999,0.6684303850791866,5877.0,1.2,1.08,3.8041910454292562,OTHPER
206351833,16.168,17.02649374,1.0530983263236022,3799.0,0.38,0.42,9.148512404470777, Noise
206084717,6.703736033999999,2.698406564,0.40252279479893377,4693.0,9.48,1.1,0.8194807226983798, Noise
206119141,19.75358815,18.60732198,0.9419717490667638,6022.0,1.11,0.93,4.54329554414482, Noise
206186072,14.1678043,5.890907975,0.41579540839648665,4282.0,0.56,0.63,8.534400365770892, Noise
206414382,17.58679124,18.60732198,1.058028251207012,5847.0,1.45,1.16,3.476867225023593,OTHPER
205938119,20.0,18.82580772,0.941290386,4740.0,0.67,0.73,6.012307753299876,OTHPER
206254705,17.58679124,16.67238347,0.9480059916831082,3832.0,0.41,0.46,8.142091712575965,OTHPER
206197750,14.82272104,15.69323825,1.0587285699873092,4096.0,0.49,0.56,7.999361980842201,OTHPER
206168159,17.98126902,17.02649374,0.94690167424012,3701.0,0.3,0.31,, Noise
206028072,0.594658926,0.41696483,0.7011831686522099,,,,,  RRab
206280602,9.534083997,11.68883748,1.2260052967519497,5850.0,1.06,1.02,4.844646748188088, Noise
206495119,20.0,18.82580772,0.941290386,,,,, Noise
206222628,11.19896174,7.216704097999999,0.6444083179803773,5058.0,4.05,0.94,3.0477766507938693, Noise
206321288,16.33270241,17.20925021,1.053668264932282,4103.0,0.5,0.57,, Noise
206209314,15.54112028,16.50079498,1.0617506770882543,5996.0,1.44,1.12,3.6884146826930806, Noise
206223502,20.0,18.82580772,0.941290386,5568.0,0.89,0.9,5.277025440327385, Noise
206303313,15.10196055,20.0,1.3243313630560372,,,,,
206329505,12.41280103,17.02649374,1.3716882836395548,5193.0,2.59,0.87,0.2129834732159317, Noise
205992463,20.0,18.82580772,0.941290386,6454.0,1.61,1.24,3.174828749935884, Noise
206383919,17.7818426,18.82580772,1.0587096142668588,6275.0,1.56,1.28,2.6435498193575775, Noise
206437557,17.02649374,16.168,0.9495789471919778,,,,, Noise
206063422,9.101122263999999,14.42270132,1.5847167966361475,,,,,
206382503,16.33270241,15.54112028,0.9515339158132619,5073.0,2.29,0.94,3.7368188857188933, Noise
206019139,14.04370486,14.82272104,1.055470845319374,5689.0,0.85,0.83,4.613174925026801,OTHPER
206541630,20.0,16.00658621,0.8003293104999999,5256.0,0.85,0.92,5.184792203920157,OTHPER
206490731,20.0,16.168,0.8084,3771.0,0.34,0.37,8.083394427568189, Noise
206115598,7.852957718,6.788893505,0.8645014717752744,4457.0,22.24,0.93,-0.728134419915385,OTHPER
206443388,15.24556319,14.42270132,0.9460261415242607,,,,,
206468984,12.60802469,16.33270241,1.2954211949596046,4565.0,0.65,0.72,0.6443132067656414,OTHPER
200004838,17.39597255,18.393849399999997,1.0573625215337557,,,,,
206000196,15.10196055,11.77468071,0.7796789477111964,,,,, Noise
206274183,20.0,18.82580772,0.941290386,4651.0,0.55,0.59,6.567071332211267,OTHPER
206227232,17.20925021,18.18521939,1.0567118943643972,3470.0,0.21,0.21,10.877292401812483, Noise
206220551,14.5536205,15.39192304,1.0576009619049775,,,,,
206054846,4.514236674,6.486755862000001,1.4369551998371808,5979.0,1.28,1.02,4.2999835121835925,OTHPER
206400431,20.0,18.82580772,0.941290386,3609.0,0.31,0.33,8.163664787328308, Noise
206007428,14.42270132,15.24556319,1.0570532420898806,5418.0,2.11,1.11,5.323231447881858,OTHPER
206141378,8.090728079,7.70205895,0.9519611677459763,5189.0,0.74,0.77,5.452473750856402,OTHPER
200004708,20.0,18.82580772,0.941290386,,,,,
206549536,9.205633803,10.894569599999999,1.1834676278834377,,,,, Noise
206345939,13.46376697,7.8146814010000005,0.5804231028665822,4266.0,0.5,0.56,8.71071385294836,OTHPER
205901354,19.27854202,18.18521939,0.9432881060784699,4781.0,4.02,1.27,6.634935621443317,OTHPER
205955859,20.0,18.82580772,0.941290386,3685.0,0.3,0.3,, Noise
206275912,19.51317428,18.393849399999997,0.9426374784574515,,,,,
206113787,20.0,18.82580772,0.941290386,6112.0,1.33,1.07,3.2543226023856526,OTHPER
206285218,20.0,8.090728079,0.40453640395,,,,,
206105819,16.67238347,15.84836353,0.9505757565207922,4057.0,0.48,0.55,7.711996171756866, Noise
206164339,8.849938925,1.525258784,0.17234681469849805,4789.0,11.04,0.9,0.7954769790229115, Noise
205968026,9.948185186,10.53658403,1.0591463501129883,6175.0,1.6,0.99,3.1819944110140916, Noise
206112670,8.215095631,11.43865711,1.3923948817875909,3705.0,0.28,0.3,, Noise
206159644,19.51317428,18.393849399999997,0.9426374784574515,3966.0,0.38,0.43,, Noise
205943728,9.826244946000001,10.39989167,1.0583790376845343,6145.0,1.31,1.03,4.445786975732883, Noise
206229592,13.34248336,17.02649374,1.276111296570506,,,,, Noise
205910644,1.481565794,1.4074332,0.9499633466834752,3752.0,0.31,0.33,10.228530905940017,OTHPER
206557027,19.27854202,18.18521939,0.9432881060784699,3806.0,0.34,0.4,, Noise
206086983,15.69323825,16.67238347,1.0623928092087687,6271.0,1.07,0.84,3.1760715056928763, Noise
206104631,18.82580772,17.7818426,0.9445460648739697,4178.0,0.5,0.55,7.459642390161303, Noise
206306382,14.96103795,14.1678043,0.9469800389083299,,,,,
205961983,20.0,5.847934513999999,0.29239672569999997,6526.0,1.41,1.24,3.035870446003244, Noise
206079288,1.978977965,1.883652026,0.9518307223799736,,,,,  GDOR
206389717,12.31743893,13.01749271,1.0568343617515301,4636.0,0.67,0.73,5.5112142887037034,OTHPER
206043138,18.18521939,17.20925021,0.94633173463188,4827.0,4.61,1.2,1.0074661393785131,OTHPER
206018736,13.45444989,12.80948727,0.9520632485703212,3988.0,0.41,0.46,7.513784089070203, Noise
212235338,16.50079498,17.39597255,1.0542505722351567,,,,12.220548473579393,
205925728,12.22353091,15.54112028,1.271410069187611,,,,,
205999698,10.26670053,19.51317428,1.900627589455948,5708.0,1.99,1.2,3.985541249408616, DSCUT
205943686,20.0,18.82580772,0.941290386,3725.0,0.31,0.34,8.52917187645878, Noise
205979975,13.56831151,20.0,1.4740227614364376,5267.0,0.8,0.85,5.599525016138401, Noise
206195568,13.12404942,12.41280103,0.9458057214478243,5749.0,3.18,1.53,3.1593554183723427, Noise
206096315,17.02649374,16.168,0.9495789471919778,3988.0,0.45,0.49,,OTHPER
206333201,16.33270241,20.0,1.2245370972873804,5008.0,11.25,0.88,1.2465877809557107, Noise
205932941,14.1678043,18.393849399999997,1.2982851125350452,5863.0,0.99,0.89,4.705309788696869,OTHPER
205954800,12.70795757,13.45444989,1.0587421161809876,3713.0,0.3,0.29,, Noise
206520537,20.0,8.801356911000001,0.44006784555000006,4798.0,8.9,0.93,0.6007807166204806, Noise
205991327,16.168,20.0,1.2370113805047007,5682.0,0.95,0.94,5.346836698780809, Noise
206293318,14.96103795,14.1678043,0.9469800389083299,,,,,
206486088,20.0,18.82580772,0.941290386,5719.0,1.03,1.0,4.1067763016464465, Noise
206042946,6.258852677,17.20925021,2.749585442910402,6167.0,1.47,1.12,3.475914187964099,OTHPER
206165536,10.20137616,18.393849399999997,1.8030753019502417,5493.0,0.93,0.93,5.224016868387068, Noise
206033681,19.0494853,17.98126902,0.9439241395146776,3765.0,0.32,0.35,9.821741896633721, Noise
200004649,20.0,15.24556319,0.7622781595,,,,,
206292456,18.393849399999997,19.51317428,1.0608532154231949,3688.0,0.28,0.29,, Noise
200004494,16.847578100000003,16.00658621,0.9500823272634062,,,,,
206158279,17.39597255,16.50079498,0.9485411024059128,,,,,
205893214,9.312573514,8.849938925,0.950321510127732,4799.0,10.99,1.0,1.7625758135287288,OTHPER
206309979,13.12404942,9.88683909,0.7533375388645862,,,,,
206087261,15.69323825,16.67238347,1.0623928092087687,5331.0,0.86,0.88,3.954540334262635, Noise
206246853,20.0,12.70795757,0.6353978785,,,,,
205923537,16.67238347,17.58679124,1.0548456536910495,4665.0,0.66,0.72,6.236808097637951,OTHPER
206250722,20.0,18.82580772,0.941290386,4122.0,0.49,0.55,8.233898322584258,OTHPER
206068060,20.0,12.80948727,0.6404743635,3661.0,0.2,0.22,8.738597072829343, Noise
206053389,15.54112028,16.50079498,1.0617506770882543,4011.0,46.08,0.96,-1.273937285079409,OTHPER
206369173,6.358134568,6.04642008,0.9509739083584619,4356.0,28.82,0.92,-0.09395080167874781,OTHPER
206343765,15.10196055,8.899060244,0.5892652291427155,,,,,
206076743,14.68693823,15.54112028,1.0581593002314955,3560.0,0.24,0.22,11.666785632563178,OTHPER
206182055,17.39597255,18.393849399999997,1.0573625215337557,6068.0,1.09,0.88,4.781837936488655,OTHPER
206018160,11.68883748,12.31743893,1.0537779271099934,,,,,OTHPER
206308751,11.52085209,15.84836353,1.3756242512440762,6156.0,1.45,1.16,2.9800173929340588, Noise
206425155,0.464971535,0.48998096799999996,1.0537870194570083,,,,4.558048889441739,  RRab
205978389,9.648838466,4.514236674,0.4678528602076817,6892.0,1.55,1.47,3.1242720921895106,OTHPER
206194296,20.0,18.82580772,0.941290386,5787.0,1.84,1.15,3.3129240748262987, Noise
206066126,10.82103958,8.899060244,0.8223849638668449,,,,, Noise
206497391,19.0494853,17.98126902,0.9439241395146776,,,,,
206061645,10.53658403,8.801356911000001,0.8353140719934068,5149.0,1.88,0.94,3.1808169426756603, Noise
205906390,13.56831151,12.91265237,0.9516771751948081,4159.0,0.51,0.56,8.23346755607404, Noise
205932097,18.60732198,17.58679124,0.9451543461709906,4946.0,4.11,1.0,2.7645305696736955,OTHPER
205922470,20.0,12.91265237,0.6456326185,,,,, Noise
205922972,20.0,18.82580772,0.941290386,4621.0,0.66,0.73,5.577357471462953, Noise
206221557,14.69804117,4.826814659,0.32839849903618146,4126.0,0.49,0.56,8.477497208979232, Noise
200004616,16.67238347,13.232365,0.7936696647968834,,,,,
206007536,16.168,15.39192304,0.9519991984166255,4326.0,0.58,0.65,7.717284430369533,OTHPER
206008835,13.80191578,14.5536205,1.0544637956050475,5139.0,9.31,0.91,3.1240673013101716,OTHPER
205916847,12.31743893,20.0,1.6237141595472884,4176.0,0.51,0.58,8.272054149372954, Noise
206537267,17.58679124,16.67238347,0.9480059916831082,3897.0,0.4,0.46,7.813703697732636,OTHPER
206131832,19.51317428,18.393849399999997,0.9426374784574515,5740.0,1.26,1.07,4.0607967075859435, Noise
206102366,9.049751361,9.534083997,1.0535188887163505,5183.0,9.57,0.91,3.2591685383064757, Noise
206353564,14.29411655,13.56831151,0.9492235118231214,4004.0,0.4,0.45,7.572865243047383,OTHPER
206274416,9.049751361,13.68411675,1.5120986427286662,3693.0,0.29,0.31,8.085623903530204, Noise
206273375,9.205633803,9.707257881,1.054490987664155,6569.0,1.7,1.41,2.620930346860609,OTHPER
206017787,15.84836353,10.82103958,0.6827859267309475,6356.0,6.38,0.81,11.077176098880336,OTHPER
206044934,16.50079498,17.39597255,1.0542505722351567,5254.0,4.03,0.89,3.8462938636035737, Noise
206139060,17.58679124,16.67238347,0.9480059916831082,5959.0,1.18,1.02,4.216147442962498, Noise
206019671,12.70795757,12.03994607,0.9474336063588226,4154.0,0.51,0.56,8.013274816259548,    EA
206258996,18.18521939,19.27854202,1.0601214979348126,3741.0,0.29,0.31,9.589653472053042,  GDOR
206183599,19.0494853,17.98126902,0.9439241395146776,3527.0,0.22,0.2,11.37458770589316, Noise
206146161,0.062261204,20.0,321.22732480406256,4951.0,3.78,1.1,2.1755323777274747, Noise
206477669,20.0,15.39192304,0.769596152,,,,,
206081160,20.0,15.84836353,0.7924181765,5789.0,1.05,0.99,3.685938697214034, Noise
206045982,15.69323825,14.82272104,0.9445291535034205,6122.0,1.24,1.0,4.389645934528499, Noise
206454437,20.0,18.82580772,0.941290386,4495.0,0.61,0.68,6.952836273048733, Noise
206273234,14.68693823,15.54112028,1.0581593002314955,,,,,
206113505,20.0,1.2153889979999999,0.060769449899999994,6703.0,1.81,1.45,3.3552888430829615,OTHPER
206105799,15.69323825,16.67238347,1.0623928092087687,5402.0,0.7,0.72,2.339160492558623, DSCUT
205925404,20.0,18.82580772,0.941290386,4723.0,0.67,0.72,6.4908785487816445,OTHPER
206345966,19.75358815,18.60732198,0.9419717490667638,5508.0,0.91,0.92,4.968413624824995,OTHPER
206086431,0.637706191,16.847578100000003,26.419028602468128,5067.0,8.85,0.92,0.5036967504322085, Noise
200004757,12.50965125,8.431094863,0.6739672189502486,,,,,
206285411,9.88683909,9.366980534,0.9474191345416141,5769.0,0.83,0.79,4.753270121971937,OTHPER
206024919,17.7818426,18.82580772,1.0587096142668588,4124.0,0.43,0.49,8.565653949119548, Noise
206453502,2.403151715,2.217057934,0.9225626164846609,6575.0,1.56,1.33,3.0780042326867765,OTHPER
206183261,11.0446688,9.366980534,0.8480997215597809,3831.0,0.3,0.33,7.904206558169776,OTHPER
206011436,17.58679124,18.60732198,1.058028251207012,5909.0,1.2,1.03,3.454658624513524, Noise
206443338,11.52085209,12.13104396,1.0529641267185126,5438.0,3.0,1.35,2.5391181119868573, Noise
206150405,14.96103795,14.1678043,0.9469800389083299,4010.0,0.42,0.48,, Noise
206035339,19.0494853,17.98126902,0.9439241395146776,5504.0,2.43,1.22,2.982103771451584, Noise
200004888,10.96910574,20.0,1.8233026897596485,,,,,
206221914,18.18521939,17.20925021,0.94633173463188,6087.0,1.37,1.08,2.7699228997831202, Noise
200004565,17.20925021,13.68411675,0.7951605434877339,,,,,
205981067,20.0,12.03994607,0.6019973034999999,3966.0,121.05,0.82,,OTHPER
200004867,14.42270132,15.24556319,1.0570532420898806,,,,,
206488636,15.10196055,16.00658621,1.0599012066681632,5249.0,0.84,0.88,5.965538538991947,OTHPER
206052152,5.341391997,6.965868171,1.3041297427547707,4894.0,7.02,0.98,0.7977743442742824,OTHPER
206414493,19.51317428,18.393849399999997,0.9426374784574515,8202.0,1.86,1.85,2.129168883081233, Noise
206155107,9.049751361,20.0,2.2100054689005284,5771.0,1.42,0.96,3.7256629711631426, Noise
206062492,4.0572895760000005,20.0,4.9293992024393765,5225.0,0.8,0.86,3.1489637607205765,OTHPER
206299153,19.27854202,18.18521939,0.9432881060784699,5893.0,1.2,1.04,4.173079660768469,OTHPER
206276160,12.60802469,17.02649374,1.3504489528406847,5553.0,2.04,1.04,4.899148990383317, Noise
206167649,4.727194386,7.9306463439999995,1.6776645291945902,6195.0,1.96,1.3,3.20443582122771,OTHPER
206457118,2.500602374,16.67238347,6.667346893432966,6522.0,1.62,1.37,2.53708294523115,OTHPER
206254014,20.0,18.82580772,0.941290386,4814.0,8.6,0.91,1.645814387621268,OTHPER
206108172,20.0,16.33270241,0.8166351205,5376.0,0.62,0.66,5.586701970810818,OTHPER
206242267,14.42270132,15.24556319,1.0570532420898806,,,,5.99607875247591,
206118878,12.22353091,11.60423687,0.9493359124659014,5192.0,2.72,1.24,3.678703317475531,OTHPER
206031813,14.29411655,15.10196055,1.056515839728479,3760.0,0.33,0.36,8.637973738047105,OTHPER
206501240,20.0,14.96103795,0.7480518975,5787.0,1.06,0.99,4.705707181725131, Noise
205965692,7.9306463439999995,9.534083997,1.2021824682944153,5631.0,2.25,1.16,3.959843730847256,OTHPER
206420794,17.39597255,16.50079498,0.9485411024059128,4201.0,0.52,0.58,7.490553296641703, Noise
206166861,20.0,14.82272104,0.741136052,5260.0,0.82,0.89,5.412953165688579,OTHPER
206065795,18.393849399999997,19.51317428,1.0608532154231949,5757.0,1.19,1.01,3.3756011937045525, Noise
206211780,0.135503397,0.12346205,0.9111361983050507,4861.0,5.24,1.0,1.7456127754964257,OTHPER
205962878,6.04642008,18.82580772,3.113546110081058,,,,,
206426866,20.0,18.82580772,0.941290386,,,,,OTHPER
205949274,20.0,15.84836353,0.7924181765,3751.0,0.32,0.33,, Noise
206002813,10.67691752,10.13687781,0.9494198855626262,5836.0,1.18,1.03,3.2251045162182734, Noise
206100274,16.50079498,15.69323825,0.9510595258604929,4699.0,11.15,1.26,1.5727086540469255, Noise
206232833,14.11572253,8.520708746,0.6036324905006475,3992.0,0.39,0.42,, Noise
206020657,13.56831151,10.894569599999999,0.8029421783226732,6378.0,1.39,1.09,3.633434441237606, Noise
206085595,20.0,18.82580772,0.941290386,4326.0,0.55,0.6,7.604483122358973, Noise
206287026,18.393849399999997,17.39597255,0.9457494280669713,5747.0,1.52,1.05,3.453959021011471, Noise
205931624,20.0,18.82580772,0.941290386,,,,, Noise
206297882,17.58679124,18.60732198,1.058028251207012,6099.0,1.33,1.09,3.61343075733099, DSCUT
205958625,14.1678043,14.96103795,1.0559884674578686,5842.0,1.03,0.96,3.5674354414540055, Noise
206267388,6.460616971,18.60732198,2.8801153300874116,6241.0,1.44,1.19,3.6008333880642223, Noise
206510047,14.04370486,19.27854202,1.3727532878386053,4544.0,0.64,0.7,6.298684077917237,OTHPER
