epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
204903894,0.626003629,0.641633231,0.001644473,0.14517326,0.081898839,0.037299845,0.017232862,0.102570637,0.005425378,0.001462168,0.002308213,,,,0.403735067,0.005228174,0.002863993,0.001462168,0.001785872,0.002378935,0.001594692,0.176260935,0.004293359,0.001918282,0.002378935,0.002308213,0.004167536,,0.06795606,0.003204561,0.000758592,,,,,0,0.012000333
203538499,12.46902957,0.259674226,0.144162836,0.007544373,0.001531225,0.001061157,0.00201675,11.68883748,0.144162836,,0.127042081,0.013371315,0.007544373,0.004793183,20,0.130942373,,0.119802841,0.127042081,0.047674114,0.013371315,11.12128014,0.119802841,,0.047674114,0.013341312,0.004793183,0.00360509,7.026928109,0.10158934,0.092865878,0.001450557,0.004793183,0.001965833,0.000931924,1,0.012019067
205060983,0.329687714,0.96374717,0.007800929,0.042184195,0.005519572,0.004666714,,0.479431659,0.007348647,0.000530504,0.000806915,0.001526553,0.00137576,0.006880349,0.070331942,0.005131211,0.001058387,,,,,0.044686061,0.004666714,0.000658669,,,,,0.507828566,0.00348892,0.000530504,0.000806915,0.001526553,0.000601935,0.000653932,1,0.011763427
204604359,0.479288338,0.619594399,0.001952333,0.140104715,0.08163291,0.029992004,0.011541984,0.07985682,0.00448904,0.001036952,0.002534812,,,,0.504631826,0.003722241,0.001271262,0.001462662,0.001036952,0.001022847,0.001334714,0.070291856,0.003034058,0.001036952,,,,,0.455720119,0.002960153,0.001952333,0.000906058,0.001036952,0.000912273,0.001174146,0,0.011931696
205054021,0.064677392,0.133007477,0.001480476,,,,,0.052559988,0.095773217,0.001416311,,,,,0.061344063,0.091459853,0.001382139,,,,,0.154980472,0.063590774,0.003788146,0.014044767,0.032693042,0.002418425,,0.047495059,0.032693042,0.001557896,,,,,0,0.011947853
203594870,17.20925021,0.117354874,,0.051603632,0.017894985,0.016391426,0.018911451,18.18521939,0.102552976,,0.048947877,0.020367071,0.012950902,0.018911451,16.33270241,0.099264562,,0.048947877,0.017894985,0.016391426,0.018911451,1.809255241,0.075385053,0.015518106,0.014346587,0.00511594,0.004552675,0.003579761,19.27854202,0.067233214,,0.009920066,0.020745328,0.011577294,0.015518106,0,0.012109998
205670640,0.586823483,0.726258108,0.000883874,0.178154124,0.05818229,0.011030639,0.001339588,0.421458735,0.004443806,0.001146153,0.00109634,0.003608082,0.003174791,0.002335761,0.173008525,0.003930983,0.001163158,0.002335761,0.003655759,0.002272772,,0.155085409,0.003608082,0.001125516,0.001743226,0.000717342,,,0.51683214,0.002556064,0.001146153,0.001257175,0.00062662,0.001044046,0.002335761,0,0.011870007
202619356,11.68883748,0.519081009,,0.005630456,0.005033631,0.001629966,0.003832372,11.12128014,0.414084339,0.002225088,0.01415506,0.004996865,0.001620012,0.003832372,12.31743893,0.395320636,,0.027282346,0.005080545,0.001629966,0.000879356,16.00658621,0.280924065,,0.052139513,0.014410422,0.001744491,0.001580837,17.02649374,0.232115578,,0.047733683,0.010428279,0.013462821,0.001580837,0,0.011961629
203656002,20,0.080535899,,0.031747315,0.03633566,0.048934145,0.02267535,18.82580772,0.055329872,,0.0245925,0.052026177,0.015906726,0.054732185,3.367107588,0.054732185,0.024385553,0.040082899,0.007712274,0.010859413,0.011293916,5.76384146,0.052026177,0.038168335,0.022676924,0.041246158,0.005184521,0.006400087,2.22629356,0.035671611,0.015906726,0.008842044,0.008069211,0.011293916,0.009796241,0,0.011956792
205062129,0.513041994,0.884974577,0.040014661,0.088885129,0.011146423,0.002815257,0.004325302,0.171051993,0.016506034,0.001720192,0.002871833,0.001674716,0.004325302,,5.602708046,0.004776345,0.000371419,0.00249202,0.000606564,0.00034179,0.000664212,0.048605182,0.004325302,0.003958338,,,,,0.102636298,0.003958338,0.001531989,0.00069552,,,,1,0.011860061
204965815,0.768907302,0.406598901,0.050275585,0.00430885,0.000887197,0.002508039,0.002955085,0.876040468,0.196906572,0.050275585,0.002925405,0.001503187,0.001509817,0.000929855,1.220942249,0.056899737,0.003234024,0.003596421,0.002185367,0.00430885,0.000499754,1.668078489,0.049326993,0.002718642,0.031373167,0.004927133,0.001336168,0.00430885,0.922408751,0.031373167,0.012549601,0.004927133,0.000290725,0.001509817,0.001509817,0,0.011907289
203361171,7.318242242,0.123899973,0.010178328,0.095340503,0.084129249,0.072661628,0.065698684,0.60958099,0.056086854,0.004129298,0.022181749,0.00721293,0.00273824,0.002313124,0.522389177,0.046010863,0.015420013,0.015725612,0.002728658,0.00273824,0.002036103,0.457149456,0.03694399,0.01612374,0.011954058,0.00273824,0.001839065,0.001936685,0.406189903,0.028041971,0.01612374,0.002656551,0.00273824,0.001752058,0.002292508,1,0.014184906
202688980,1.456002184,0.243944215,0.001598587,0.077318039,0.070701829,0.072208593,0.061075198,0.242587158,0.060692461,0.002171257,0.026639752,0.006186072,0.00090049,0.000732335,0.207946076,0.052665599,0.002801373,0.015226756,0.001152822,0.00059572,0.001750045,0.181962153,0.047012571,0.002801373,0.008403521,0.00090049,0.000732335,,0.161734275,0.038643907,0.002231468,0.003378184,0.00059572,,,0,0.012885078
205050711,8.592975507,0.195333542,0.002778065,0.063083031,0.055067619,0.054963814,0.056819613,0.716025211,0.044417603,0.003537221,0.025736163,0.010138382,0.004051556,0.0020295,4.526982817,0.044020148,0.004626547,0.00432261,0.003993921,0.005666525,0.004343304,0.613546632,0.04279147,0.005666525,0.016469979,0.005844451,0.002423413,0.001532879,0.536908904,0.038170006,0.004303383,0.010074886,0.003860083,0.000810435,0.000975067,1,0.012460587
204994280,1.959627559,0.06495551,0.011957018,0.028367774,0.004809791,0.002981393,0.002714908,20,0.05135913,,0.015315646,0.012882717,0.01544415,0.011957018,13.232365,0.04633042,,0.012410745,0.011957018,0.006760007,0.008588928,14.04370486,0.033262534,,0.012410745,0.011790476,0.006760007,0.00312452,12.50965125,0.032705437,,0.007099912,0.006760007,0.00239284,0.004772329,0,0.01177748
204059927,3.651474773,0.048369897,0.004454296,0.005347626,0.006022312,0.00417937,0.002666718,1.974104625,0.011059551,0.004454296,0.005194506,0.005992355,0.00417937,0.002366436,8.215095631,0.009578314,0.00440359,0.003301976,0.003158061,0.005415505,0.006437736,10.07318993,0.007634899,0.003574901,0.00311045,0.003158061,0.004674027,0.005415505,1.539908325,0.006437736,0.003158061,0.004428032,0.002351951,0.002366436,0.003073314,1,0.011996324
205040035,0.054773992,0.150996224,0.008667067,,,,,0.049737563,0.112502688,0.009486691,,,,,0.046897675,0.067657956,0.009486691,,,,,12.70795757,0.026519206,,0.002255468,0.00096527,0.010682412,0.010682412,13.45444989,0.021630575,,0.002255468,0.000425831,0.009974322,0.010682412,0,0.012543489
203728604,12.03994607,0.069239492,,0.056904922,0.053419501,0.046420446,0.040680134,11.43865711,0.057053303,,0.033994479,0.040619562,0.042900371,0.036217421,12.70795757,0.056941552,,0.024439674,0.01244595,0.03931579,0.015342595,1.90378213,0.039452687,0.03931579,0.018187326,0.005138026,0.0044447,0.002116286,3.626019254,0.03931579,0.016003728,0.033753973,0.028599448,0.013339778,0.007847951,0,0.012976518
203485624,0.84114857,0.683026309,0.243019263,0.059091159,0.005371761,0.005401762,0.005401762,0.2803869,0.098655029,0.010841787,0.005371761,0.005401762,0.003641136,0.003250321,0.168234081,0.014800134,0.004369961,0.001068806,0.000725145,0.004194135,,0.590497661,0.007883643,0.001789094,0.002702795,0.002789206,0.005371761,0.001527409,0.045261301,0.004194135,0.000233593,,,,,1,0.011847657
203596258,0.461491775,0.618922327,0.000432499,0.12049131,0.062687196,0.022444503,0.009363855,0.523412411,0.007947636,0.000432499,0.001477672,0.004273125,0.000900595,0.001458208,0.076940486,0.004917306,0.000559684,0.000726456,,,,0.04483351,0.003383797,0.001458208,,,,,0.054114001,0.003125381,0.001458208,,,,,0,0.011953869
205684710,0.483625573,0.640627905,0.000987423,0.149211653,0.045270732,0.010041269,0.006805582,0.06045127,0.010963579,0.001782837,,,,,0.053731348,0.010100401,0.001919322,,,,,0.048357429,0.009290449,0.000807925,,,,,0.043961922,0.008993161,0.008878114,,,,,0,0.012514787
204925198,16.43019126,0.706237536,0.208290131,0.012559514,0.00632822,0.007919015,0.007919015,7.814681401,0.447138181,0.208290131,0.010699428,0.002284693,0.007919015,0.002852403,8.65875933,0.413346559,0.045240894,0.010410283,0.001835775,0.001502303,0.007919015,14.82272104,0.204909356,,0.090138305,0.006222429,0.002465223,0.001835775,14.04370486,0.144280699,,0.026244641,0.005234566,0.002447144,0.001694032,1,0.012009374
202656096,15.10196055,0.074547489,,0.005503124,0.014355989,0.020009544,0.019620788,16.00658621,0.067319065,,0.002648123,0.014355989,0.012393576,0.020009544,14.29411655,0.066902541,,0.017969464,0.014355989,0.020009544,0.005902066,13.56831151,0.050016054,,0.018054565,0.011817509,0.014945921,0.005902066,17.02649374,0.047959221,,0.001352414,0.018054565,0.011817509,,0,0.012178481
205114328,0.600449254,0.607020691,0.002142966,0.115071807,0.059978952,0.016754198,0.005116258,0.414592749,0.004058491,0.001764512,0.001069094,0.001078701,0.001720806,0.000668863,0.672478032,0.002762531,0.001487442,0.001289149,0.0017477,0.002296629,0.000354638,0.043846505,0.002181051,0.000668863,,,,,1.084654702,0.002142967,0.001025346,0.002027198,0.001394539,0.0017477,0.0017477,0,0.011937958
204320514,15.84836353,0.652585062,,0.180164801,0.01174948,0.003295589,0.003262405,14.96103795,0.579904328,,0.180164801,0.01174948,0.003295589,0.001607245,16.8475781,0.568272172,,0.039879469,0.003433207,0.002492086,0.00225678,17.7818426,0.414722139,,0.039287688,0.02470266,0.002492086,0.00225678,14.1678043,0.41239116,,0.112548621,0.002492086,,0.001282931,0,0.011878827
203294831,3.675899733,0.184179753,0.001915185,0.091716116,0.005566231,0.084619464,0.003597334,0.619712536,0.063585459,0.001515337,0.049403798,0.03601392,0.01930422,0.009472867,0.371894503,0.056713551,0.001470883,0.026126573,0.009472867,0.002575517,0.00163082,0.464701999,0.056060329,0.003319164,0.03601392,0.01930422,0.009221509,0.002575517,3.871159614,0.047712395,0.001905576,0.002770516,0.001515337,0.003319164,0.003319164,0,0.012576957
205625849,0.505746097,0.605441118,0.001696039,0.148577488,0.071823769,0.033937894,0.014162452,0.084263659,0.006311916,0.00125325,0.003822521,,,,0.044453135,0.003822521,0.001003955,,,,,0.481591803,0.003527976,0.000860915,0.001591553,0.00125325,0.000941979,0.000869289,0.453144094,0.002936459,0.000784474,0.001156981,0.00125325,0.000869412,,0,0.012846406
204183656,17.98126902,0.036949913,,0.03174127,0.027961471,0.025707969,0.022986516,19.0494853,0.035692589,,0.032057684,0.027811718,0.025797411,0.025182983,17.02649374,0.035438085,,0.031391943,0.026669005,0.025182983,0.021611643,11.52085209,0.034131886,,0.025640965,0.022107308,0.021525899,0.016081934,10.96910574,0.032652031,,0.025707969,0.022107308,0.021525899,0.015618687,0,0.01277816
204748201,7.385665857,0.04377439,0.033804892,0.036517284,0.035024765,0.031015177,0.02992581,0.614016573,0.028621041,0.003643059,0.020350821,0.011228639,0.006398887,0.002716868,1.473396632,0.028308668,0.004519169,0.02344991,0.027265311,0.021930052,0.020350821,0.526333464,0.027265311,0.026062257,0.017808702,0.008270985,0.003243879,0.00167586,2.458424967,0.027068179,0.004901774,0.003643059,0.02344991,0.023878956,0.024801596,1,0.01224475
205554809,4.094408428,0.430446886,0.077878753,0.035345018,0.035190386,0.030577874,0.031323713,0.341333243,0.030589651,0.004677478,0.010727051,0.002607117,0.001382022,0.003209568,0.292510545,0.026786167,0.013745945,0.005948183,0.00145865,0.001382022,0.003209568,0.255947689,0.02618015,0.011401835,0.004113153,0.001382022,0.003209568,0.001468549,0.372239876,0.020089148,0.012937105,0.017019352,0.003231567,0.001369497,0.001382022,1,0.014469336
204959709,16.8475781,0.054948686,,0.004261628,0.021127421,0.01654044,0.008266765,17.7818426,0.051577017,,0.010445798,0.021127421,0.01654044,0.007719049,16.00658621,0.049897863,,0.007587896,0.016420758,0.002590624,0.002022757,0.246087176,0.047609305,0.018402166,0.008937695,0.005580846,0.001924842,0.002353098,18.82580772,0.046182665,,0.03085184,0.020274284,0.01654044,0.001041678,0,0.011692183
204676803,1.527558429,0.186526239,0.136043781,0.097882617,0.084173928,0.062930773,0.039967468,0.509280351,0.090831763,0.001805651,0.002285578,0.039967468,0.025802441,0.008686019,0.305438781,0.076177996,0.001666175,0.025802441,0.008686019,0.000692715,0.0012791,0.218190331,0.062930773,0.002316264,0.01162251,0.001132198,0.0012791,0.000647316,0.138835785,0.025802442,0.002285578,0.001132198,0.000617445,,,1,0.01256215
205020466,2.924846994,0.092552839,0.006106072,0.080579621,0.074939837,0.068811633,0.056715325,0.486560938,0.051660384,0.041726461,0.033695163,0.012200151,0.003720455,0.002031216,0.460828553,0.047782777,0.041726461,0.033695163,0.007291284,0.002917206,0.001416559,0.398022069,0.046671156,0.041726461,0.027668576,0.004322636,0.00167435,0.001166711,0.547170067,0.045039249,0.037119396,0.043054132,0.012200151,0.004322636,0.00167435,0,0.012270062
204212045,12.50965125,0.589615234,,0.028243711,0.008091217,0.004400114,0.002701815,13.232365,0.494400259,,0.028243711,0.008091217,0.006400161,0.003960579,11.86179414,0.487869028,,0.003480319,0.006400161,0.003960579,0.001181799,14.04370486,0.274655361,,0.026963638,0.008091217,0.006400161,0.002380527,11.27773617,0.238458859,,0.003171733,0.006400161,,0.003831389,0,0.011985559
203868608,4.547300858,0.123154263,0.025037565,0.091671576,0.051046085,0.049656509,0.055282465,5.583197627,0.092743381,0.001594556,0.008846525,0.012025751,0.012295608,0.004376524,0.349213885,0.055309591,0.049656509,0.020513175,0.006315414,0.003504592,0.001937263,0.412884482,0.055282465,0.016283062,0.020513175,0.009187444,0.004137652,0.001937263,0.504473045,0.052143051,0.016283062,0.038037422,0.020513175,0.006315414,0.004137652,1,0.015433729
205485891,10.40545759,0.078996059,0.001036684,0.065647377,0.052198916,0.048724963,0.051774146,1.113274257,0.051774146,0.018882001,0.035708844,0.032471165,0.017806923,0.007962872,0.916607985,0.050309576,0.046141364,0.037096519,0.018379294,0.009794609,0.003148514,0.778994199,0.048980998,0.048724963,0.032471165,0.009794609,0.004257456,0.000949979,1.416135141,0.048724963,0.036393737,0.042348558,0.035708844,0.018379294,0.007528996,1,0.012790426
204574155,0.0629753,0.516308435,0.004756402,,,,,0.059304189,0.11727765,0.004756402,,,,,0.073531756,0.038390018,0.002247908,0.001697599,,,,0.080200356,0.036990227,0.00071104,0.001804069,,,,0.056031638,0.017861457,0.004276278,,,,,0,0.012072133
204933419,0.629197318,0.659565938,0.001156835,0.112818413,0.03167797,0.005246095,0.001057527,0.402316734,0.00316239,0.002899428,0.001246554,0.000563726,0.001436522,0.000826165,0.597985794,0.002996319,0.001332751,0.001596901,0.001214981,0.000714006,0.000408001,0.877478828,0.002899428,0.000836815,0.001937995,0.001596901,0.002714231,0.001899206,0.733384073,0.002763152,0.002451106,0.001472112,0.002714231,0.000874867,0.000301182,0,0.011935776
204938521,0.839350841,0.2411648,0.006927742,0.015808993,0.004286441,0.007267236,0.007267236,0.779372873,0.067617647,0.011110489,0.015808993,0.00401336,0.007267236,0.004486534,0.728386374,0.03272226,0.011110489,0.01058197,0.004409893,0.005311138,0.003886269,11.0446688,0.027736873,0.001517173,0.014403414,0.009983525,0.00631307,0.006188983,0.965746543,0.021134016,0.005515885,0.008914864,0.005863703,0.004409893,,0,0.012109453
205670261,0.081758544,0.243988372,0.003275688,0.021849217,,,,0.048196074,0.08838403,0.003571811,,,,,0.064981471,0.056868152,0.005131209,,,,,0.076151134,0.037891642,0.000977394,0.003899286,,,,0.061075329,0.023632049,0.005131209,,,,,0,0.012044198
204760247,0.058121767,0.101904066,0.08315626,,,,,0.917657237,0.096889055,0.062367261,0.085985625,0.074141536,0.071935427,0.089400604,1.080269793,0.092858636,0.058515202,0.082311833,0.062276918,0.074141536,0.074191788,0.135354683,0.089286493,0.074141536,0.081830738,0.085318174,,,4.67209325,0.087269619,0.047583742,0.061014068,0.062367261,0.042973375,0.060674423,0,0.34442983
203610780,14.76572264,0.031276796,0.030912231,0.02847543,0.018203469,0.018964783,0.018522593,14.04370486,0.027980882,,0.020156749,0.026336827,0.015497357,0.024180934,15.69323825,0.026802637,,0.019953148,0.026336827,0.015522002,0.024180934,4.930724091,0.026336827,0.011989582,0.018203469,0.017939637,0.020210516,0.018784902,2.979195519,0.024180934,0.01512468,0.01837899,0.018329863,0.015740925,0.012640029,1,0.01255716
205112883,0.916084258,0.35013666,0.034643012,0.094065367,0.004342596,0.002027241,0.003567233,0.491181841,0.094065367,0.015875053,0.002027241,0.001481973,0.000806621,0.002377025,0.860986326,0.038041883,0.029253095,0.005119535,0.002325515,0.003567233,0.003567233,2.03680129,0.034643013,0.013624478,0.020991758,0.008964114,0.025226685,0.002217483,2.689354013,0.031747735,0.007107522,0.030404585,0.002161502,0.008964114,0.025226685,0,0.012178782
204019947,10.82103958,0.086149187,0.011755063,0.06834155,0.030304952,0.014889932,0.015324043,14.68693823,0.066696897,,0.024612899,0.019219651,0.016691963,0.014889932,6.162623677,0.064636941,0.058108491,0.014428819,0.01237359,0.010081666,0.007435847,10.26670053,0.061325323,0.011755063,0.028940204,0.016680426,0.009987161,0.010673797,11.43865711,0.058108491,,0.028940204,0.018857451,0.004304449,0.010673797,0,0.012428576
205057908,15.84836353,0.838405973,,0.02243163,0.006499949,0.006281675,0.009216683,14.96103795,0.714812625,,0.022374669,0.006278122,0.005978812,0.005978812,16.8475781,0.706889257,,0.02243163,0.006519242,0.006281675,0.005978812,17.7818426,0.500011591,,0.018827806,0.006519242,0.0060554,0.002060697,14.1678043,0.42614358,,0.004328259,0.002470661,,0.003435919,0,0.018742922
204353555,2.949503795,0.518628544,0.166911371,0.107648491,0.061199216,0.023096565,0.010913279,0.982314049,0.034176399,0.002093299,0.001627633,0.00683325,0.002973808,0.003252207,0.58919565,0.033857787,0.002590885,0.002973808,0.003252207,0.002950358,0.00399217,3.106174897,0.012939385,0.002110255,0.006121418,0.002494209,0.002417122,0.002440846,0.420243573,0.011721363,0.002494209,0.003252207,0.002950358,0.000993619,0.001327723,1,0.012495096
202863081,0.04293534,0.152983787,0.023315198,,,,,0.054335906,0.13148978,0.007895005,,,,,0.075516277,0.03418177,0.000957367,,,,,0.04980864,0.028035879,0.016158888,,,,,0.388945752,0.027226277,0.001550255,0.001148129,0.003290422,0.016158888,0.00408433,0,0.012003158
204376704,0.056846162,0.148376325,0.004709932,,,,,0.066898419,0.09736098,0.002904993,,,,,0.07279394,0.06639571,0.002904993,,,,,0.048674535,0.066155434,0.008086472,,,,,0.052854547,0.057144273,0.000995375,,,,,0,0.011917774
205225995,20,0.070656901,,0.046299961,0.008133012,0.003434002,0.004085958,18.82580772,0.061018697,,0.042452352,0.008030744,0.003319672,0.004109614,11.0446688,0.046299961,,0.003434002,0.004109614,0.006517875,0.022163492,13.45444989,0.041859074,,0.008133012,0.003289135,0.005470669,0.006517875,17.7818426,0.037018375,,0.032691209,0.002572197,0.000266237,0.001877043,0,0.012387493
203824391,11.27773617,0.481852683,,0.025166939,0.010254392,0.007870584,0.007530733,11.95020618,0.424826252,,0.023398431,0.01317021,0.0071689,0.005868281,10.67691752,0.416660719,0.106288839,0.009787529,0.0071689,0.00193511,0.005955895,12.60802469,0.33773066,,0.016824575,0.014693956,0.0071689,0.000465475,10.13687781,0.3048573,0.106288839,0.014693956,0.005727852,,0.004983794,0,0.021991579
205149790,0.410356974,0.929037199,0.025902168,0.06817052,0.007253449,0.006662913,0.001967694,0.305090052,0.007575647,0.001024276,0.004830365,0.004515938,0.007253449,0.00397116,1.25437532,0.007201871,0.000542689,0.000634632,0.000998968,0.001514523,0.002020718,0.047202813,0.006314184,0.006246398,,,,,0.087424839,0.006246398,0.002519274,0.000905146,,,,1,0.012529742
204091956,0.59028026,0.647218266,0.008813773,0.084978864,0.049240134,0.017596965,0.008727243,0.101576393,0.012404181,0.011690596,0.00727064,,,,0.225050733,0.011690596,0.009540097,0.008727243,0.006238514,0.008035239,0.01093257,0.186145111,0.011595883,0.010891271,0.007000296,0.007146956,0.00726652,0.003111208,0.270317646,0.011081196,0.008127387,0.009295061,0.005409131,0.006814855,0.00329073,0,0.011830576
204673472,0.194217627,0.561979998,0.000405259,0.103227505,0.001346179,0.004310665,0.001116016,0.07641973,0.14362506,0.005160557,0.001116016,,,,0.090540073,0.05038559,0.007287752,0.001879792,,,,0.10416329,0.023972255,0.001153532,0.004310665,,,,0.081604575,0.00780429,0.001337515,0.001116016,,,,0,0.011853872
203579600,0.710630025,0.18542917,0.044905632,0.00558678,0.000751943,0.00174644,0.001352784,0.748098533,0.118241239,0.012450479,0.00300543,0.000739503,0.000751943,0.000984597,0.675595076,0.094711119,0.044905632,0.002371635,0.000751943,0.000426916,0.000984597,1.267264453,0.044905632,0.005546223,0.040587284,0.00252643,0.001957829,0.000979498,0.787797843,0.029288083,0.005152054,0.00252643,0.000979498,0.000751943,0.000325051,0,0.011879881
204817435,0.591805439,0.263123253,0.015493311,0.007008333,0.014485261,0.001304789,0.000846942,0.550174262,0.246187554,0.203946981,0.01539807,0.002374069,0.000655119,0.001543538,1.038294881,0.203946981,0.006676731,0.011135564,0.002558861,0.01109293,0.014485261,0.649854625,0.027838393,0.002723154,0.002558861,0.003111519,0.002374069,0.000485847,0.719237289,0.023194117,0.002723154,0.001660422,0.003111519,0.001107239,,0,0.012080214
204225046,0.206340349,0.995449591,0.001051969,0.010089644,0.007785325,0.005487107,0.002511844,1.299095853,0.009352645,0.000243326,0.000339589,0.000595368,0.006701299,0.001236677,0.112062631,0.007906302,0.001911747,0.003597495,,,,0.07692572,0.007785325,0.001807586,0.0002385,,,,0.302613935,0.0067013,0.000339589,0.002948664,0.001163131,0.000589572,0.00233438,0,0.012101489
204676375,20,0.016340207,,0.004546824,0.005413207,0.005816602,0.009106422,18.82580772,0.014407028,,0.006336377,0.005816602,0.00573954,0.008981728,17.7818426,0.010742256,,0.006345958,0.005816602,0.00573954,0.007330714,2.735234513,0.010060663,0.005816602,0.005720529,0.006081482,0.00542098,0.005498785,3.161296165,0.007330714,0.005090159,0.006125839,0.006081482,0.00542098,0.005152512,0,0.011976512
204558724,0.635830302,0.930947827,0.054888095,0.064773239,0.003607413,0.008691152,0.002386678,0.211903726,0.011008342,0.001123715,0.000765953,0.001053806,0.005433566,0.005203279,0.088515648,0.008691152,0.007367562,0.005203279,,,,0.199709218,0.007367562,0.001781389,0.000595433,0.001053806,0.005203279,,0.138488011,0.007349017,0.002400355,0.001053806,0.005203279,,,1,0.011847171
202929357,0.09236567,0.198147855,0.001644655,0.002204987,,,,0.109118665,0.18661341,0.001644655,0.002430127,,,,0.124759004,0.087495688,0.001752062,0.003090188,0.002204987,,,0.076350586,0.085468393,0.003276041,,,,,0.098566475,0.045048126,0.001644655,0.000765831,,,,0,0.012222092
203606075,6.703736034,0.193864961,0.038742301,0.008042416,0.004131472,0.001716904,0.001266656,7.70205895,0.17942468,0.05050725,0.013121066,0.004131472,0.002860686,0.001716904,20,0.119372636,,0.073036961,0.114067194,0.040176138,0.013121066,7.057861265,0.114067194,0.023780687,0.008010635,0.004131472,0.00049735,0.001266656,9.366980534,0.073036961,0.068194023,0.012350763,0.008010635,0.002860686,0.002860686,0,0.01188569
202652559,1.823660714,0.200516339,0.012340076,0.17821066,0.003048558,0.030769367,0.008653748,1.477469921,0.05323904,0.005060185,0.003336251,0.030769367,0.003712372,0.011678159,6.703736034,0.0346218,0.002934536,0.005060185,0.01690218,0.01974937,0.003595055,0.08134374,0.032998593,0.001289282,0.00145343,,,,4.699482309,0.023187591,0.019306993,0.01690218,0.01974937,0.005506186,0.005506186,0,0.011958478
204649811,2.644987309,0.340720555,0.014686549,0.034828718,0.023088434,0.031673898,0.028357058,0.440809964,0.034342203,0.003499921,0.023116802,0.01783588,0.008573454,0.004660713,0.293904687,0.030601346,0.004373871,0.01783588,0.005203418,0.001784051,0.001281605,0.330633947,0.028141545,0.002137218,0.01783588,0.008904645,0.001784051,0.001281605,0.378032585,0.024397267,0.003504489,0.020036649,0.011578654,0.001293068,0.000935643,0,0.01229806
204018323,16.33270241,0.085762243,,0.050236341,0.03937142,0.006669838,0.027521259,6.935734412,0.078475905,0.076358036,0.013707351,0.01219117,0.004134373,0.003802632,17.20925021,0.076643352,,0.036307238,0.038655236,0.017473182,0.013707351,15.54112028,0.076358036,,0.046696925,0.038655236,0.005311248,0.027355708,14.68693823,0.056764843,,0.046696925,0.018853694,0.005311248,0.027355708,0,0.012039906
202843085,16.60030694,0.092556392,0.008311816,0.061501462,0.029911234,0.085090316,0.086850475,1.834091588,0.086850475,0.054357724,0.065958586,0.037175052,0.018430433,0.013537608,2.357220249,0.085090317,0.021075537,0.056319859,0.057127457,0.033020777,0.023806757,1.499580185,0.076114133,0.054357724,0.04800279,0.023806757,0.013537608,0.00722076,7.891610835,0.059984917,0.00793756,0.012856625,0.002894916,0.005252992,0.003316366,1,0.013329318
202984824,7.852957718,0.799016554,0.013158611,0.010642549,0.010927192,0.00210791,0.000923941,8.30015347,0.539915608,0.012813945,0.010630259,0.010927192,0.001299346,0.0010758,7.451486455,0.497761478,0.014714721,0.01061432,0.003350321,0.0010758,0.00057186,8.753305371,0.193236926,0.009555618,0.008320539,0.002391341,0.001299346,0.000387798,7.089067966,0.121340679,0.01880698,0.007308796,0.001299346,,0.000332806,0,0.01196765
204815607,0.629444337,0.654801768,0.002288652,0.163884288,0.092941521,0.03869064,0.020713811,0.104899322,0.007410742,0.001415779,0.003496281,,,,0.176571522,0.004251203,0.002597334,0.002616684,0.003496281,0.003056773,,0.055861793,0.003496281,0.000853287,,,,,0.72378292,0.003038071,0.002440654,0.002597334,0.001355012,0.001415779,0.001078108,0,0.013018882
203902287,10.39989167,0.596306408,0.156858436,0.020193193,0.00695441,0.002246732,0.008239321,9.88683909,0.464131305,0.157406269,0.015883041,0.00695441,0.001855959,0.008239321,10.96910574,0.459736963,,0.020193193,0.006338458,0.002420291,0.001371975,9.366980534,0.231659792,0.157406269,0.004341837,0.002707799,0.000111511,0.002841737,11.60423687,0.174549781,,0.019932588,0.003085065,0.001186086,,0,0.013245896
203829123,0.702534037,0.153375124,0.004288444,0.141671114,0.003585801,0.005608137,0.006042227,0.375993557,0.141671114,0.073169878,0.001188398,0.001294573,0.001409842,0.002558426,0.668831135,0.073169878,0.004288444,0.017131129,0.001643324,0.005587461,0.006042227,6.001156503,0.044541175,0.007518736,0.002606062,0.001163183,0.002625999,0.005553711,0.815859533,0.042737146,0.003058312,0.008416087,0.003601619,0.001042114,0.006042227,0,0.011937778
