epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
201698669,0.314737453,0.898265504,0.093957364,0.004450113,0.003172934,0.00248611,,0.104919916,0.006503393,0.00046466,0.001069336,,,,0.439480827,0.003242272,0.000171837,0.00052227,0.000481245,0.000382461,0.003084615,0.095855717,0.003084615,0.000747892,0.003070803,,,,0.071231864,0.003075432,0.000481245,,,,,1,0.008894089
201903779,1.799104173,0.528827364,0.002048483,0.029241067,0.003264625,0.001074187,0.000679962,1.931301223,0.092920202,0.004552309,0.000814184,0.000588451,0.001229342,0.001074187,1.669815772,0.023697971,0.002120992,0.002287048,0.001229342,0.001074187,0.000679962,20,0.019398133,,0.003090768,0.009764404,0.005052869,0.004552309,18.82580772,0.011699379,,0.002755586,0.009764404,0.004552309,0.002786175,0,0.009905919
201940767,0.293720677,0.983292024,0.012991241,0.006089995,0.003411005,0.000140079,,0.066817567,0.00383313,0.000503494,,,,,0.366286984,0.003831717,0.003620967,0.002936575,0.000313457,0.003572117,0.000170966,0.052506628,0.003411005,0.002799566,,,,,0.045994921,0.003021387,0.000661351,,,,,1,0.008603456
201751439,14.82272104,0.165661771,,0.019127521,0.00630421,0.005655212,0.004692523,14.04370486,0.151675687,,0.011796608,0.00630421,0.004836211,0.004135598,15.69323825,0.133026559,,0.019127521,0.00630421,0.004100282,0.004692523,13.34248336,0.125177931,,0.011934431,0.004100282,0.00380764,0.002019069,12.60802469,0.079945207,,0.011934431,0.004100282,,0.002019069,0,0.00862135
201644790,9.707257881,0.037976423,0.019487802,0.008895988,0.005006342,0.004794496,0.002864102,10.26670053,0.035929808,0.010666618,0.008895988,0.004269197,0.003333416,0.002534142,10.82103958,0.031014441,,0.004945677,0.004269197,0.003625614,0.001101627,15.54112028,0.027608007,,0.014397609,0.001572817,0.004269197,0.003625614,9.205633803,0.027084053,0.025146653,0.002815544,0.00228228,0.00057558,0.002498241,0,0.008555275
201427257,14.82272104,0.023542465,,0.013977301,0.006764237,0.007110399,0.012211999,20,0.022283565,,0.019809254,0.007810356,0.006764237,0.003274234,0.244436381,0.017955077,0.003998817,0.006445832,0.002308374,0.001214027,0.001098268,15.69323825,0.017368842,,0.013977301,0.006764237,0.003538103,0.009723091,10.53658403,0.017311463,0.011507692,0.003314438,0.007110399,0.011144055,0.007119047,0,0.00859431
201266727,0.281597491,0.973107281,0.002777057,0.022343205,0.003460883,,,0.051710692,0.003460883,0.002873834,,,,,0.330702145,0.003167138,0.000279596,0.000805073,0.000431897,0.003050911,0.002586799,0.194831256,0.003166756,0.000224314,0.003050911,0.000151385,0.000342711,0.002384898,0.089434026,0.003050911,0.000199865,0.002384898,,,,1,0.008898627
201330992,10.20137616,0.071389643,0.012923774,0.014745492,0.005424599,0.006037424,0.005570927,14.5536205,0.054852587,,0.027235363,0.008348562,0.005424599,0.005167051,15.39192304,0.039536059,,0.023512909,0.008348562,0.008226533,0.005167051,13.80191578,0.035830433,,0.006544617,0.008226533,,0.003745327,11.95020618,0.030362878,,0.008411174,0.008226533,,0.003020918,0,0.008781953
201182911,1.992708779,0.157493847,0.030220233,0.129062693,0.113263334,0.104846572,0.092996282,0.166090453,0.082717556,0.000933058,0.024343346,0.00255874,0.000575722,,0.142374128,0.066594493,0.000941764,0.011142341,0.000568187,,,0.124574825,0.055500357,0.000852545,0.004200448,0.000510416,,,0.110731423,0.043301798,0.001108879,0.001421557,,,,1,0.009981229
201356556,13.80191578,0.823295957,,0.060152662,0.010788298,0.006231641,0.002499633,14.5536205,0.628459976,,0.044350941,0.014848241,0.006231641,0.001547116,13.12404942,0.600617476,,0.060152662,0.006231641,0.001100387,0.003256094,15.39192304,0.249858682,,0.014801379,0.017774549,0.006231641,0.001007794,12.41280103,0.151443282,,0.060152662,0.000664097,,0.003256094,0,0.011163527
201809540,11.19896174,0.580418296,0.105040639,0.025874086,0.004362406,0.00348156,0.000670371,11.86179414,0.299928457,,0.02212198,0.004014765,0.00348156,0.000670371,10.6062866,0.299819909,0.105040639,0.003326255,0.002949005,0.00031715,0.000301151,13.92176057,0.182374467,,0.030110285,0.00385938,0.00203713,0.001600166,14.68693823,0.122641787,,0.102671517,0.002775032,0.002332095,0.00203713,0,0.008592409
201754974,11.52085209,0.461888578,,0.113039893,0.006932628,0.003675063,0.004189438,10.96910574,0.389313143,0.010236943,0.110692621,0.006932628,0.004189438,0.004189438,12.13104396,0.386989219,,0.048440707,0.004451996,0.004633024,0.004189438,10.39989167,0.193889053,0.01887909,0.036067091,0.005321697,0.003675063,0.002631531,12.80948727,0.177814955,,0.048440707,0.005155914,0.002081317,,0,0.01216401
201753254,19.27854202,0.111798865,,0.037005958,0.01937335,0.005530301,0.005135724,14.04370486,0.086314113,,0.019340382,0.005144069,0.003420659,0.003303342,18.18521939,0.081797294,,0.044970287,0.013638803,0.005144069,0.003071123,13.34248336,0.065105041,,0.002830269,0.003071123,0.003303342,0.002849755,14.82272104,0.05990035,,0.044970287,0.011439616,0.003071123,0.003303342,0,0.009268902
201786731,15.54112028,0.042284022,,0.029512032,0.008346686,0.008035732,0.007438617,20,0.038041159,,0.025763659,0.015819487,0.008346686,0.008035732,12.60802469,0.035312872,,0.015819487,0.008035732,0.007438617,0.006835541,8.475664938,0.029512032,0.023610128,0.006322802,0.002822344,0.004714798,0.004055069,14.68693823,0.022995973,,0.015398289,0.008346686,0.005786212,0.005786212,0,0.008581092
201501958,7.970069948,0.626907397,0.010235139,0.135896031,0.009687292,0.000575547,0.000509309,8.431094863,0.220750869,0.01006568,0.050568297,0.003470475,0.000873266,0.000346539,7.55685005,0.178765392,0.01006568,0.015349799,0.001676151,0.000337057,0.000418252,9.205633803,0.0898369,0.006578513,0.016686642,0.003084742,0.000873266,0.000337057,10.67691752,0.07876761,0.006577088,0.016686642,0.003084742,,,0,0.008613743
201681411,0.281350415,0.945163865,0.004206964,0.096134265,0.013945608,,,0.330021431,0.003683313,0.000124948,0.000426989,0.003459076,0.003453386,0.003362452,0.042694099,0.003543977,0.003453386,,,,,0.195044571,0.003425008,0.000123356,0.001142006,0.000205458,0.003149823,,0.953683076,0.003194696,0.000248218,0.00025904,0.00010525,0.000141631,0.000184352,1,0.00859832
201585232,11.95020618,0.074699755,,0.009376841,0.00509743,0.004481092,0.006125594,11.35762667,0.059496109,,0.009376841,0.004134632,0.006125594,0.005482346,12.60802469,0.058956574,,0.005152415,0.004635918,0.003712399,0.006125594,13.34248336,0.028178469,,0.008539089,0.004989537,0.003712399,0.002070866,10.74849545,0.026854285,0.015676743,0.004989537,0.003712399,,0.005482346,0,0.008575834
201423623,20,0.124516626,,0.00914826,0.015742045,0.011972216,0.009543388,18.82580772,0.072877967,,0.008923212,0.015147567,0.009543388,0.015825884,14.82272104,0.057787036,,0.015147567,0.008698416,0.019209994,0.019209994,14.04370486,0.045026397,,0.015147567,0.008698416,0.019209994,0.008297891,15.69323825,0.038830909,,0.004980746,0.008519312,0.007489568,0.019209994,0,0.008575783
201257260,9.591117994,0.537630008,0.028970668,0.01447393,0.004289111,0.001009488,0.001707485,9.101122264,0.29937158,0.037380878,0.008509981,0.004077612,0.000889965,0.001707485,10.13687781,0.286037913,,0.010709674,0.002803599,0.000897471,0.000852718,11.77468071,0.100098131,,0.023539287,0.008763829,0.000897471,0.000304062,8.090728079,0.062710888,0.037380878,0.004213793,0.000874867,0.000304062,0.001707485,0,0.008612955
201593658,20,0.068972772,,0.023567527,0.011515926,0.01550677,0.004231956,12.13104396,0.054991396,,0.01550677,0.00743005,0.004094273,0.004808967,12.80948727,0.043853613,,0.014712644,0.010926764,0.003192309,0.003778499,14.1678043,0.035534095,,0.005003704,0.01545323,0.003622894,0.003778499,11.52085209,0.032966266,,0.01550677,0.003196331,0.000177888,0.005078328,0,0.009774511
201892629,20,0.115310852,,0.03077219,0.021075607,0.011577705,0.007648636,16.00658621,0.06762517,,0.031720732,0.009959352,0.007648636,0.006730421,18.82580772,0.055573461,,0.031720732,0.021075607,0.006198959,0.007648636,17.02649374,0.046681948,,0.031720732,0.009387328,0.004250199,0.006730421,15.10196055,0.042966139,,0.021075607,,0.006013641,0.006129068,0,0.008589286
201180520,12.70795757,0.686870454,,0.147173975,0.00502356,0.001055818,0.000470513,12.03994607,0.503567558,,0.052243369,0.002991537,0.000595672,0.000300049,13.45444989,0.44894511,,0.048731447,0.005739036,0.001055818,0.000124187,14.1678043,0.164985788,,0.048731447,0.006426437,0.00100429,5.15E-05,11.43865711,0.14290783,,0.009643642,0.000686818,,0.000750595,0,0.008574082
201430034,2.008730883,0.077180638,0.011338262,0.011918761,0.002972725,0.004200452,0.002375814,14.68693823,0.063794945,,0.011704889,0.013310192,0.005899899,0.022653812,13.92176057,0.049982889,,0.011704889,0.011338262,0.00649953,0.022653812,15.54112028,0.049136319,,0.010206122,0.006682969,0.011338262,0.00649953,16.50079498,0.027032316,,0.010206122,0.005928355,0.011338262,0.005042327,0,0.008619658
201129544,15.69323825,0.613395798,,0.062158559,0.009128348,0.005764951,0.003454709,16.67238347,0.509330219,,0.048457211,0.008140539,0.005692994,0.003454709,14.82272104,0.494507092,,0.048457211,0.008140539,0.003110587,0.001507913,17.58679124,0.298465989,,0.027008678,0.007631223,0.003743054,0.00035373,14.04370486,0.217676476,,0.006877079,0.003650026,,0.001413298,0,0.008961948
201546971,14.5536205,0.069074728,,0.009970191,0.013007399,0.030653407,0.030653407,13.80191578,0.04517278,,0.009936688,0.002916233,0.030653407,0.011011366,18.60732198,0.04159128,,0.037020588,0.012079533,0.004842611,0.013234414,20,0.040054987,,0.011101919,0.001854104,0.013007399,0.002622463,15.39192304,0.039799624,,0.018756968,0.013007399,0.001976593,0.027223573,0,0.008555578
201583400,19.27854202,0.062558754,,0.039447622,0.021880246,0.02046805,0.013781557,18.18521939,0.044524394,,0.039447622,0.016563748,0.02012921,0.013781557,12.41280103,0.043648325,,0.021720759,0.00244752,0.009674045,0.009367458,15.24556319,0.033380415,,0.021880246,0.02012921,0.007135496,0.007506192,0.24477224,0.029221186,0.004198,0.006654984,0.00286036,0.001739736,0.001993208,0,0.008780107
201561005,12.41280103,0.2688539,,0.023915895,0.001806083,0.00066758,0.000414469,13.12404942,0.183894722,,0.012479219,0.001803287,0.000925835,0.000408139,11.77468071,0.172792723,,0.007621235,0.001254068,0.000408139,0.000414469,20,0.04746184,,0.037246133,0.009116569,0.005403529,0.000925835,15.84836353,0.045874557,,0.008575385,0.005403529,0.000925835,0.000925835,0,0.008695397
201473612,1.371416122,0.477264693,0.202335812,0.188569312,0.071993683,0.016770901,0.003468138,0.457149456,0.122055774,0.004165127,0.003612014,0.003468138,0.001496792,0.001262985,0.274294833,0.060958685,0.004284903,0.001496792,0.001262985,0.000951584,0.00103628,0.195950406,0.017129408,0.005879126,0.001262985,0.000903416,0.000952031,0.000596356,1.292810741,0.005157449,0.002386784,0.003199099,0.00143679,0.004445186,0.00200028,1,0.008862534
201833284,20,0.112626428,,0.034770727,0.010362317,0.003402094,0.004594947,18.82580772,0.045512423,,0.034770727,0.003357259,0.003072655,0.004610709,15.69323825,0.03373577,,0.012051963,0.003402094,0.002339582,0.008062258,11.0446688,0.02681773,,0.003402094,0.004610709,0.008062258,0.00607494,13.01749271,0.026236097,,0.004241894,0.002339582,0.0079439,0.0079439,0,0.008573596
201493012,14.1678043,0.327093523,,0.007095039,0.003111608,0.002725494,0.002221592,13.45444989,0.250979475,,0.003513077,0.001174398,0.002725494,0.002221592,14.96103795,0.239449593,,0.005552747,0.003111608,0.001462133,0.002221592,12.80948727,0.118521865,,0.002210324,0.001174398,0.000480976,0.000445038,18.3938494,0.086783187,,0.026787296,0.002414426,0.00180072,0.000405455,0,0.00862418
201670373,10.33286691,0.565325191,0.199029318,0.00574374,0.002601482,0.001310462,0.001260432,10.8945696,0.372653949,0.191383543,0.002447825,0.004268865,0.001637811,0.001260791,9.826244946,0.364137392,0.191383543,0.00574374,0.001637811,0.001260791,0.001096453,18.60732198,0.164424474,,0.041695045,0.002629061,0.00574374,0.00429943,17.58679124,0.12236229,,0.028794457,0.002258291,0.00429943,0.001264126,0,0.008708118
201587445,14.68693823,0.770329625,,0.01989042,0.009521485,0.00574012,0.001489825,13.92176057,0.562490586,,0.01989042,0.008714726,0.002325221,0.000980439,15.54112028,0.546747455,,0.022795842,0.009521485,0.005881133,0.001489825,13.232365,0.180226916,,0.01285004,0.005881133,0.000449235,0.000954279,16.50079498,0.166782823,,0.024396116,0.01285004,0.00574012,,0,0.008567101
201375034,17.20925021,0.22382309,,0.015989115,0.020116875,0.007924952,0.00540668,18.18521939,0.170074854,,0.021998993,0.020116875,0.009438552,0.00540668,16.33270241,0.166397096,,0.010876956,0.009438552,0.005387183,0.003990316,19.27854202,0.076135493,,0.021998993,0.020116875,0.009438552,0.005387183,15.54112028,0.066878164,,0.00851947,0.007838915,,0.003990316,0,0.008680635
201691034,18.18521939,0.110153018,,0.060688338,0.009391732,0.007976296,0.004159525,19.27854202,0.094530727,,0.060688338,0.003973877,0.009391732,0.007791302,17.20925021,0.091725139,,0.014777389,0.009391732,0.007791302,0.002394023,10.26670053,0.060688338,,0.009391732,0.002379924,0.003885304,0.008443772,10.82103958,0.042679418,,0.009253324,0.002254002,0.002970196,0.003885304,0,0.008547285
201534061,16.00658621,0.260896012,,0.133482638,0.054928896,0.111396081,0.045384531,12.03994607,0.241263774,,0.087174305,0.059251758,0.044658633,0.043086081,17.02649374,0.202222532,,0.052754108,0.044626852,0.051357836,0.059251758,15.10196055,0.174476722,,0.087174305,0.045682931,0.059251758,0.044658633,12.70795757,0.160076143,,0.087174305,0.01961543,0.011402002,0.044658633,0,0.187144079
201646800,20,0.317584983,,0.013017222,0.010026757,0.00415419,0.003132394,18.82580772,0.179400853,,0.003229136,0.007419095,0.00415419,0.00130832,12.60802469,0.078636328,,0.007913807,0.001631111,0.002974148,0.002915127,11.95020618,0.052085712,,0.002318711,0.001631111,0.001469996,0.003004447,17.7818426,0.045712293,,0.003229136,0.002311875,0.001631111,0.001110682,0,0.008961131
201488452,0.59028026,0.575274419,0.000384658,0.0978759,0.036460285,0.007296796,0.002120179,0.419583705,0.00498969,0.000749626,0.001532444,0.000871037,0.002792072,0.002792072,0.624783903,0.004934006,0.001393429,0.00097124,0.000813181,0.002628895,0.000613786,0.073826328,0.002984793,0.000577047,0.000270902,,,,0.094857585,0.002792072,0.002628895,0.002025892,,,,0,0.008675538
201193666,0.432963229,0.717227237,0.026574328,0.067515375,0.003938505,0.028335152,0.052274197,0.047111271,0.041090999,0.00240971,,,,,0.060215151,0.022336921,0.006067989,,,,,0.083421863,0.011558863,0.004037092,,,,,0.267209078,0.00665737,0.002960494,0.006067989,0.000564172,0.002377695,0.00177232,1,0.009351645
201460186,20,0.136600996,,0.023576399,0.0055975,0.00714887,0.002102625,18.82580772,0.039811008,,0.009814463,0.002470165,0.002363402,0.002277724,15.84836353,0.029915501,,0.004776717,0.002470165,0.001038676,0.006887631,11.35762667,0.023576399,,0.002470165,0.002277724,0.002128884,0.003447315,0.24604941,0.020302054,0.011040057,0.004792122,0.002525492,0.001933542,0.00132533,0,0.008707425
201458798,0.619373175,0.645696127,0.014939013,0.171445273,0.059821207,0.006268946,0.008668246,0.047644667,0.01123766,0.003054016,,,,,0.044242149,0.010166711,0.004212967,,,,,0.05161414,0.009420887,0.00347888,,,,,0.056307131,0.008668246,0.00347888,,,,,1,0.008734032
201933752,20,0.082424858,,0.038309226,0.027327949,0.018557807,0.011449155,17.02649374,0.079636705,,0.044342486,0.027327949,0.011937681,0.011175224,17.98126902,0.058067943,,0.025686163,0.027327949,0.011937681,0.011175224,16.168,0.052657756,,0.025686163,0.018557807,0.006525709,0.004368952,11.60423687,0.041778037,,0.013600903,0.006525709,0.003473876,0.004662024,0,0.009819056
201715393,0.521200448,0.487885382,0.046637871,0.000798239,0.001819586,0.000282016,0.001584717,0.550174262,0.049729442,0.001467652,0.00044475,0.000210971,0.000282016,0.00145169,0.646709108,0.033932633,0.001173155,0.001109874,0.00023821,0.001819586,0.000120546,0.57919184,0.010807758,0.001173155,0.00044475,0.000210971,0.000217638,0.000120546,0.611907488,0.007248057,0.000562106,0.000448569,0.000166753,0.000217638,0.000120546,0,0.008631386
201253025,6.776912013,0.16985908,0.002663895,0.124522628,0.117516895,0.107526467,0.097481981,0.565504505,0.085950051,0.001551887,0.032181669,0.006053454,0.000636595,0.000636595,0.484648914,0.073348943,0.002306775,0.01832819,0.001510193,0.000636595,0.000602592,0.424022377,0.062870728,0.003357407,0.009174124,0.000494061,0.000513881,0.000714865,0.376965993,0.051583758,0.003357407,0.00377495,0.000494061,0.000582651,0.00068897,1,0.008868718
201438515,17.7818426,0.035877017,,0.008058536,0.03416688,0.013781704,0.005558465,12.80948727,0.034499952,,0.025859233,0.013781704,0.00638404,0.004739527,5.544581619,0.03416688,0.019550796,0.00172471,0.005275622,0.00391229,0.003450324,18.82580772,0.028238949,,0.004564204,0.010854141,0.013781704,0.001709246,16.8475781,0.027633234,,0.008373798,0.002997302,0.001371549,0.001542684,0,0.008520854
201715262,1.05399389,0.512219897,0.00862876,0.229509277,0.137707087,0.06435361,0.023340972,0.175681521,0.007366231,0.00619642,0.000852256,0.001671232,0.001542964,,0.198891668,0.006563006,0.005131188,0.001805222,0.001671232,0.000847819,0.00020869,0.659748859,0.006310849,0.005383166,0.00619642,0.004941933,0.005738205,0.004871596,0.4583256,0.006121736,0.00527783,0.002199998,0.004871596,0.001805222,0.000607199,0,0.009675366
201725399,2.161996295,0.347345156,0.173463215,0.147976578,0.0722437,0.03398561,0.011601465,0.720530204,0.07490201,0.006143207,0.005099866,0.010806459,0.009960809,0.005336128,0.432486434,0.049326866,0.005548205,0.009960809,0.005336128,0.001050443,0.001064177,0.308851397,0.020221262,0.005883858,0.007608808,0.001050443,0.001337563,0.002650691,0.199858586,0.009960809,0.005099866,0.00078553,0.001209608,0.001584662,0.001507159,1,0.010835224
201748885,9.948185186,0.041781309,0.020428225,0.00986758,0.011988343,0.010967695,0.004005458,8.612248102,0.035875398,0.012199418,0.00986758,0.010967695,0.00276761,0.004005458,6.788893505,0.024494694,0.018793049,0.006908308,0.00276761,0.004005458,0.004328648,9.422027015,0.023755509,0.012199418,0.00986758,0.006908308,0.003434991,0.004005458,11.86179414,0.020695976,,0.005473756,0.001531207,0.003736064,0.003736064,0,0.008703677
201576812,6.092371644,0.141031222,0.00287278,0.067927789,0.015498302,0.035745513,0.013637778,2.841896868,0.067927789,0.055219196,0.035745513,0.030117967,0.027729921,0.026043397,0.477290807,0.027661835,0.00132301,0.020690398,0.013422956,0.007809719,0.003164418,0.318167506,0.023354594,0.01559711,0.013422956,0.004061884,0.00142459,0.00082809,6.760268305,0.023258524,0.00287278,0.005886688,0.0037941,0.015498302,0.001681451,0,0.009737979
201814774,1.236955657,0.692252063,0.000238014,0.0030605,0.000302697,0.002970684,0.000242299,1.170150036,0.115892187,0.000671057,0.000298677,0.000251028,0.000133839,0.000242299,0.885719591,0.068257461,0.001173581,0.000302697,0.000133839,0.003256242,0.000360385,1.312925472,0.016410013,0.000244693,0.000626633,0.000133768,0.000766083,9.79E-05,20,0.003677825,,0.00057807,0.000660872,0.000164452,0.001173212,0,0.008653565
201511174,11.95020618,0.776544951,,0.01855036,0.023733935,0.003754362,0.001408027,11.35762667,0.50743588,,0.012584692,0.009262928,0.003263261,0.0011771,12.60802469,0.49585104,,0.01855036,0.004738127,0.004836424,0.000536873,14.96103795,0.175286182,,0.022823862,0.005451914,0.004836424,0.00421459,15.84836353,0.120777525,,0.022823862,0.002540629,0.004638232,0.004836424,0,0.009247211
201855304,14.42270132,0.868789665,,0.011567551,0.014920952,0.002855868,0.000336714,15.24556319,0.641575068,,0.011474958,0.003799781,0.003511901,0.00047616,13.68411675,0.60791572,,0.009307216,0.003799781,0.00047616,0.000502152,16.168,0.219199383,,0.01167364,0.005755715,0.003511901,0.000224022,13.01749271,0.208776118,,0.007225408,0.001251667,,0.000502152,0,0.008614284
201937413,19.51317428,0.05159339,,0.013293602,0.007807267,0.004567748,0.000949823,18.3938494,0.035583167,,0.010785847,0.004740463,0.002568213,0.000949823,13.01749271,0.02856366,,0.004740463,0.000596892,0.001729374,0.003129163,13.80191578,0.014849432,,0.004018007,0.002568213,0.001458322,0.001729374,10.82103958,0.013293602,,0.002648205,0.000233582,0.001729374,0.003368696,0,0.008702037
201484494,18.60732198,0.056000074,,0.01031485,0.006572282,0.007042171,0.005537636,17.58679124,0.046787917,,0.010291944,0.006572282,0.007042171,0.002351578,19.75358815,0.046163612,,0.015734061,0.007340973,0.00644156,0.001478778,16.67238347,0.033068193,,0.010215466,0.004087858,0.001478778,0.00287815,12.03994607,0.029200793,,,,0.00287815,0.003485648,0,0.008666245
201843069,1.096960711,0.173460307,0.005818522,0.150535723,0.135831657,0.10298232,0.073801185,0.091396846,0.043387645,0.002291716,0.003338101,,,,0.078338983,0.024748655,0.014477256,0.002658313,,,,0.365535397,0.021058478,0.002953405,0.002291716,0.014363899,0.012100662,0.011892034,0.219354544,0.017176846,0.002202788,0.012100662,0.011892034,0.004789179,0.002658313,1,0.008824978
201673708,13.12404942,0.576536228,,0.008954956,0.004376254,0.003094495,0.002692533,12.41280103,0.396222571,,0.003266937,0.004239005,0.002692533,0.001391497,13.92176057,0.349534294,,0.010727044,0.005834831,0.002371379,0.002692533,11.77468071,0.093982007,,0.005041352,0.002371379,0.001558544,0.001391497,14.68693823,0.086035769,,0.02912451,0.005834831,0.002371379,,0,0.008578308
201700247,11.0446688,0.65457752,0.032642338,0.113098305,0.019015519,0.009595948,0.002031197,10.46779162,0.387852167,0.032642338,0.061145634,0.009595948,0.00359451,0.002031197,11.68883748,0.355684211,,0.061145634,0.019015519,0.009595948,0.002031197,13.56831151,0.155793636,,0.021512078,0.018829756,0.009595948,0.008919381,12.91265237,0.097908404,,0.021162069,0.018829756,0.009595948,0.000957445,0,0.009511331
201146397,11.19896174,0.696467507,0.025580787,0.09462434,0.006057514,0.006239385,0.002467019,11.86179414,0.411698632,,0.03168712,0.003539561,0.006057514,0.002500843,10.6062866,0.395236971,0.025580787,0.03168712,0.006057514,0.002500843,0.000859888,12.50965125,0.084642753,,0.01837415,0.004830035,0.005808075,0.001680806,9.312573514,0.081773964,0.025580787,0.007213193,0.005198636,,0.001323068,0,0.008628166
201683910,20,0.095028507,,0.030457928,0.009857127,0.004055621,0.004055621,16.67238347,0.08284064,,0.015338464,0.009857127,0.004055621,0.004073908,15.84836353,0.066903226,,0.011957249,0.009763829,0.004055621,0.004073908,17.58679124,0.064768471,,0.011400831,0.009857127,0.004055621,0.003159449,11.95020618,0.046910577,,0.008479267,0.0021951,0.003656085,0.004965349,0,0.008891838
201664689,12.70795757,0.827446203,,0.029985354,0.015530392,0.004012348,0.000537974,12.03994607,0.516189669,,0.024437385,0.005256712,0.000864614,0.000429936,13.45444989,0.493760245,,0.02516091,0.005256712,0.002073698,0.000486636,16.50079498,0.136158804,,0.057700822,0.003743112,0.002069049,0.002073698,14.1678043,0.121172567,,0.028212682,0.003743112,0.002073698,0.000483548,0,0.00863125
201417392,18.3938494,0.180549978,,0.023739822,0.015539445,0.031372439,0.022353463,17.39597255,0.129201499,,0.023739822,0.014772298,0.031372439,0.018714015,19.51317428,0.117367288,,0.016674653,0.022957316,0.014772298,0.022353463,14.1678043,0.102220349,,0.024599937,0.012356458,0.012342367,0.035344236,14.96103795,0.065060664,,0.024599937,0.014772298,0.002632571,0.021691177,0,0.011819986
201193506,0.117792896,0.980899794,0.011756582,0.004259052,0.001359982,,,3.0015047,0.004024267,0.000158076,8.95E-05,0.000208416,0.00026144,0.000324464,0.084025192,0.003488315,0.000793548,0.001359982,,,,0.079563566,0.003080573,0.000900595,0.000360731,,,,0.048249739,0.002933173,0.00047594,,,,,0,0.009108304
201910513,13.12404942,0.174455473,,0.003949442,0.002095693,0.000926405,0.000892805,17.02649374,0.138882513,,0.015192658,0.002297478,0.00119826,0.00075397,12.41280103,0.104849311,,0.003875578,0.00119826,0.000520488,0.000892805,13.92176057,0.102340895,,0.003949442,0.002095693,0.00119826,0.00031734,17.98126902,0.099844241,,0.015192658,0.000427499,0.002095693,0.00119826,0,0.009995559
201731218,13.92176057,0.721365785,,0.266199244,0.003439657,0.002785316,0.001866823,14.68693823,0.547773632,,0.111611156,0.003439657,0.00178456,0.001866823,13.232365,0.527144292,,0.111611156,0.002707056,0.00178456,0.001866823,15.54112028,0.200521897,,0.022920517,0.003933996,0.001609204,0.001372877,12.50965125,0.139639394,,0.003933996,0.001609204,,0.001339318,0,0.01100188
201184068,1.588080812,0.184683038,0.090209763,0.15576934,0.134685294,0.109519975,0.088589631,0.13238186,0.067977586,0.00528423,0.005080125,0.000645307,,,0.113466371,0.046723706,0.020691174,0.001115015,0.000447051,,,0.099286733,0.030188515,0.016474819,0.000784915,,,,0.529462093,0.024736428,0.00541083,0.00528423,0.016474819,0.013208785,0.006653272,1,0.01045677
201582850,14.96103795,0.097776801,,0.009295739,0.004888526,0.003971875,0.001663241,17.39597255,0.094028684,,0.016843507,0.006031196,0.004558105,0.002442352,16.50079498,0.090291738,,0.012097936,0.005834445,0.003258992,0.001654652,18.3938494,0.087246949,,0.019139141,0.006031196,0.002323837,,14.1678043,0.083866996,,0.004554803,,,0.001373196,0,0.008555632
201707257,13.80191578,0.748294742,,0.034287556,0.016965412,0.006912419,0.009685743,14.5536205,0.555499242,,0.031795188,0.008195529,0.007007838,0.00952261,13.12404942,0.510928124,,0.019550127,0.009269919,0.001621826,0.00952261,15.39192304,0.214057689,,0.051844903,0.012687945,0.00791003,0.001403416,11.12128014,0.187857852,0.177406206,0.016536321,0.00791003,0.001617667,0.00684328,0,0.012918001
201571675,20,0.045872252,,0.024671477,0.016970176,0.016965325,0.019936919,14.68693823,0.041179323,,0.035476183,0.016965325,0.019936919,0.013160663,8.050104822,0.035476183,0.025388248,0.016965325,0.008944387,0.010355197,0.010355197,18.82580772,0.032333118,,0.023375363,0.020895203,0.016965325,0.01480083,13.92176057,0.02543641,,,0.016965325,0.01480083,0.011980303,0,0.010004775
201251164,11.43865711,0.62747444,,0.01254996,0.002902314,0.000960336,0.001077115,12.13104396,0.431381327,,0.01254996,0.009805114,0.001127942,0.000813186,10.82103958,0.412036946,0.004509997,0.007919891,0.00114159,0.000245772,0.000813186,12.80948727,0.188498098,,0.017480414,0.011023946,0.001107514,0.000202676,14.82272104,0.124288888,,0.042913347,0.011023946,0.001107514,0.001083269,0,0.008935887
201630905,19.75358815,0.147648287,,0.016991032,0.026041494,0.012348875,0.005869002,18.60732198,0.120572911,,0.027867532,0.012348875,0.002661427,0.005869002,17.58679124,0.062348243,,0.029611388,0.012348875,0.002661427,0.004859094,8.215095631,0.029611388,0.027613343,0.002651421,0.002146245,0.004043989,0.003135036,7.315488665,0.018422371,0.018216421,0.000744122,0.001848773,0.003510603,0.003513619,0,0.009685617
