epic_number,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p
205975008.0,32.25747555243197,10.393731845086261,-0.005045705062403074,4.228158985531831,0.32725569326873494,0.18557705026794738,5.529440559870864,4.11374999111243,0.4043908830027805,0.0011247858953058866
206357626.0,705.4185837854748,48.36889137774825,-0.12106839917338835,121.14904547885261,-0.20300424570605102,-0.2467881192348314,159.08862440957455,119.97984931817648,0.20124121072784895,0.001497504783868971
206084294.0,44.55083782414704,10.847311275659646,0.0015329201606116558,6.904239906100691,0.160882580529087,-0.07099770348946542,8.840997375082225,6.466303264755049,0.20958383030371486,0.0018263950522440868
206289726.0,165.4076148545064,28.84646855955621,0.008587864234934663,17.037869721818364,1.0808653508925161,-0.3276824591129503,21.68085873558448,16.08420135465256,0.23084740488400918,0.0017575583781955224
206364070.0,199.5439370313543,35.888317799463415,0.006041254728196974,22.96685434729335,0.39840754042976645,-0.09071272342820307,29.25987204480043,21.684233994253933,,
205965632.0,39.550707876335764,13.114302001255783,-0.002561414907670551,4.79497557415589,0.8275946051116709,0.2751796468292678,6.039392969491473,4.500537049232897,0.5869045297968448,0.0028449395541038413
205904010.0,2335.1725212736055,147.99229556216875,-0.06302819971134303,175.24172220226862,6.16148475197434,0.6381744015894277,223.40225431055296,158.7397657127426,0.24173972215325945,0.0023901066467917446
206134785.0,86.6581161754948,20.0627444286496,-0.003297387421247339,10.881703396523632,1.0167699937495387,0.4316531631843892,13.386123249070806,9.936043314859885,,
206483262.0,62.67748044364089,11.257968445345613,0.0017593066950525099,4.3628259306584445,5.288792221589377,-0.48048816070326106,5.519481428386825,4.088157074512339,0.5895056757123576,0.005962716697971915
205985930.0,1324.7708761263639,139.9521770841349,0.03564867734659136,268.53498058033244,-0.5645151361761003,0.5581917194389001,373.67545096285176,241.85101969627948,0.11661288806144698,0.001325571114273808
206357916.0,80.982477967259,16.973136694048684,-0.001908410481073193,7.63061420266335,1.894343500517813,-0.08442366103925077,9.504567340701215,7.06433970365458,,
206331788.0,1476.4504333925433,149.3472660733992,-0.047547758582416,212.85346829887476,0.17534805819074517,0.01107306586842901,266.0968767325394,196.99965880056538,0.21818422067214877,0.003417856255831632
206152419.0,81.290737097901,22.421220921087652,-0.004220298002808924,10.929499403472727,-0.02228980134614522,0.19510851994186848,15.045315036240936,11.159916293611087,0.4543687433211273,0.0026226827677051363
206313277.0,437.2452035986935,61.757093579776125,0.08163638336234262,50.370755857495865,1.4502535740727591,-0.44158681843862724,65.00218432056135,48.60493974771027,0.36201942247806645,0.006028109673314884
206093574.0,33.05944138957739,11.850447189280011,-0.001001032348563173,4.339445066674685,0.2742732412917257,0.17241699316296275,5.83542104041544,4.3089339064154215,0.48089273780364794,0.0023978707979356835
206233466.0,148.79891706074704,33.891851616505875,-0.023105941236404748,17.36770986099212,0.5799933276929505,-0.4104474682313469,23.572338778467383,17.237782737501956,0.412562381332313,0.002787111015973227
206160501.0,594.2174837011553,69.29006942836912,0.03545042078088859,32.54948027028247,19.79097589002907,-1.5552286841650491,37.78919855947606,27.901715865321343,0.3962268350762408,0.003732249112581961
206110903.0,70.19085496626212,14.34088112777135,0.001377701003371795,7.726039082731841,0.8540003490884032,0.02565860454385614,9.555328622263914,7.092798564709523,0.479697804062609,0.0033934681537274407
206464365.0,3935.2504619052634,633.2139545775942,-0.3221569310828784,562.5891568237568,0.11250493499588066,0.2534683736872184,743.7409783178009,550.6099865384501,0.24017851764935216,0.0022059243761657884
206252099.0,140.52866883824026,21.865623532847103,0.0051310209080379626,15.684763013945018,0.6003902444279858,-0.11573383982667011,19.748071517107746,14.558546913494892,0.21730217541527896,0.0037586685461918697
206111519.0,741.9009365196398,44.445064182821554,-0.034343949247490985,132.6558019186148,-1.020411778750639,-0.1625405645572772,225.6415904823516,170.1116063407719,0.06581328494709637,0.0004065100857675149
206171223.0,72.18489365775076,19.322215248251627,0.012624587077274438,7.15713712578337,0.7531628649074777,0.15051095524118124,9.364990390025923,6.9078648104547815,0.4682082251351233,0.009299479463305619
206101111.0,302.5042047852294,17.509647183868292,0.0030508428013988303,8.964025515516447,255.66930618278423,-8.37036502516922,9.795132091620417,7.297892877531517,0.40108132251091877,0.003105171560112452
206198659.0,44.213427043085176,17.714348090364947,0.00276810363561409,6.262756531228391,0.1355022790984428,0.10428433338915434,8.470550074499897,6.26174003114465,0.4612688950411155,0.0034202766297781453
206457701.0,24.74804673344505,6.038908307738183,0.00014826137217149147,2.3410717531268403,1.539683166834176,-0.08437842392344648,2.927282560534195,2.1644637686365193,0.3508123595523019,0.005303009266997306
206004117.0,796.2162130891229,74.88546766370129,0.02457071706555743,120.49423336052944,0.32549090313991513,0.4153688624721193,158.13360605129856,117.2304876955576,,
206216043.0,34.831422922412,9.499588522988706,2.0321671266197823e-05,4.048524816707526,0.6333129823199872,0.2820213515562575,5.299845329351683,3.904171420915077,0.4732061296572647,0.005665243249341894
205930773.0,30.284043396275592,10.22325682134862,0.0014707752181921802,3.8176875044310723,0.6694289599624588,0.24010812664200118,4.7623326511161395,3.5344697122626334,,
206495647.0,66.05110367635825,16.145375913344864,-0.0012668739063854135,6.064531133231054,1.3230097018823699,0.15896924906866658,7.495984013514317,5.561418571299904,0.5824054669299119,0.007129138531618211
206302767.0,154.88425680756336,38.93849599460606,-0.013705647111497153,24.42837701957533,-0.27361456458640143,-0.14810309549909442,34.23677558146301,24.978014967270077,0.37212293871622837,0.00044186661684618255
206217386.0,53.65502029254867,14.987752417992617,-0.002409749071302579,6.345401390637119,0.4129342207331783,0.08284234659673696,8.403657643620704,6.200362420305257,,
206208760.0,121.54831910765643,24.371245716112455,0.005749146942375879,14.641605666023278,0.0013697164927526373,-0.07616376752118577,20.66515240674198,15.335097716295442,0.22773286658122815,0.003111641590391264
206198986.0,199.69182327890303,52.1188003208721,-0.005012799767335762,25.142274835800343,0.595461783509827,0.330930270882951,32.0794275784865,23.72976240702623,0.5127881880461764,0.0002930739145396862
206037600.0,399.5214702564408,47.53665096573533,-0.020127812545762864,28.352995449402307,16.632464567633935,-1.989466778355816,31.1542572160688,23.059903791671832,,
206125880.0,6372.409182092175,139.98462268508968,0.6320963800160738,1309.967638604727,-0.47060111218328515,-0.2557761006343368,1778.4005851096008,1291.6049426285742,0.07444555797494351,0.0020981883653326326
206500632.0,100.87267587376118,15.359022889283501,0.005465539714854331,11.473592429583967,0.41924879577068364,-0.45339226964514784,14.53308423334147,10.577479325963193,0.2160986168849749,0.0006046634316907745
206363004.0,376.9818043089617,29.57922043122744,-0.0062395476383816815,78.45131086059442,-0.4729565244829179,0.020355640850528857,106.1076555844702,76.28752346168544,0.13188656138899862,0.0004386151862548834
206093607.0,294.9379420073092,25.044336510698486,-0.008898255767045482,13.010493952283579,49.98316045841054,-3.129192778669059,14.869212860849075,11.021562575135674,0.4584866017223007,0.005785128022035132
206199600.0,833.3979119031574,54.812149781025894,-0.04498850920509174,146.40200978408137,-0.18268083569285487,-0.09388590997750912,206.92481645813677,153.77558890505804,0.18920548761761796,0.0023449720483897543
206552646.0,982.6352437173191,100.32947012816436,0.07150909432751822,70.54564092392172,4.7017330316452695,-0.6763121055278775,88.13557694843621,64.65665552234921,0.39336206573184246,0.0011018608474626162
206314688.0,103.3754346743699,17.479066781358725,0.003546282380317525,7.713494421617138,3.451379177403062,-0.332610962877569,10.011901819744708,7.422605504635921,0.4919419892004986,0.002828645317799168
206420211.0,859.110636540514,47.72934676600156,-0.01786328357913848,29.14326408128509,163.09223575622843,-6.600611979799293,33.72201769519597,24.999135706150923,,
206177519.0,29.699246937376756,9.66835719552002,0.00425330393288082,4.193170304725445,0.05518743142154037,0.1383022518106296,5.575253236369235,4.098057773949225,0.34522638473657363,0.0003521211205097523
206142534.0,37.532200630714215,11.237315632281046,0.005062154895986351,4.594422501627723,0.4260507263129316,0.07417683311382467,5.992824454653146,4.455093856542783,0.2941278178977516,0.0019253612296392638
206124977.0,6259.302476890385,74.26586087556905,-0.048443982957880494,172.52576230074672,892.4062982295692,-27.337086264663093,72.60870651720325,53.72120323080365,,
206291186.0,30.409731763415948,10.293813045602743,0.003033683330092331,3.6823955484387247,0.7993512485082417,0.24821579299116225,4.687272998517074,3.4721930152093807,0.5897973809835607,0.009566599895295598
206218229.0,6737.9180716006085,955.1808162225407,0.048824066929270486,1126.1787318518902,-0.25815018731249806,0.036018622077779824,1584.8620856348425,1174.1567523752158,0.30164346369088973,0.001949032199541871
206217228.0,51.918645754419686,16.40209950161894,-0.0028416498584321534,6.247002769223796,0.38112131520618275,0.2011096983007126,8.408541323377221,6.266194047589926,0.6381890274814708,0.00548380362988554
206106803.0,47.41566086428429,15.550228005844474,-0.0010655777785919444,6.570893853094419,0.09305018860637482,0.1880363794097979,9.005143733522345,6.707427404182262,0.3678239601860277,0.004190765075068382
206002094.0,900.8125320030376,184.19030365297556,0.004340054555584066,111.08705465790074,1.9764096919397316,0.7724953227406742,132.1480020787567,98.27467404747927,0.3167049266997527,0.0014031759376748455
205929216.0,105.74429640941207,18.743940169863052,0.0011611754051644623,6.695212389875475,5.745299960744672,-0.23296458384302474,8.461220746038407,6.265200424034569,0.5994342753961912,0.0029810413488622284
206404348.0,378.7660939132329,35.505986262703956,0.06982264985876462,70.2704414698392,-0.3281431839155813,0.1962962889871268,91.6045096220696,59.90746748733139,0.3583184843292211,0.000698929199874036
206059945.0,301.7325308891013,87.6529614436161,-0.01787446401163151,43.25839180194777,0.16982659550627588,-0.016682522105204593,56.091780312824994,41.3557757081423,0.5812499711783545,0.000953349581405086
206261305.0,229.5835245719427,34.51078889043626,-0.04036318208245927,24.642021255704844,1.6698695997165753,-0.6260775972643305,31.373595988008674,23.22548926703852,,
206356690.0,463.1216348099988,73.67762922853929,-0.10348319345582815,55.56618810746331,0.8529612665140465,0.02046031083812138,71.29717671056278,52.045186236508535,0.5349751483584259,0.0028845562812747187
206402831.0,38.72894131194835,12.041373017316564,-0.0006321938587291388,4.4596083207046835,0.5697398066792103,0.2575259438333669,5.826523753433321,4.294831715060388,0.3757456844152498,0.005404806102542664
206234910.0,25.830218263237384,7.832278512853872,-0.0013965383870421489,3.044513152874292,0.45989785455844734,0.09012661094179672,3.8750649509838695,2.8786434738998867,0.3132293270687061,0.0012763194857747602
206252553.0,264.30315592025,29.025156654317705,-0.006755466444624061,15.729629172244204,8.409814522177493,-0.7033519725278695,19.50253970290578,14.425744485402566,0.33374920908956845,0.0053935029915516955
206021225.0,364.18840379614267,72.94469332796876,-0.009782403726774578,50.89420973198343,0.12085944627684775,-0.17375491769418733,68.98940068710363,51.105667913642286,0.3745871377966331,0.007533865276927682
206357857.0,1362.6482813492185,204.2470317015238,-0.049840585175501356,202.24367804769403,0.03289920182188322,-0.008423631762123842,266.097555502085,196.6170233516585,0.35298006720141906,0.002840226070347708
