epic_number,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p
211011224.0,0.023214393433017788,0.003797835687471297,1.5835251499413598e-06,0.003447884071829476,0.33872467064234124,0.20773784631384398,0.004160694753480576,0.003053900562278479,0.17294729200000003,0.0012821735238095237
210999052.0,0.02050991630718202,0.00028986212546288286,1.883955223525127e-06,0.005374298207884874,-0.982647538750189,0.29951709593414916,0.009235858928667628,0.006864896843027781,0.17998172000000012,0.000502353444444444
210787491.0,0.0013373865863555157,0.0001611464889556391,7.304799686177486e-09,0.0002630007369337693,-0.3321273486166745,-0.37085933405036253,0.0003579127256424508,0.00026191306107628483,0.12001760699999997,0.000869882222222223
210961138.0,0.014019715386612064,0.0029825347319045693,1.397256823222006e-06,0.0018488886901046407,-0.028338640485813915,0.16146513832870238,0.00255511796614738,0.0018994742719664831,0.28920096700000003,0.005412562047619047
210454023.0,0.02062319556157055,0.004359157748220904,-2.595794219826549e-06,0.0020260572498349326,1.392425289604538,-0.07423112869945193,0.0025813487025835302,0.0019061657861194079,0.49052025200000005,0.009884832317460316
210942154.0,0.037411108394809545,0.010646643637653514,1.9475789465133793e-06,0.004334346206215171,0.7801022954300958,0.16012302367101733,0.005626714563480295,0.0041923252950323,0.598108094,0.0021739701428571444
211137093.0,0.011580044322604843,0.000448622658931375,-5.260443531142305e-07,0.0019567081725599816,0.6461373779185706,-0.5639727417892548,0.0024327821154294105,0.001775187901472795,0.11450651199999998,0.0009390889206349211
211023868.0,0.0034403442111548,0.00042411046085028627,1.2162460456429036e-07,0.0003925654249275941,0.4207669754921812,-0.046387746782427006,0.000528619440541167,0.0003913222114152675,0.47218958199999994,0.0010212358095238086
210892390.0,0.052262818840446035,0.004107242943724739,-5.4099873138292985e-06,0.012588597737100296,-1.160497281421945,0.15463812965069293,0.02222372643486059,0.016244368426096875,0.06039244900000007,0.0002020847301587306
210406057.0,0.0006355246580624918,0.00011162295554062237,-1.034694095007651e-07,0.00010276771981729571,-0.31061694288794683,0.0004886655189213268,0.00014343750994738613,0.0001056728846559687,0.22567922400000007,0.0024663214285714284
210723496.0,0.028205188199906583,0.00035038984897165713,7.887814835460195e-06,0.004658143552006789,0.27845104927988196,0.714086054597211,0.005680136024389659,0.004286608681466856,0.277387494,0.009316182460317459
210945907.0,0.09191265460452691,0.01357177355894429,9.76419621084749e-06,0.011061107167291213,2.898312992350048,-0.3968811542132307,0.011412664710117593,0.00853410635298014,0.21419012800000004,0.0011565117936507927
210487475.0,0.005865148873977932,0.000599080663767264,-4.469775875538667e-09,0.0010273977653201655,-0.2912677370204251,-0.0807278468867041,0.0014462290679704282,0.0010406043953106387,0.1145528520000001,0.000529411126984127
210998378.0,2.015162779269393,0.11886599031944736,-0.00012021103294631474,0.19569760947399,16.830290674417572,3.1481199397091513,0.1670386435237472,0.12085965007219392,0.655413104,0.0001499704126984166
211182886.0,0.018738859126455676,0.0005964244924337091,-8.509285921476036e-07,0.0018461039390393669,1.2692807232466947,-0.502912789074634,0.002133950837608589,0.0015780495645897447,0.14378126400000002,0.0003209844285714286
210859443.0,0.005369832084839432,0.0012359931483077687,1.707071028142591e-08,0.0005443050661990495,0.45413287721843254,0.027005489615198892,0.0007220279695454579,0.0005352907678093478,0.4521554220000001,0.0016171270634920615
210768690.0,0.0020071071207763413,0.00047671658401582384,7.532618828623855e-08,0.00023965190763755516,0.5810160797279829,0.07599780931990151,0.00030880846771119685,0.00022919703838787293,0.5986917639999999,0.002435303587301589
210981338.0,0.013878767888810262,0.0006328178736577789,-1.2716492290921066e-06,0.0024423846633818257,0.3325506481497027,-0.6091711048432945,0.0030551944412280374,0.0021847022809304032,0.10801390599999994,0.0004924036825396825
210334087.0,0.0016165184702265911,0.000317947886228102,-2.0628149970408883e-08,0.00024195836319920068,0.08184281890480571,0.1013472488359352,0.0003266316961632043,0.0002412895758769458,0.217182453,0.002056713111111112
210335514.0,0.5841034142371819,0.016895080713732618,-3.396984193387799e-06,0.014796394756527262,570.6701809762374,-15.860862035702453,0.01586605525559326,0.01162847538133931,0.8005623070000001,0.011509329920634918
210398369.0,0.0071462519041600725,0.0003335198324774289,-4.2343189984001637e-07,0.0012675312485243386,-0.15021507785170796,0.07403887666971629,0.0016096244695805728,0.001196419857068615,0.434515238,0.0025401483650793677
210479700.0,0.0010720192913601378,0.0002955732697198236,5.771020938139114e-08,0.0001490448237013942,0.07125056957728537,-0.05373090527546621,0.00019963943522127714,0.00014805432570721077,0.507610668,0.0005171345555555546
210821498.0,0.011092434764620629,0.0005382765991895018,-3.372593542386905e-07,0.0020776767516771134,-0.371388695599177,0.2362560190287762,0.0026233707597312916,0.001943971049672611,0.12907408799999998,0.0009135249523809528
211001248.0,0.012366561350072303,0.0030831004915858554,-7.483568256307861e-09,0.0011566371548472677,1.3287935904878196,0.04483516818471207,0.0014938367285644016,0.0011146879611784518,0.37153536700000006,0.006387191206349209
210684667.0,0.02666562846302034,0.007833250228537364,5.292127942427801e-07,0.003042355266551822,0.7153040672382693,0.12374075340406435,0.003891310122583813,0.002892198089084021,0.597540914,0.008053190174603172
210342145.0,0.002959017673998088,0.00029904258256318927,5.724822152235033e-07,0.00034268657204754413,0.16889443817584127,0.024784460604506536,0.0004655917926050801,0.00034603258542829,0.173405963,0.000866794238095238
210368753.0,0.005282903850769127,0.0006478445318169628,1.7846072848035518e-07,0.0008485961646259472,-0.05440463280943231,0.10377205334072995,0.0011510955986840932,0.0008478209080110788,0.372028618,0.001731482634920634
210603892.0,0.002074256068748781,0.0002978018290804307,2.694289139868828e-08,0.000346480937031355,-0.18676430451627057,0.12391476060481327,0.0004742304862335178,0.00035255199960307945,0.27357997300000003,0.005100698539682541
210401023.0,0.006209821268666316,0.0009821724319193925,-8.52878009365538e-07,0.000840474933777002,0.37228916238245846,-0.6781866154790428,0.0011721030107098018,0.0008213926563900027,0.42114099200000005,0.0023839866825396804
211043845.0,0.003739586707423137,0.0005748044006242067,-1.6396344061048653e-07,0.000549233040732923,0.10835103401239277,-0.022062462342536362,0.0007393811124394301,0.0005479587517297413,0.672916937,0.0069131989523809525
210355380.0,0.0011436470597586679,0.00017068978374717102,-8.430880579469028e-08,8.762939596446973e-05,2.4697034514518075,-0.03192929328811687,0.0001131578053770177,8.357173036202065e-05,0.3685139780000001,0.0028057947777777766
210399102.0,0.041264739506751136,0.011073611319296536,5.5986506719908395e-08,0.0044036221965092345,1.7597928181491937,-0.20160315526865916,0.0056171781464327,0.004155102426541586,0.366232561,0.009273481222222225
211061931.0,0.017751229650834754,0.002261159731088415,2.007340364493462e-06,0.0016773099397088963,1.4563448448983252,-0.3364175758390911,0.0021010400782394134,0.0015612462673116085,0.508656019,0.01211870338095238
211008573.0,0.005018452378866334,0.0005726575277483952,2.1366866984551408e-07,0.0007084109483219979,0.19017359227919073,0.16361608151675114,0.0009650183188604222,0.0007158694476815969,0.31315961800000003,0.0006771498253968253
211018349.0,0.001556588454974972,0.0003703169779951665,5.257911486199856e-08,0.0001933717192772429,0.4499120558858438,0.19060383436778877,0.00024329325459471196,0.00018031301349055587,0.414066149,8.649307936508057e-05
210988255.0,0.004010890668046163,0.0005230359366070478,9.268671115092158e-08,0.0005466643478216504,0.1430334422962498,0.03469899312815825,0.0007284377629059868,0.0005377606808286862,0.486955642,0.00011471749206349385
210976544.0,0.002038170986500387,0.0005171113830260121,-1.1785254875332286e-07,0.0002797990347982732,0.18792554557747998,0.024020361728136656,0.0003702939503394953,0.0002749251663596042,0.5422535900000001,0.003993506650793653
210979798.0,0.02455807021247769,0.0009639114180094678,-5.135968170177988e-07,0.0033321278126440222,-0.06900629095757704,-0.3300867528173983,0.004502749909327974,0.003416647009510341,0.13932350400000004,0.000539059285714285
210924530.0,0.022379161380212675,0.004827967030280389,6.161532386788934e-07,0.002755494342974817,0.6325483134392602,-0.15183630203941156,0.0035144471476515893,0.002613629714530725,0.650769049,0.00709351544444444
210988088.0,0.10135606784407236,0.03271164911142774,-2.4315350177282038e-06,0.012464579556945306,1.104762588712913,0.3230954642288112,0.015609506508521998,0.011584311302800543,0.592118869,0.003649992809523813
211035987.0,0.0031259367965933427,0.0004615138684643561,-3.3378223383123305e-07,0.0002898364736294673,0.9865937942205854,-0.010007563355254425,0.000368422826395598,0.0002733600542800959,0.35331276600000006,0.0010465260317460317
210988901.0,0.012566422001416666,0.002423509017867977,-2.0056270744015034e-06,0.001352010881153627,2.0348362978520216,0.5979436138072985,0.0016567451009519285,0.001235662472888284,0.397375209,0.004373947841269842
210379789.0,0.11461677532124481,0.03514822033203277,4.159872862013973e-06,0.013147592183614568,0.4882897086906861,0.17966024836431815,0.01743057879464449,0.01285920187321099,0.646819109,0.0034687319206349173
210499217.0,0.7464280060715036,0.035491239600359124,2.5499071694557507e-06,0.019033412784145828,471.90487308003964,-13.304469954831497,0.01955708595948913,0.014440480292186069,0.7943478429999999,0.013656507063492062
210919429.0,0.0008907463162459717,0.0002345864507633515,-1.2616320817166436e-07,0.00010769210182069482,0.6701755344683678,0.23571197794350912,0.0001398938314685072,0.00010412009273394364,0.38603407900000003,0.003164524857142854
210790466.0,0.001413001962270899,0.0001736757322263661,1.423539350169598e-07,0.00021274721823055025,-0.26340152024436625,0.07463485609940367,0.0003072491403111055,0.00022203969624778677,0.21890019399999988,0.0005139832857142856
210538216.0,0.12627952303964884,0.008486524133393973,-7.032901135848211e-06,0.03688158519592989,-1.4012014991566912,0.16952487857266071,0.0698536355224314,0.05002293704221263,0.05908039299999995,0.00023325577777777733
210425195.0,0.011607669838507917,0.00043878405496772173,3.975515390188583e-07,0.0004989153309384317,56.76520970298236,-3.0072645926316857,0.0006596445738262791,0.000486583692911658,0.45817834000000013,0.006858041507936507
211081065.0,0.05546581808420026,0.009686415478471266,-1.7116193138589767e-06,0.011598863577010694,-1.1492601421086457,0.08742896993566757,0.020688230361271653,0.015302427418628143,0.07220306499999996,0.0005839720793650794
